County,State,Simulation,Pathway,npv_NOx_USD,npv_SO2_USD,npv_PM2.5_USD,npv_PM10_USD,npv_CO_USD,npv_VOC_USD,npv_total_air_emission_USD,mortality_person
Essex,MA,358,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,359,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,36,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,360,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,361,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,362,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,363,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,364,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,365,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,366,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,367,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,368,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,369,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,37,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,370,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,371,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,372,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,373,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,374,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,375,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,376,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,377,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,378,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,379,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,38,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,380,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,381,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,382,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,383,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,384,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,385,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,386,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,387,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,388,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,389,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,39,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,390,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,391,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,392,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,393,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,394,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,395,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,396,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,397,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,398,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,399,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,4,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,40,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,400,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,401,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,402,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,403,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,404,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,405,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,406,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,407,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,408,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,409,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,41,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,410,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,411,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,412,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,413,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,414,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,415,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,416,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,417,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,418,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,419,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,42,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,420,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,421,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,422,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
