Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD,County
2033,453,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,461,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,462,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,463,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,471,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,472,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,481,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,482,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,491,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2033,492,D,10220.6093858368,34760.2516206529,1319218.19454381,0,495853.125848493,28749.8010354827,1888801.98243428,
2034,125,D,0,0,0,0,0,0,0,
2034,135,D,0,0,0,0,0,0,0,
2034,151,D,0,0,0,0,0,0,0,
2034,152,D,0,0,0,0,0,0,0,
2034,153,D,0,0,0,0,0,0,0,
2034,154,D,0,0,0,0,0,0,0,
2034,155,D,0,0,0,0,0,0,0,
2034,2,D,0,0,0,0,0,0,0,
2034,251,D,0,0,0,0,0,0,0,
2034,261,D,0,0,0,0,0,0,0,
2034,271,D,0,0,0,0,0,0,0,
2034,272,D,0,0,0,0,0,0,0,
2034,273,D,0,0,0,0,0,0,0,
2034,274,D,0,0,0,0,0,0,0,
2034,275,D,0,0,0,0,0,0,0,
2034,281,D,0,0,0,0,0,0,0,
2034,282,D,0,0,0,0,0,0,0,
2034,283,D,0,0,0,0,0,0,0,
2034,284,D,0,0,0,0,0,0,0,
2034,285,D,0,0,0,0,0,0,0,
2034,291,D,0,0,0,0,0,0,0,
2034,292,D,0,0,0,0,0,0,0,
2034,293,D,0,0,0,0,0,0,0,
2034,294,D,0,0,0,0,0,0,0,
2034,295,D,0,0,0,0,0,0,0,
2034,3,D,0,0,0,0,0,0,0,
2034,301,D,0,0,0,0,0,0,0,
2034,302,D,0,0,0,0,0,0,0,
2034,311,D,0,0,0,0,0,0,0,
2034,312,D,0,0,0,0,0,0,0,
2034,321,D,0,0,0,0,0,0,0,
2034,322,D,0,0,0,0,0,0,0,
2034,323,D,0,0,0,0,0,0,0,
2034,324,D,0,0,0,0,0,0,0,
2034,331,D,0,0,0,0,0,0,0,
2034,341,D,0,0,0,0,0,0,0,
2034,342,D,0,0,0,0,0,0,0,
2034,351,D,0,0,0,0,0,0,0,
2034,352,D,0,0,0,0,0,0,0,
2034,353,D,0,0,0,0,0,0,0,
2034,354,D,0,0,0,0,0,0,0,
2034,361,D,0,0,0,0,0,0,0,
2034,362,D,0,0,0,0,0,0,0,
2034,363,D,0,0,0,0,0,0,0,
2034,364,D,0,0,0,0,0,0,0,
2034,371,D,0,0,0,0,0,0,0,
2034,372,D,0,0,0,0,0,0,0,
2034,373,D,0,0,0,0,0,0,0,
2034,374,D,0,0,0,0,0,0,0,
2034,381,D,0,0,0,0,0,0,0,
2034,382,D,0,0,0,0,0,0,0,
2034,383,D,0,0,0,0,0,0,0,
2034,391,D,0,0,0,0,0,0,0,
2034,392,D,0,0,0,0,0,0,0,
2034,393,D,0,0,0,0,0,0,0,
2034,4,D,0,0,0,0,0,0,0,
2034,401,D,0,0,0,0,0,0,0,
2034,402,D,0,0,0,0,0,0,0,
2034,411,D,0,0,0,0,0,0,0,
2034,412,D,0,0,0,0,0,0,0,
2034,413,D,0,0,0,0,0,0,0,
2034,421,D,0,0,0,0,0,0,0,
2034,422,D,0,0,0,0,0,0,0,
2034,423,D,0,0,0,0,0,0,0,
2034,431,D,0,0,0,0,0,0,0,
2034,432,D,0,0,0,0,0,0,0,
2034,441,D,0,0,0,0,0,0,0,
2034,442,D,0,0,0,0,0,0,0,
2034,443,D,0,0,0,0,0,0,0,
2034,451,D,0,0,0,0,0,0,0,
2034,452,D,0,0,0,0,0,0,0,
2034,453,D,0,0,0,0,0,0,0,
2034,461,D,0,0,0,0,0,0,0,
2034,462,D,0,0,0,0,0,0,0,
2034,463,D,0,0,0,0,0,0,0,
2034,471,D,0,0,0,0,0,0,0,
2034,472,D,0,0,0,0,0,0,0,
2034,481,D,0,0,0,0,0,0,0,
2034,482,D,0,0,0,0,0,0,0,
2034,491,D,0,0,0,0,0,0,0,
2034,492,D,0,0,0,0,0,0,0,
2035,125,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,135,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,151,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,152,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,153,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,154,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,155,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,2,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,251,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,261,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,271,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,272,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,273,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,274,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,275,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,281,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,282,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,283,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,284,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,285,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,291,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,292,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,293,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,294,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,295,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,3,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,301,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,302,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,311,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,312,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,321,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,322,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,323,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,324,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,331,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,341,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,342,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,351,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,352,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,353,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,354,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,361,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,362,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,363,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,364,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,371,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,372,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,373,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,374,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,381,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,382,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,383,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,391,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,392,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,393,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,4,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,401,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,402,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,411,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,412,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,413,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,421,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,422,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,423,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,431,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,432,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,441,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,442,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,443,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,451,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,452,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,453,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,461,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,462,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,463,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,471,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,472,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,481,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,482,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,491,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2035,492,D,65703.9174804003,130284.154024846,3411492.18262027,0,1857645.07336859,75688.2517056828,5540813.57919979,
2036,125,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,135,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,151,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,152,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,153,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,154,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,155,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,2,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,251,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,261,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,271,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,272,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,273,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,274,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,275,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,281,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,282,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,283,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,284,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,285,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,291,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,292,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,293,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,294,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,295,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,3,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,301,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,302,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,311,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,312,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,321,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,322,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,323,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,324,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,331,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,341,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,342,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,351,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,352,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,353,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,354,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,361,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,362,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,363,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,364,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,371,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,372,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,373,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,374,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
2036,381,D,16397.7776886193,143470.05858247,4753136.93406571,0,2046460.15132115,110869.049144606,7070333.97080256,
