"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"274","B3","NYISO","Upper",11354631276.8233
"274","B3","NB","Lower",467522254.157357
"274","B3","NB","Upper",1392274551.77134
"274","B1","QC","Lower",13145404029.8085
"274","B1","QC","Upper",39146824222.1788
"274","B1","NYISO","Lower",3778821288.92678
"274","B1","NYISO","Upper",11354631276.8233
"274","B1","NB","Lower",467522254.157357
"274","B1","NB","Upper",1392274551.77134
"274","B2","QC","Lower",2939485874.82355
"274","B2","QC","Upper",8753746677.11685
"274","B2","NYISO","Lower",3778821288.92678
"274","B2","NYISO","Upper",11354631276.8233
"274","B2","NB","Lower",467522254.157357
"274","B2","NB","Upper",1392274551.77134
"274","C1","QC","Lower",2939485874.82355
"274","C1","QC","Upper",8753746677.11685
"274","C1","NYISO","Lower",2563359365.63436
"274","C1","NYISO","Upper",7702401940.0071
"274","C1","NB","Lower",467522254.157357
"274","C1","NB","Upper",1392274551.77134
"274","C2","QC","Lower",2939485874.82355
"274","C2","QC","Upper",8753746677.11685
"274","C2","NYISO","Lower",3778821288.92678
"274","C2","NYISO","Upper",11354631276.8233
"274","C2","NB","Lower",467522254.157357
"274","C2","NB","Upper",1392274551.77134
"274","A","QC","Lower",2939485874.82355
"274","A","QC","Upper",8753746677.11685
"274","A","NYISO","Lower",2563359365.63436
"274","A","NYISO","Upper",7702401940.0071
"274","A","NB","Lower",467522254.157357
"274","A","NB","Upper",1392274551.77134
"274","C3","QC","Lower",13145404029.8085
"274","C3","QC","Upper",39146824222.1788
"274","C3","NYISO","Lower",3778821288.92678
"274","C3","NYISO","Upper",11354631276.8233
"274","C3","NB","Lower",467522254.157357
"274","C3","NB","Upper",1392274551.77134
"275","D","QC","Lower",13141222560.3574
"275","D","QC","Upper",39134371866.2662
"275","D","NYISO","Lower",4228667143.40646
"275","D","NYISO","Upper",12706331560.7165
"275","D","NB","Lower",475681360.238028
"275","D","NB","Upper",1416572252.3841
"275","B3","QC","Lower",16746133987.1254
"275","B3","QC","Upper",49869746270.9025
"275","B3","NYISO","Lower",4228667143.40646
"275","B3","NYISO","Upper",12706331560.7165
"275","B3","NB","Lower",475681360.238028
"275","B3","NB","Upper",1416572252.3841
"275","B1","QC","Lower",13141222560.3574
"275","B1","QC","Upper",39134371866.2662
"275","B1","NYISO","Lower",4228667143.40646
"275","B1","NYISO","Upper",12706331560.7165
"275","B1","NB","Lower",475681360.238028
"275","B1","NB","Upper",1416572252.3841
"275","B2","QC","Lower",2937438353.08452
"275","B2","QC","Upper",8747649186.81323
"275","B2","NYISO","Lower",4228667143.40646
"275","B2","NYISO","Upper",12706331560.7165
"275","B2","NB","Lower",475681360.238028
"275","B2","NB","Upper",1416572252.3841
"275","C1","QC","Lower",2937438353.08452
"275","C1","QC","Upper",8747649186.81323
"275","C1","NYISO","Lower",2868547513.68688
"275","C1","NYISO","Upper",8619433634.87644
"275","C1","NB","Lower",475681360.238028
"275","C1","NB","Upper",1416572252.3841
"275","C2","QC","Lower",2937438353.08452
"275","C2","QC","Upper",8747649186.81323
"275","C2","NYISO","Lower",4228667143.40646
"275","C2","NYISO","Upper",12706331560.7165
"275","C2","NB","Lower",475681360.238028
"275","C2","NB","Upper",1416572252.3841
"275","A","QC","Lower",2937438353.08452
"275","A","QC","Upper",8747649186.81323
"275","A","NYISO","Lower",2868547513.68688
"275","A","NYISO","Upper",8619433634.87644
"275","A","NB","Lower",475681360.238028
"275","A","NB","Upper",1416572252.3841
"275","C3","QC","Lower",13141222560.3574
"275","C3","QC","Upper",39134371866.2662
"275","C3","NYISO","Lower",4228667143.40646
"275","C3","NYISO","Upper",12706331560.7165
"275","C3","NB","Lower",475681360.238028
"275","C3","NB","Upper",1416572252.3841
"276","A","QC","Lower",2942413163.97457
"276","A","QC","Upper",8762464102.12583
"276","A","NYISO","Lower",2457706731.53066
"276","A","NYISO","Upper",7384936092.33973
"276","A","NB","Lower",473159155.545785
"276","A","NB","Upper",1409061163.06987
"281","D","QC","Lower",13021821213.2353
"281","D","QC","Upper",38778796371.0527
"281","D","NYISO","Lower",4056776391.68279
"281","D","NYISO","Upper",12189832907.7007
"281","D","NB","Lower",435452596.530881
"281","D","NB","Upper",1296771572.39373
"281","B3","QC","Lower",16614495759.9204
"281","B3","QC","Upper",49477729522.7198
"281","B3","NYISO","Lower",4056776391.68279
"281","B3","NYISO","Upper",12189832907.7007
"281","B3","NB","Lower",435452596.530881
"281","B3","NB","Upper",1296771572.39373
"281","B1","QC","Lower",13021821213.2353
"281","B1","QC","Upper",38778796371.0527
"281","B1","NYISO","Lower",4056776391.68279
"281","B1","NYISO","Upper",12189832907.7007
"281","B1","NB","Lower",435452596.530881
"281","B1","NB","Upper",1296771572.39373
"281","B2","QC","Lower",2878266720.99613
"281","B2","QC","Upper",8571436917.10657
"281","B2","NYISO","Lower",4056776391.68279
"281","B2","NYISO","Upper",12189832907.7007
"281","B2","NB","Lower",435452596.530881
"281","B2","NB","Upper",1296771572.39373
"281","C1","QC","Lower",2878266720.99613
"281","C1","QC","Upper",8571436917.10657
"281","C1","NYISO","Lower",2751919698.12952
"281","C1","NYISO","Upper",8268989477.55265
"281","C1","NB","Lower",435452596.530881
"281","C1","NB","Upper",1296771572.39373
"281","C2","QC","Lower",2878266720.99613
"281","C2","QC","Upper",8571436917.10657
"281","C2","NYISO","Lower",4056776391.68279
"281","C2","NYISO","Upper",12189832907.7007
"281","C2","NB","Lower",435452596.530881
"281","C2","NB","Upper",1296771572.39373
"281","A","QC","Lower",2878266720.99613
"281","A","QC","Upper",8571436917.10657
"281","A","NYISO","Lower",2751919698.12952
"281","A","NYISO","Upper",8268989477.55265
"281","A","NB","Lower",435452596.530881
"281","A","NB","Upper",1296771572.39373
"281","C3","QC","Lower",13021821213.2353
"281","C3","QC","Upper",38778796371.0527
"281","C3","NYISO","Lower",4056776391.68279
"281","C3","NYISO","Upper",12189832907.7007
"281","C3","NB","Lower",435452596.530881
"281","C3","NB","Upper",1296771572.39373
"282","D","QC","Lower",13055132830.723
"282","D","QC","Upper",38877997889.0425
"282","D","NYISO","Lower",3759105384.93679
"282","D","NYISO","Upper",11295388776.8533
"282","D","NB","Lower",442637601.973993
"282","D","NB","Upper",1318168415.31154
"282","B3","QC","Lower",16651165232.2224
"282","B3","QC","Upper",49586930684.0742
"282","B3","NYISO","Lower",3759105384.93679
"282","B3","NYISO","Upper",11295388776.8533
"282","B3","NB","Lower",442637601.973993
"282","B3","NB","Upper",1318168415.31154
"282","B1","QC","Lower",13055132830.723
"282","B1","QC","Upper",38877997889.0425
"282","B1","NYISO","Lower",3759105384.93679
"282","B1","NYISO","Upper",11295388776.8533
"282","B1","NB","Lower",442637601.973993
"282","B1","NB","Upper",1318168415.31154
"282","B2","QC","Lower",2894800786.70931
"282","B2","QC","Upper",8620675127.10636
"282","B2","NYISO","Lower",3759105384.93679
"282","B2","NYISO","Upper",11295388776.8533
"282","B2","NB","Lower",442637601.973993
"282","B2","NB","Upper",1318168415.31154
"282","C1","QC","Lower",2894800786.70931
"282","C1","QC","Upper",8620675127.10636
"282","C1","NYISO","Lower",2550489921.72261
"282","C1","NYISO","Upper",7663731735.94534
"282","C1","NB","Lower",442637601.973993
"282","C1","NB","Upper",1318168415.31154
"282","C2","QC","Lower",2894800786.70931
"282","C2","QC","Upper",8620675127.10636
"282","C2","NYISO","Lower",3759105384.93679
"282","C2","NYISO","Upper",11295388776.8533
"282","C2","NB","Lower",442637601.973993
"282","C2","NB","Upper",1318168415.31154
"282","A","QC","Lower",2894800786.70931
"282","A","QC","Upper",8620675127.10636
"282","A","NYISO","Lower",2550489921.72261
"282","A","NYISO","Upper",7663731735.94534
"282","A","NB","Lower",442637601.973993
"282","A","NB","Upper",1318168415.31154
"282","C3","QC","Lower",13055132830.723
"282","C3","QC","Upper",38877997889.0425
"282","C3","NYISO","Lower",3759105384.93679
"282","C3","NYISO","Upper",11295388776.8533
"282","C3","NB","Lower",442637601.973993
"282","C3","NB","Upper",1318168415.31154
"283","D","QC","Lower",13038034128.1169
"283","D","QC","Upper",38827078198.4929
"283","D","NYISO","Lower",3991432022.41783
"283","D","NYISO","Upper",11993485644.2843
"283","D","NB","Lower",431709269.070475
"283","D","NB","Upper",1285623997.03079
"283","B3","QC","Lower",16632386064.7736
"283","B3","QC","Upper",49531006593.3812
"283","B3","NYISO","Lower",3991432022.41783
"283","B3","NYISO","Upper",11993485644.2843
"283","B3","NB","Lower",431709269.070475
"283","B3","NB","Upper",1285623997.03079
"283","B1","QC","Lower",13038034128.1169
"283","B1","QC","Upper",38827078198.4929
"283","B1","NYISO","Lower",3991432022.41783
"283","B1","NYISO","Upper",11993485644.2843
"283","B1","NB","Lower",431709269.070475
"283","B1","NB","Upper",1285623997.03079
"283","B2","QC","Lower",2886250642.1122
"283","B2","QC","Upper",8595212919.41322
"283","B2","NYISO","Lower",3991432022.41783
"283","B2","NYISO","Upper",11993485644.2843
"283","B2","NB","Lower",431709269.070475
"283","B2","NB","Upper",1285623997.03079
"283","C1","QC","Lower",2886250642.1122
"283","C1","QC","Upper",8595212919.41322
"283","C1","NYISO","Lower",2707663595.25324
"283","C1","NYISO","Upper",8136008399.19845
"283","C1","NB","Lower",431709269.070475
"283","C1","NB","Upper",1285623997.03079
"283","C2","QC","Lower",2886250642.1122
"283","C2","QC","Upper",8595212919.41322
"283","C2","NYISO","Lower",3991432022.41783
"283","C2","NYISO","Upper",11993485644.2843
"283","C2","NB","Lower",431709269.070475
"283","C2","NB","Upper",1285623997.03079
"283","A","QC","Lower",2886250642.1122
"283","A","QC","Upper",8595212919.41322
"283","A","NYISO","Lower",2707663595.25324
"283","A","NYISO","Upper",8136008399.19845
"283","A","NB","Lower",431709269.070475
"283","A","NB","Upper",1285623997.03079
"283","C3","QC","Lower",13038034128.1169
"283","C3","QC","Upper",38827078198.4929
"283","C3","NYISO","Lower",3991432022.41783
"283","C3","NYISO","Upper",11993485644.2843
"283","C3","NB","Lower",431709269.070475
"283","C3","NB","Upper",1285623997.03079
"284","D","QC","Lower",13086336826.3995
"284","D","QC","Upper",38970922939.578
"284","D","NYISO","Lower",4381643394.02644
"284","D","NYISO","Upper",13165995775.3198
"284","D","NB","Lower",448995471.263012
"284","D","NB","Upper",1337102058.65338
"284","B3","QC","Lower",16685660013.1818
"284","B3","QC","Upper",49689655645.8735
"284","B3","NYISO","Lower",4381643394.02644
"284","B3","NYISO","Upper",13165995775.3198
"284","B3","NB","Lower",448995471.263012
"284","B3","NB","Upper",1337102058.65338
"284","B1","QC","Lower",13086336826.3995
"284","B1","QC","Upper",38970922939.578
"284","B1","NYISO","Lower",4381643394.02644
"284","B1","NYISO","Upper",13165995775.3198
"284","B1","NB","Lower",448995471.263012
"284","B1","NB","Upper",1337102058.65338
"284","B2","QC","Lower",2910155727.12969
"284","B2","QC","Upper",8666401918.93532
"284","B2","NYISO","Lower",4381643394.02644
"284","B2","NYISO","Upper",13165995775.3198
"284","B2","NB","Lower",448995471.263012
"284","B2","NB","Upper",1337102058.65338
"284","C1","QC","Lower",2910155727.12969
"284","C1","QC","Upper",8666401918.93532
"284","C1","NYISO","Lower",2972488526.61071
"284","C1","NYISO","Upper",8931756390.05621
"284","C1","NB","Lower",448995471.263012
"284","C1","NB","Upper",1337102058.65338
"284","C2","QC","Lower",2910155727.12969
"284","C2","QC","Upper",8666401918.93532
"284","C2","NYISO","Lower",4381643394.02644
"284","C2","NYISO","Upper",13165995775.3198
"284","C2","NB","Lower",448995471.263012
"284","C2","NB","Upper",1337102058.65338
"284","A","QC","Lower",2910155727.12969
"284","A","QC","Upper",8666401918.93532
"284","A","NYISO","Lower",2972488526.61071
"284","A","NYISO","Upper",8931756390.05621
"284","A","NB","Lower",448995471.263012
"284","A","NB","Upper",1337102058.65338
"284","C3","QC","Lower",13086336826.3995
"284","C3","QC","Upper",38970922939.578
"284","C3","NYISO","Lower",4381643394.02644
"284","C3","NYISO","Upper",13165995775.3198
"284","C3","NB","Lower",448995471.263012
"284","C3","NB","Upper",1337102058.65338
"285","D","QC","Lower",13034725685.3597
"285","D","QC","Upper",38817225703.5243
"285","D","NYISO","Lower",4001150011.49176
"285","D","NYISO","Upper",12022686332.6075
"285","D","NB","Lower",430175519.161686
"285","D","NB","Upper",1281056511.85164
"285","B3","QC","Lower",16628784841.9759
"285","B3","QC","Upper",49520282203.6611
"285","B3","NYISO","Lower",4001150011.49176
"285","B3","NYISO","Upper",12022686332.6075
"285","B3","NB","Lower",430175519.161686
"285","B3","NB","Upper",1281056511.85164
"285","B1","QC","Lower",13034725685.3597
"285","B1","QC","Upper",38817225703.5243
"285","B1","NYISO","Lower",4001150011.49176
"285","B1","NYISO","Upper",12022686332.6075
"285","B1","NB","Lower",430175519.161686
"285","B1","NB","Upper",1281056511.85164
"285","B2","QC","Lower",2884638133.84189
"285","B2","QC","Upper",8590410892.9657
"285","B2","NYISO","Lower",4001150011.49176
"285","B2","NYISO","Upper",12022686332.6075
"285","B2","NB","Lower",430175519.161686
"285","B2","NB","Upper",1281056511.85164
"285","C1","QC","Lower",2884638133.84189
"285","C1","QC","Upper",8590410892.9657
"285","C1","NYISO","Lower",2713984946.87704
"285","C1","NYISO","Upper",8155002845.18341
"285","C1","NB","Lower",430175519.161686
"285","C1","NB","Upper",1281056511.85164
"285","C2","QC","Lower",2884638133.84189
"285","C2","QC","Upper",8590410892.9657
"285","C2","NYISO","Lower",4001150011.49176
"285","C2","NYISO","Upper",12022686332.6075
"285","C2","NB","Lower",430175519.161686
"285","C2","NB","Upper",1281056511.85164
"285","A","QC","Lower",2884638133.84189
"285","A","QC","Upper",8590410892.9657
"285","A","NYISO","Lower",2713984946.87704
"285","A","NYISO","Upper",8155002845.18341
"285","A","NB","Lower",430175519.161686
"285","A","NB","Upper",1281056511.85164
"285","C3","QC","Lower",13034725685.3597
"285","C3","QC","Upper",38817225703.5243
"285","C3","NYISO","Lower",4001150011.49176
"285","C3","NYISO","Upper",12022686332.6075
"285","C3","NB","Lower",430175519.161686
"285","C3","NB","Upper",1281056511.85164
"286","A","QC","Lower",2852209046.6092
"286","A","QC","Upper",8493837537.38794
"286","A","NYISO","Lower",2621776848.32898
"286","A","NYISO","Upper",7877935241.37312
"286","A","NB","Lower",420281990.782552
"286","A","NB","Upper",1251593726.56814
"291","D","QC","Lower",13082030063.8703
"291","D","QC","Upper",38958097462.68
"291","D","NYISO","Lower",4093516954.29767
"291","D","NYISO","Upper",12300231232.8656
"291","D","NB","Lower",457445210.749264
"291","D","NB","Upper",1362265261.36982
"291","B3","QC","Lower",16680735054.0234
"291","B3","QC","Upper",49674989188.3012
"291","B3","NYISO","Lower",4093516954.29767
"291","B3","NYISO","Upper",12300231232.8656
"291","B3","NB","Lower",457445210.749264
"291","B3","NB","Upper",1362265261.36982
"291","B1","QC","Lower",13082030063.8703
"291","B1","QC","Upper",38958097462.68
"291","B1","NYISO","Lower",4093516954.29767
"291","B1","NYISO","Upper",12300231232.8656
"291","B1","NB","Lower",457445210.749264
"291","B1","NB","Upper",1362265261.36982
"291","B2","QC","Lower",2908190258.01878
"291","B2","QC","Upper",8660548780.17867
"291","B2","NYISO","Lower",4093516954.29767
"291","B2","NYISO","Upper",12300231232.8656
"291","B2","NB","Lower",457445210.749264
"291","B2","NB","Upper",1362265261.36982
"291","C1","QC","Lower",2908190258.01878
"291","C1","QC","Upper",8660548780.17867
"291","C1","NYISO","Lower",2777044160.69538
"291","C1","NYISO","Upper",8344483655.93564
"291","C1","NB","Lower",457445210.749264
"291","C1","NB","Upper",1362265261.36982
"291","C2","QC","Lower",2908190258.01878
"291","C2","QC","Upper",8660548780.17867
"291","C2","NYISO","Lower",4093516954.29767
"291","C2","NYISO","Upper",12300231232.8656
"291","C2","NB","Lower",457445210.749264
"291","C2","NB","Upper",1362265261.36982
"291","A","QC","Lower",2908190258.01878
"291","A","QC","Upper",8660548780.17867
"291","A","NYISO","Lower",2777044160.69538
"291","A","NYISO","Upper",8344483655.93564
"291","A","NB","Lower",457445210.749264
"291","A","NB","Upper",1362265261.36982
"291","C3","QC","Lower",13082030063.8703
"291","C3","QC","Upper",38958097462.68
"291","C3","NYISO","Lower",4093516954.29767
"291","C3","NYISO","Upper",12300231232.8656
"291","C3","NB","Lower",457445210.749264
"291","C3","NB","Upper",1362265261.36982
"292","D","QC","Lower",13019742049.4135
"292","D","QC","Upper",38772604651.0815
"292","D","NYISO","Lower",4105147282.08143
"292","D","NYISO","Upper",12335178131.2543
"292","D","NB","Lower",423944387.332015
"292","D","NB","Upper",1262500290.84176
"292","B3","QC","Lower",16612150321.9082
"292","B3","QC","Upper",49470744842.0377
"292","B3","NYISO","Lower",4105147282.08143
"292","B3","NYISO","Upper",12335178131.2543
"292","B3","NB","Lower",423944387.332015
"292","B3","NB","Upper",1262500290.84176
"292","B1","QC","Lower",13019742049.4135
"292","B1","QC","Upper",38772604651.0815
"292","B1","NYISO","Lower",4105147282.08143
"292","B1","NYISO","Upper",12335178131.2543
"292","B1","NB","Lower",423944387.332015
"292","B1","NB","Upper",1262500290.84176
"292","B2","QC","Lower",2877262959.78887
"292","B2","QC","Upper",8568447730.66143
"292","B2","NYISO","Lower",4105147282.08143
"292","B2","NYISO","Upper",12335178131.2543
"292","B2","NB","Lower",423944387.332015
"292","B2","NB","Upper",1262500290.84176
"292","C1","QC","Lower",2877262959.78887
"292","C1","QC","Upper",8568447730.66143
"292","C1","NYISO","Lower",2785099273.59302
"292","C1","NYISO","Upper",8368687721.13287
"292","C1","NB","Lower",423944387.332015
"292","C1","NB","Upper",1262500290.84176
"292","C2","QC","Lower",2877262959.78887
"292","C2","QC","Upper",8568447730.66143
"292","C2","NYISO","Lower",4105147282.08143
"292","C2","NYISO","Upper",12335178131.2543
"292","C2","NB","Lower",423944387.332015
"292","C2","NB","Upper",1262500290.84176
"292","A","QC","Lower",2877262959.78887
"292","A","QC","Upper",8568447730.66143
"292","A","NYISO","Lower",2785099273.59302
"292","A","NYISO","Upper",8368687721.13287
"292","A","NB","Lower",423944387.332015
"292","A","NB","Upper",1262500290.84176
"292","C3","QC","Lower",13019742049.4135
"292","C3","QC","Upper",38772604651.0815
"292","C3","NYISO","Lower",4105147282.08143
"292","C3","NYISO","Upper",12335178131.2543
"292","C3","NB","Lower",423944387.332015
"292","C3","NB","Upper",1262500290.84176
"293","D","QC","Lower",13094829184.992
"293","D","QC","Upper",38996213061.38
"293","D","NYISO","Lower",3997746049.39544
"293","D","NYISO","Upper",12012458081.1161
"293","D","NB","Lower",458657805.480426
"293","D","NB","Upper",1365876351.04693
"293","B3","QC","Lower",16694966003.1538
"293","B3","QC","Upper",49717368750.2272
"293","B3","NYISO","Lower",3997746049.39544
"293","B3","NYISO","Upper",12012458081.1161
"293","B3","NB","Lower",458657805.480426
"293","B3","NB","Upper",1365876351.04693
"293","B1","QC","Lower",13094829184.992
"293","B1","QC","Upper",38996213061.38
"293","B1","NYISO","Lower",3997746049.39544
"293","B1","NYISO","Upper",12012458081.1161
"293","B1","NB","Lower",458657805.480426
"293","B1","NB","Upper",1365876351.04693
"293","B2","QC","Lower",2914486269.75676
"293","B2","QC","Upper",8679298212.62278
"293","B2","NYISO","Lower",3997746049.39544
"293","B2","NYISO","Upper",12012458081.1161
"293","B2","NB","Lower",458657805.480426
"293","B2","NB","Upper",1365876351.04693
"293","C1","QC","Lower",2914486269.75676
"293","C1","QC","Upper",8679298212.62278
"293","C1","NYISO","Lower",2711690716.10215
"293","C1","NYISO","Upper",8148109122.9031
"293","C1","NB","Lower",458657805.480426
"293","C1","NB","Upper",1365876351.04693
"293","C2","QC","Lower",2914486269.75676
"293","C2","QC","Upper",8679298212.62278
"293","C2","NYISO","Lower",3997746049.39544
"293","C2","NYISO","Upper",12012458081.1161
"293","C2","NB","Lower",458657805.480426
"293","C2","NB","Upper",1365876351.04693
"293","A","QC","Lower",2914486269.75676
"293","A","QC","Upper",8679298212.62278
"293","A","NYISO","Lower",2711690716.10215
"293","A","NYISO","Upper",8148109122.9031
"293","A","NB","Lower",458657805.480426
"293","A","NB","Upper",1365876351.04693
"293","C3","QC","Lower",13094829184.992
"293","C3","QC","Upper",38996213061.38
"293","C3","NYISO","Lower",3997746049.39544
"293","C3","NYISO","Upper",12012458081.1161
"293","C3","NB","Lower",458657805.480426
"293","C3","NB","Upper",1365876351.04693
"294","D","QC","Lower",12984702373.8021
"294","D","QC","Upper",38668257000.8418
"294","D","NYISO","Lower",4295983180.50079
"294","D","NYISO","Upper",12908603306.7932
"294","D","NB","Lower",421148917.914533
"294","D","NB","Upper",1254175423.10422
"294","B3","QC","Lower",16573611488.2394
"294","B3","QC","Upper",49355976749.4069
"294","B3","NYISO","Lower",4295983180.50079
"294","B3","NYISO","Upper",12908603306.7932
"294","B3","NB","Lower",421148917.914533
"294","B3","NB","Upper",1254175423.10422
"294","B1","QC","Lower",12984702373.8021
"294","B1","QC","Upper",38668257000.8418
"294","B1","NYISO","Lower",4295983180.50079
"294","B1","NYISO","Upper",12908603306.7932
"294","B1","NB","Lower",421148917.914533
"294","B1","NB","Upper",1254175423.10422
"294","B2","QC","Lower",2859884781.00731
"294","B2","QC","Upper",8516695764.07899
"294","B2","NYISO","Lower",4295983180.50079
"294","B2","NYISO","Upper",12908603306.7932
"294","B2","NB","Lower",421148917.914533
"294","B2","NB","Upper",1254175423.10422
"294","C1","QC","Lower",2859884781.00731
"294","C1","QC","Upper",8516695764.07899
"294","C1","NYISO","Lower",2914329543.23712
"294","C1","NYISO","Upper",8756999829.43846
"294","C1","NB","Lower",421148917.914533
"294","C1","NB","Upper",1254175423.10422
"294","C2","QC","Lower",2859884781.00731
"294","C2","QC","Upper",8516695764.07899
"294","C2","NYISO","Lower",4295983180.50079
"294","C2","NYISO","Upper",12908603306.7932
"294","C2","NB","Lower",421148917.914533
"294","C2","NB","Upper",1254175423.10422
"294","A","QC","Lower",2859884781.00731
"294","A","QC","Upper",8516695764.07899
"294","A","NYISO","Lower",2914329543.23712
"294","A","NYISO","Upper",8756999829.43846
"294","A","NB","Lower",421148917.914533
"294","A","NB","Upper",1254175423.10422
"294","C3","QC","Lower",12984702373.8021
"294","C3","QC","Upper",38668257000.8418
"294","C3","NYISO","Lower",4295983180.50079
"294","C3","NYISO","Upper",12908603306.7932
"294","C3","NB","Lower",421148917.914533
"294","C3","NB","Upper",1254175423.10422
"295","D","QC","Lower",12865508841.6583
"295","D","QC","Upper",38313300375.6462
"295","D","NYISO","Lower",3720826967.3911
"295","D","NYISO","Upper",11180369493.3627
"295","D","NB","Lower",394190896.485818
"295","D","NB","Upper",1173894822.83856
"295","B3","QC","Lower",16442169063.0066
"295","B3","QC","Upper",48964543096.6826
"295","B3","NYISO","Lower",3720826967.3911
"295","B3","NYISO","Upper",11180369493.3627
"295","B3","NB","Lower",394190896.485818
"295","B3","NB","Upper",1173894822.83856
"295","B1","QC","Lower",12865508841.6583
"295","B1","QC","Upper",38313300375.6462
"295","B1","NYISO","Lower",3720826967.3911
"295","B1","NYISO","Upper",11180369493.3627
"295","B1","NB","Lower",394190896.485818
"295","B1","NB","Upper",1173894822.83856
"295","B2","QC","Lower",2800824449.30709
"295","B2","QC","Upper",8340814945.32827
"295","B2","NYISO","Lower",3720826967.3911
"295","B2","NYISO","Upper",11180369493.3627
"295","B2","NB","Lower",394190896.485818
"295","B2","NB","Upper",1173894822.83856
"295","C1","QC","Lower",2800824449.30709
"295","C1","QC","Upper",8340814945.32827
"295","C1","NYISO","Lower",2524023142.54851
"295","C1","NYISO","Upper",7584204154.2924
"295","C1","NB","Lower",394190896.485818
"295","C1","NB","Upper",1173894822.83856
"295","C2","QC","Lower",2800824449.30709
"295","C2","QC","Upper",8340814945.32827
"295","C2","NYISO","Lower",3720826967.3911
"295","C2","NYISO","Upper",11180369493.3627
"295","C2","NB","Lower",394190896.485818
"295","C2","NB","Upper",1173894822.83856
"295","A","QC","Lower",2800824449.30709
"295","A","QC","Upper",8340814945.32827
"295","A","NYISO","Lower",2524023142.54851
"295","A","NYISO","Upper",7584204154.2924
"295","A","NB","Lower",394190896.485818
"295","A","NB","Upper",1173894822.83856
"295","C3","QC","Lower",12865508841.6583
"295","C3","QC","Upper",38313300375.6462
"295","C3","NYISO","Lower",3720826967.3911
"295","C3","NYISO","Upper",11180369493.3627
"295","C3","NB","Lower",394190896.485818
"295","C3","NB","Upper",1173894822.83856
"3","D","QC","Lower",13039732690.3415
"3","D","QC","Upper",38832136492.3793
"3","D","NYISO","Lower",3633571779.95847
"3","D","NYISO","Upper",10918184434.9714
"3","D","NB","Lower",429116557.257638
"3","D","NB","Upper",1277902938.52504
"3","B3","QC","Lower",16634241581.8435
"3","B3","QC","Upper",49536532296.5407
"3","B3","NYISO","Lower",3633571779.95847
"3","B3","NYISO","Upper",10918184434.9714
"3","B3","NB","Lower",429116557.257638
"3","B3","NB","Upper",1277902938.52504
"3","B1","QC","Lower",13039732690.3415
"3","B1","QC","Upper",38832136492.3793
"3","B1","NYISO","Lower",3633571779.95847
"3","B1","NYISO","Upper",10918184434.9714
"3","B1","NB","Lower",429116557.257638
"3","B1","NB","Upper",1277902938.52504
"3","B2","QC","Lower",2887139300.92851
"3","B2","QC","Upper",8597859332.59281
"3","B2","NYISO","Lower",3633571779.95847
"3","B2","NYISO","Upper",10918184434.9714
"3","B2","NB","Lower",429116557.257638
"3","B2","NB","Upper",1277902938.52504
"3","C1","QC","Lower",2887139300.92851
"3","C1","QC","Upper",8597859332.59281
"3","C1","NYISO","Lower",2465067747.33203
"3","C1","NYISO","Upper",7407054529.24288
"3","C1","NB","Lower",429116557.257638
"3","C1","NB","Upper",1277902938.52504
"3","C2","QC","Lower",2887139300.92851
"3","C2","QC","Upper",8597859332.59281
"3","C2","NYISO","Lower",3633571779.95847
"3","C2","NYISO","Upper",10918184434.9714
"3","C2","NB","Lower",429116557.257638
"3","C2","NB","Upper",1277902938.52504
"3","A","QC","Lower",2887139300.92851
"3","A","QC","Upper",8597859332.59281
"3","A","NYISO","Lower",2465067747.33203
"3","A","NYISO","Upper",7407054529.24288
"3","A","NB","Lower",429116557.257638
"3","A","NB","Upper",1277902938.52504
"3","C3","QC","Lower",13039732690.3415
"3","C3","QC","Upper",38832136492.3793
"3","C3","NYISO","Lower",3633571779.95847
"3","C3","NYISO","Upper",10918184434.9714
"3","C3","NB","Lower",429116557.257638
"3","C3","NB","Upper",1277902938.52504
"301","D","QC","Lower",13078401463.6259
"301","D","QC","Upper",38947291543.3172
"301","D","NYISO","Lower",3666867333.70847
"301","D","NYISO","Upper",11018231170.999
"301","D","NB","Lower",452270429.961918
"301","D","NB","Upper",1346854838.57785
"301","B3","QC","Lower",16676795014.0704
"301","B3","QC","Upper",49663255805.9631
"301","B3","NYISO","Lower",3666867333.70847
"301","B3","NYISO","Upper",11018231170.999
"301","B3","NB","Lower",452270429.961918
"301","B3","NB","Upper",1346854838.57785
"301","B1","QC","Lower",13078401463.6259
"301","B1","QC","Upper",38947291543.3172
"301","B1","NYISO","Lower",3666867333.70847
"301","B1","NYISO","Upper",11018231170.999
"301","B1","NB","Lower",452270429.961918
"301","B1","NB","Upper",1346854838.57785
"301","B2","QC","Lower",2906382508.45436
"301","B2","QC","Upper",8655165327.96405
"301","B2","NYISO","Lower",3666867333.70847
"301","B2","NYISO","Upper",11018231170.999
"301","B2","NB","Lower",452270429.961918
"301","B2","NB","Upper",1346854838.57785
"301","C1","QC","Lower",2906382508.45436
"301","C1","QC","Upper",8655165327.96405
"301","C1","NYISO","Lower",2487478958.95067
"301","C1","NYISO","Upper",7474395910.3085
"301","C1","NB","Lower",452270429.961918
"301","C1","NB","Upper",1346854838.57785
"301","C2","QC","Lower",2906382508.45436
