Simulation,Pathway,ATB_Scenario,NPV,Technology
113,B3,Advanced,138710311.125521,Oil
113,B3,Moderate,138710311.125521,Oil
113,B3,Conservative,138710311.125521,Oil
113,C1,Advanced,353329558.009357,Coal
113,C1,Moderate,356635301.987931,Coal
113,C1,Conservative,359968385.60451,Coal
113,C1,Advanced,47522255.4261152,Wood
113,C1,Moderate,47522255.4261152,Wood
113,C1,Conservative,47522255.4261152,Wood
113,C1,Advanced,1349622586.66137,Gas_CC
113,C1,Moderate,1358042126.49196,Gas_CC
113,C1,Conservative,1366489802.66834,Gas_CC
113,C1,Advanced,130193932.683168,Gas_CT
113,C1,Moderate,130193932.683168,Gas_CT
113,C1,Conservative,130193932.683168,Gas_CT
113,C1,Advanced,161508866.059302,Oil
113,C1,Moderate,161508866.059302,Oil
113,C1,Conservative,161508866.059302,Oil
113,C2,Advanced,343583145.164925,Coal
113,C2,Moderate,346781069.139662,Coal
113,C2,Conservative,350006080.175353,Coal
113,C2,Advanced,61011313.7878637,Wood
113,C2,Moderate,61011313.7878637,Wood
113,C2,Conservative,61011313.7878637,Wood
113,C2,Advanced,1486235824.0539,Gas_CC
113,C2,Moderate,1498425116.5165,Gas_CC
113,C2,Conservative,1510487243.29173,Gas_CC
113,C2,Advanced,120838793.84504,Gas_CT
113,C2,Moderate,120838793.84504,Gas_CT
113,C2,Conservative,120838793.84504,Gas_CT
113,C2,Advanced,145896941.892571,Oil
113,C2,Moderate,145896941.892571,Oil
113,C2,Conservative,145896941.892571,Oil
113,C3,Advanced,337828828.77583,Coal
113,C3,Moderate,340968006.776015,Coal
113,C3,Conservative,344133614.546029,Coal
113,C3,Advanced,57835966.2287578,Wood
113,C3,Moderate,57835966.2287578,Wood
113,C3,Conservative,57835966.2287578,Wood
113,C3,Advanced,1229804477.46017,Gas_CC
113,C3,Moderate,1239586225.63703,Gas_CC
113,C3,Conservative,1249237034.02482,Gas_CC
113,C3,Advanced,107049819.949531,Gas_CT
113,C3,Moderate,107049819.949531,Gas_CT
113,C3,Conservative,107049819.949531,Gas_CT
113,C3,Advanced,138282271.952792,Oil
113,C3,Moderate,138282271.952792,Oil
113,C3,Conservative,138282271.952792,Oil
125,D,Advanced,1739892041.34537,Gas_CC
125,D,Moderate,1769878544.75122,Gas_CC
125,D,Conservative,1799958688.39948,Gas_CC
135,D,Advanced,1739892041.34537,Gas_CC
135,D,Moderate,1769878544.75122,Gas_CC
135,D,Conservative,1799958688.39948,Gas_CC
151,D,Advanced,1739892041.34537,Gas_CC
151,D,Moderate,1769878544.75122,Gas_CC
151,D,Conservative,1799958688.39948,Gas_CC
152,D,Advanced,1739892041.34537,Gas_CC
152,D,Moderate,1769878544.75122,Gas_CC
152,D,Conservative,1799958688.39948,Gas_CC
153,D,Advanced,1739892041.34537,Gas_CC
153,D,Moderate,1769878544.75122,Gas_CC
153,D,Conservative,1799958688.39948,Gas_CC
154,D,Advanced,1739892041.34537,Gas_CC
154,D,Moderate,1769878544.75122,Gas_CC
154,D,Conservative,1799958688.39948,Gas_CC
155,D,Advanced,1739892041.34537,Gas_CC
155,D,Moderate,1769878544.75122,Gas_CC
155,D,Conservative,1799958688.39948,Gas_CC
2,D,Advanced,1739892041.34537,Gas_CC
2,D,Moderate,1769878544.75122,Gas_CC
2,D,Conservative,1799958688.39948,Gas_CC
251,D,Advanced,1739892041.34537,Gas_CC
251,D,Moderate,1769878544.75122,Gas_CC
251,D,Conservative,1799958688.39948,Gas_CC
261,D,Advanced,1739892041.34537,Gas_CC
261,D,Moderate,1769878544.75122,Gas_CC
261,D,Conservative,1799958688.39948,Gas_CC
271,D,Advanced,1739892041.34537,Gas_CC
271,D,Moderate,1769878544.75122,Gas_CC
271,D,Conservative,1799958688.39948,Gas_CC
272,D,Advanced,1739892041.34537,Gas_CC
272,D,Moderate,1769878544.75122,Gas_CC
272,D,Conservative,1799958688.39948,Gas_CC
273,D,Advanced,1739892041.34537,Gas_CC
273,D,Moderate,1769878544.75122,Gas_CC
273,D,Conservative,1799958688.39948,Gas_CC
274,D,Advanced,1739892041.34537,Gas_CC
274,D,Moderate,1769878544.75122,Gas_CC
274,D,Conservative,1799958688.39948,Gas_CC
275,D,Advanced,1739892041.34537,Gas_CC
275,D,Moderate,1769878544.75122,Gas_CC
275,D,Conservative,1799958688.39948,Gas_CC
281,D,Advanced,1739892041.34537,Gas_CC
281,D,Moderate,1769878544.75122,Gas_CC
281,D,Conservative,1799958688.39948,Gas_CC
282,D,Advanced,1739892041.34537,Gas_CC
282,D,Moderate,1769878544.75122,Gas_CC
282,D,Conservative,1799958688.39948,Gas_CC
283,D,Advanced,1739892041.34537,Gas_CC
283,D,Moderate,1769878544.75122,Gas_CC
283,D,Conservative,1799958688.39948,Gas_CC
284,D,Advanced,1739892041.34537,Gas_CC
284,D,Moderate,1769878544.75122,Gas_CC
284,D,Conservative,1799958688.39948,Gas_CC
285,D,Advanced,1739892041.34537,Gas_CC
285,D,Moderate,1769878544.75122,Gas_CC
285,D,Conservative,1799958688.39948,Gas_CC
291,D,Advanced,1739892041.34537,Gas_CC
291,D,Moderate,1769878544.75122,Gas_CC
291,D,Conservative,1799958688.39948,Gas_CC
292,D,Advanced,1739892041.34537,Gas_CC
292,D,Moderate,1769878544.75122,Gas_CC
292,D,Conservative,1799958688.39948,Gas_CC
293,D,Advanced,1739892041.34537,Gas_CC
293,D,Moderate,1769878544.75122,Gas_CC
293,D,Conservative,1799958688.39948,Gas_CC
294,D,Advanced,1739892041.34537,Gas_CC
294,D,Moderate,1769878544.75122,Gas_CC
294,D,Conservative,1799958688.39948,Gas_CC
295,D,Advanced,1739892041.34537,Gas_CC
295,D,Moderate,1769878544.75122,Gas_CC
295,D,Conservative,1799958688.39948,Gas_CC
3,D,Advanced,1739892041.34537,Gas_CC
3,D,Moderate,1769878544.75122,Gas_CC
3,D,Conservative,1799958688.39948,Gas_CC
301,D,Advanced,1739892041.34537,Gas_CC
301,D,Moderate,1769878544.75122,Gas_CC
301,D,Conservative,1799958688.39948,Gas_CC
302,D,Advanced,1739892041.34537,Gas_CC
302,D,Moderate,1769878544.75122,Gas_CC
302,D,Conservative,1799958688.39948,Gas_CC
311,D,Advanced,1739892041.34537,Gas_CC
311,D,Moderate,1769878544.75122,Gas_CC
311,D,Conservative,1799958688.39948,Gas_CC
312,D,Advanced,1739892041.34537,Gas_CC
312,D,Moderate,1769878544.75122,Gas_CC
312,D,Conservative,1799958688.39948,Gas_CC
321,D,Advanced,1739892041.34537,Gas_CC
321,D,Moderate,1769878544.75122,Gas_CC
321,D,Conservative,1799958688.39948,Gas_CC
322,D,Advanced,1739892041.34537,Gas_CC
322,D,Moderate,1769878544.75122,Gas_CC
322,D,Conservative,1799958688.39948,Gas_CC
323,D,Advanced,1739892041.34537,Gas_CC
323,D,Moderate,1769878544.75122,Gas_CC
323,D,Conservative,1799958688.39948,Gas_CC
324,D,Advanced,1739892041.34537,Gas_CC
324,D,Moderate,1769878544.75122,Gas_CC
324,D,Conservative,1799958688.39948,Gas_CC
331,D,Advanced,1739892041.34537,Gas_CC
331,D,Moderate,1769878544.75122,Gas_CC
331,D,Conservative,1799958688.39948,Gas_CC
341,D,Advanced,1739892041.34537,Gas_CC
341,D,Moderate,1769878544.75122,Gas_CC
341,D,Conservative,1799958688.39948,Gas_CC
342,D,Advanced,1739892041.34537,Gas_CC
342,D,Moderate,1769878544.75122,Gas_CC
342,D,Conservative,1799958688.39948,Gas_CC
351,D,Advanced,1739892041.34537,Gas_CC
351,D,Moderate,1769878544.75122,Gas_CC
351,D,Conservative,1799958688.39948,Gas_CC
352,D,Advanced,1739892041.34537,Gas_CC
352,D,Moderate,1769878544.75122,Gas_CC
352,D,Conservative,1799958688.39948,Gas_CC
353,D,Advanced,1739892041.34537,Gas_CC
353,D,Moderate,1769878544.75122,Gas_CC
353,D,Conservative,1799958688.39948,Gas_CC
354,D,Advanced,1739892041.34537,Gas_CC
354,D,Moderate,1769878544.75122,Gas_CC
354,D,Conservative,1799958688.39948,Gas_CC
361,D,Advanced,1739892041.34537,Gas_CC
361,D,Moderate,1769878544.75122,Gas_CC
361,D,Conservative,1799958688.39948,Gas_CC
362,D,Advanced,1739892041.34537,Gas_CC
362,D,Moderate,1769878544.75122,Gas_CC
362,D,Conservative,1799958688.39948,Gas_CC
363,D,Advanced,1739892041.34537,Gas_CC
363,D,Moderate,1769878544.75122,Gas_CC
363,D,Conservative,1799958688.39948,Gas_CC
364,D,Advanced,1739892041.34537,Gas_CC
364,D,Moderate,1769878544.75122,Gas_CC
364,D,Conservative,1799958688.39948,Gas_CC
371,D,Advanced,1739892041.34537,Gas_CC
371,D,Moderate,1769878544.75122,Gas_CC
371,D,Conservative,1799958688.39948,Gas_CC
372,D,Advanced,1739892041.34537,Gas_CC
372,D,Moderate,1769878544.75122,Gas_CC
372,D,Conservative,1799958688.39948,Gas_CC
373,D,Advanced,1739892041.34537,Gas_CC
373,D,Moderate,1769878544.75122,Gas_CC
373,D,Conservative,1799958688.39948,Gas_CC
374,D,Advanced,1739892041.34537,Gas_CC
374,D,Moderate,1769878544.75122,Gas_CC
374,D,Conservative,1799958688.39948,Gas_CC
381,D,Advanced,1739892041.34537,Gas_CC
381,D,Moderate,1769878544.75122,Gas_CC
381,D,Conservative,1799958688.39948,Gas_CC
382,D,Advanced,1739892041.34537,Gas_CC
382,D,Moderate,1769878544.75122,Gas_CC
382,D,Conservative,1799958688.39948,Gas_CC
383,D,Advanced,1739892041.34537,Gas_CC
383,D,Moderate,1769878544.75122,Gas_CC
383,D,Conservative,1799958688.39948,Gas_CC
391,D,Advanced,1739892041.34537,Gas_CC
391,D,Moderate,1769878544.75122,Gas_CC
391,D,Conservative,1799958688.39948,Gas_CC
392,D,Advanced,1739892041.34537,Gas_CC
392,D,Moderate,1769878544.75122,Gas_CC
392,D,Conservative,1799958688.39948,Gas_CC
393,D,Advanced,1739892041.34537,Gas_CC
393,D,Moderate,1769878544.75122,Gas_CC
393,D,Conservative,1799958688.39948,Gas_CC
4,D,Advanced,1739892041.34537,Gas_CC
4,D,Moderate,1769878544.75122,Gas_CC
4,D,Conservative,1799958688.39948,Gas_CC
401,D,Advanced,1739892041.34537,Gas_CC
401,D,Moderate,1769878544.75122,Gas_CC
401,D,Conservative,1799958688.39948,Gas_CC
402,D,Advanced,1739892041.34537,Gas_CC
402,D,Moderate,1769878544.75122,Gas_CC
402,D,Conservative,1799958688.39948,Gas_CC
411,D,Advanced,1739892041.34537,Gas_CC
411,D,Moderate,1769878544.75122,Gas_CC
411,D,Conservative,1799958688.39948,Gas_CC
412,D,Advanced,1739892041.34537,Gas_CC
412,D,Moderate,1769878544.75122,Gas_CC
412,D,Conservative,1799958688.39948,Gas_CC
413,D,Advanced,1739892041.34537,Gas_CC
413,D,Moderate,1769878544.75122,Gas_CC
413,D,Conservative,1799958688.39948,Gas_CC
421,D,Advanced,1739892041.34537,Gas_CC
421,D,Moderate,1769878544.75122,Gas_CC
421,D,Conservative,1799958688.39948,Gas_CC
422,D,Advanced,1739892041.34537,Gas_CC
422,D,Moderate,1769878544.75122,Gas_CC
422,D,Conservative,1799958688.39948,Gas_CC
423,D,Advanced,1739892041.34537,Gas_CC
423,D,Moderate,1769878544.75122,Gas_CC
423,D,Conservative,1799958688.39948,Gas_CC
431,D,Advanced,1739892041.34537,Gas_CC
431,D,Moderate,1769878544.75122,Gas_CC
431,D,Conservative,1799958688.39948,Gas_CC
432,D,Advanced,1739892041.34537,Gas_CC
432,D,Moderate,1769878544.75122,Gas_CC
432,D,Conservative,1799958688.39948,Gas_CC
441,D,Advanced,1739892041.34537,Gas_CC
441,D,Moderate,1769878544.75122,Gas_CC
441,D,Conservative,1799958688.39948,Gas_CC
442,D,Advanced,1739892041.34537,Gas_CC
442,D,Moderate,1769878544.75122,Gas_CC
442,D,Conservative,1799958688.39948,Gas_CC
443,D,Advanced,1739892041.34537,Gas_CC
443,D,Moderate,1769878544.75122,Gas_CC
443,D,Conservative,1799958688.39948,Gas_CC
451,D,Advanced,1739892041.34537,Gas_CC
451,D,Moderate,1769878544.75122,Gas_CC
451,D,Conservative,1799958688.39948,Gas_CC
452,D,Advanced,1739892041.34537,Gas_CC
452,D,Moderate,1769878544.75122,Gas_CC
452,D,Conservative,1799958688.39948,Gas_CC
453,D,Advanced,1739892041.34537,Gas_CC
453,D,Moderate,1769878544.75122,Gas_CC
453,D,Conservative,1799958688.39948,Gas_CC
461,D,Advanced,1739892041.34537,Gas_CC
461,D,Moderate,1769878544.75122,Gas_CC
461,D,Conservative,1799958688.39948,Gas_CC
462,D,Advanced,1739892041.34537,Gas_CC
462,D,Moderate,1769878544.75122,Gas_CC
462,D,Conservative,1799958688.39948,Gas_CC
463,D,Advanced,1739892041.34537,Gas_CC
463,D,Moderate,1769878544.75122,Gas_CC
463,D,Conservative,1799958688.39948,Gas_CC
471,D,Advanced,1739892041.34537,Gas_CC
471,D,Moderate,1769878544.75122,Gas_CC
471,D,Conservative,1799958688.39948,Gas_CC
472,D,Advanced,1739892041.34537,Gas_CC
472,D,Moderate,1769878544.75122,Gas_CC
472,D,Conservative,1799958688.39948,Gas_CC
481,D,Advanced,1739892041.34537,Gas_CC
481,D,Moderate,1769878544.75122,Gas_CC
481,D,Conservative,1799958688.39948,Gas_CC
482,D,Advanced,1739892041.34537,Gas_CC
482,D,Moderate,1769878544.75122,Gas_CC
482,D,Conservative,1799958688.39948,Gas_CC
491,D,Advanced,1739892041.34537,Gas_CC
491,D,Moderate,1769878544.75122,Gas_CC
491,D,Conservative,1799958688.39948,Gas_CC
492,D,Advanced,1739892041.34537,Gas_CC
492,D,Moderate,1769878544.75122,Gas_CC
492,D,Conservative,1799958688.39948,Gas_CC
