Simulation,Pathway,NPV
110,B2,692431713.378975
110,B3,600756070.725447
110,C1,573033732.027131
110,C2,651347435.665401
110,C3,567919935.615963
110,D,1185855125.69101
111,A,1264711092.74915
111,B1,625187427.762787
111,B2,714156522.623589
111,B3,622441317.459085
111,C1,581227858.93572
111,C2,672336014.633771
111,C3,587731932.200362
111,D,1198615185.6983
112,A,1272672628.67879
112,B1,617853685.403111
112,B2,706927412.412907
112,B3,614419527.215845
112,C1,575816137.769444
112,C2,664784990.424286
112,C3,580858480.437327
112,D,1192776632.68493
113,A,1256162976.51624
113,B1,643513571.538607
113,B2,732345717.137875
113,B3,639613028.724735
113,C1,592575811.720779
113,C2,688228390.866108
113,C3,604465893.470274
113,D,1209782789.48515
114,A,1262275384.30229
114,B1,630508204.625596
114,B2,720482861.576151
114,B3,627078522.63497
114,C1,583575391.099593
114,C2,677146106.631634
114,C3,593199842.502491
114,D,1203124068.85436
115,A,1271206074.77306
115,B1,624599881.802903
115,B2,713938714.236375
115,B3,620805625.144832
115,C1,581187546.09628
115,C2,670907226.164087
115,C3,586397311.565501
115,D,1200144214.92901
116,A,1270112217.40452
116,B1,624686176.201207
116,B2,712822796.948476
116,B3,621357724.80129
116,C1,582130922.167885
116,C2,671361807.13995
116,C3,587673985.31805
116,D,1201155940.52172
117,A,1273512755.84897
117,B1,616406132.095443
117,B2,705791406.274995
117,B3,612407736.21252
117,C1,577372890.564107
117,C2,662306370.892315
117,C3,579837696.4652
117,D,1190781822.22563
118,A,1273507814.12118
118,B1,620203540.220915
118,B2,707340178.802435
118,B3,617616509.80431
118,C1,578458108.915954
118,C2,666819178.267425
118,C3,583429645.794299
118,D,1199592203.52134
119,A,1269306274.68918
119,B1,618616942.7249
119,B2,709830435.463616
119,B3,615296567.242253
119,C1,576981081.50561
119,C2,665967270.422678
119,C3,581992201.066502
119,D,1196799990.06604
12,A,1267942793.19572
12,B1,619992147.764774
12,B2,709827960.895508
12,B3,617750116.750191
12,C1,580424169.539787
12,C2,667674373.451622
12,C3,583306971.665995
12,D,1196617613.54573
120,A,1262833379.60342
120,B1,632688465.465382
120,B2,723635028.343175
120,B3,629065675.880884
120,C1,584777838.764337
120,C2,678844917.125078
120,C3,595572609.531777
120,D,1202641528.13985
121,A,1271751814.05005
121,B1,613761969.297469
121,B2,700854282.631949
121,B3,611152335.04727
121,C1,576479343.561877
121,C2,660477189.714715
121,C3,578120047.086802
121,D,1193212700.74745
122,A,1269420519.51411
122,B1,614075109.494824
122,B2,703151499.383002
122,B3,610819961.25297
122,C1,578371702.664593
122,C2,661245707.595764
122,C3,577364162.176712
122,D,1194639365.1969
123,A,1275472962.04461
123,B1,608653856.310486
123,B2,697012868.36583
123,B3,604791050.219234
123,C1,574409131.480637
123,C2,655500977.688442
123,C3,572319999.420702
123,D,1187353528.67836
124,A,1270444708.29943
124,B1,617501563.098095
124,B2,706495514.733914
124,B3,614157718.475271
124,C1,579000833.293769
124,C2,665060736.306779
124,C3,581164976.857062
124,D,1193207733.80703
125,A,1275556252.13649
125,B1,620114368.405721
125,B2,709733805.640351
125,B3,616022241.425601
125,C1,578431022.108312
125,C2,666483946.54654
125,C3,583322201.741608
125,D,1194797963.54799
126,A,1281072215.59687
126,B1,610619110.211514
126,B2,701965894.208278
126,B3,607532405.53445
126,C1,577005565.787359
126,C2,658852617.67143
126,C3,573913440.510561
126,D,1193174943.17171
127,A,1262832171.87283
127,B1,640276578.951556
127,B2,731650818.854966
127,B3,635940884.814706
127,C1,586040029.892165
127,C2,686158233.940845
127,C3,600945289.160229
127,D,1203757918.90107
128,A,1270840915.42419
128,B1,621443488.109467
128,B2,709674029.795987
128,B3,618387181.008173
128,C1,580366966.695712
128,C2,667763000.667064
128,C3,584467866.629744
128,D,1197663978.14366
129,A,1270884940.958
129,B1,634175328.636211
129,B2,724737962.660093
129,B3,629770257.867649
129,C1,584787761.617307
129,C2,679912781.869551
129,C3,596198917.297242
129,D,1203790787.97857
13,A,1270045970.82079
13,B1,621934705.029378
13,B2,711280670.37215
13,B3,618737320.632658
13,C1,580514407.910078
13,C2,669033707.943189
13,C3,584413082.0419
13,D,1201652497.07598
130,A,1276149925.42583
130,B1,612124054.908489
130,B2,701176057.813401
130,B3,608960119.304279
130,C1,576741452.262428
130,C2,659694829.993545
130,C3,575999122.501033
130,D,1194036399.23039
131,A,1269973893.48259
131,B1,627763585.201467
131,B2,715624925.730754
131,B3,624681512.515763
131,C1,583785905.639727
131,C2,673459087.890106
131,C3,591048247.009544
131,D,1205340050.73874
132,A,1275747128.71038
132,B1,620009941.076115
132,B2,711144254.728506
132,B3,616522936.093291
132,C1,575977336.602087
132,C2,667042162.250586
132,C3,582396195.639276
132,D,1194599874.56701
133,A,1271695360.00462
133,B1,625258695.252379
133,B2,715514914.890646
133,B3,620217548.091064
133,C1,578025677.791525
133,C2,670323506.890904
133,C3,586689478.417012
133,D,1194387524.54335
134,A,1263634435.55872
134,B1,623927363.26998
134,B2,710995266.584997
134,B3,621667031.327066
134,C1,579341843.331241
134,C2,669696737.700193
134,C3,587503662.159139
134,D,1197490212.81975
135,A,1272072160.32024
135,B1,623037325.172714
135,B2,711246827.828783
135,B3,620892021.931858
135,C1,581110570.868565
135,C2,668793833.04064
135,C3,586223140.027389
135,D,1199389204.19317
136,A,1265448276.53813
136,B1,632213867.799799
136,B2,721655364.153029
136,B3,628983139.783816
136,C1,583488199.693487
136,C2,679129447.868234
136,C3,595196538.971768
136,D,1205190139.59577
137,A,1268304793.86614
137,B1,617114119.565373
137,B2,705199489.401798
137,B3,613175328.846248
137,C1,578042847.078969
137,C2,665114936.36761
137,C3,579562636.879993
137,D,1192238551.05082
138,A,1269946586.35694
138,B1,617496369.858656
138,B2,708301578.248407
138,B3,614029841.798246
138,C1,576515486.890855
138,C2,665079933.768444
138,C3,579971754.504387
138,D,1191122584.61194
139,A,1272228684.73281
139,B1,619694391.236467
139,B2,709977258.442103
139,B3,615739139.907407
139,C1,576943739.904764
139,C2,665733299.402451
139,C3,582053811.097068
139,D,1192835357.50413
14,A,1270537124.70344
14,B1,619395156.815597
14,B2,706055811.138216
14,B3,616522193.966232
14,C1,581628763.050289
14,C2,666362170.408895
14,C3,582419308.488907
14,D,1198442170.77728
140,A,1267071054.38977
140,B1,622642304.897479
140,B2,710074657.663919
140,B3,618637433.569851
140,C1,580639012.969359
140,C2,668610492.757825
140,C3,584826997.596336
140,D,1197146082.8093
141,A,1275895489.12306
141,B1,613733567.130143
141,B2,703056496.594441
141,B3,611147115.456376
141,C1,577369690.597379
141,C2,660329543.922637
141,C3,577489465.999256
141,D,1192210932.17725
142,A,1270758415.50294
142,B1,627904271.836288
142,B2,716414549.840193
142,B3,624674755.856322
142,C1,585429185.164797
142,C2,675155699.895352
142,C3,591129004.323103
142,D,1203868197.15466
143,A,1276005238.01042
143,B1,614162694.973718
143,B2,702374640.127855
143,B3,610990205.475091
143,C1,576388596.255433
143,C2,660677668.386325
143,C3,577306755.014853
143,D,1190817998.25874
144,A,1277780561.51525
144,B1,615620296.80431
144,B2,706079856.134295
144,B3,612303523.715065
144,C1,576258678.380829
144,C2,663680120.800637
144,C3,579059142.657817
144,D,1193666026.10326
145,A,1273518028.96358
145,B1,620819974.698587
145,B2,711453113.986329
145,B3,617737356.017351
145,C1,579403756.385166
145,C2,667077551.11981
145,C3,582843076.153953
145,D,1194138191.74434
146,A,1276910865.38191
146,B1,620840134.268784
146,B2,709436623.546765
146,B3,617161929.489408
146,C1,580853004.990791
146,C2,668380753.69044
146,C3,583854836.73388
146,D,1199663127.48086
147,A,1270346013.71521
147,B1,637638172.743311
147,B2,726903800.671926
147,B3,633567116.320046
147,C1,590084251.046671
147,C2,683547698.619045
147,C3,599696164.215979
147,D,1210031654.89056
148,A,1272611021.50122
148,B1,626385568.969505
148,B2,714888834.452665
148,B3,622421894.41966
148,C1,583383882.737161
148,C2,672968707.9827
148,C3,588915763.371028
148,D,1200168993.8725
149,A,1271141637.09912
149,B1,619011360.726768
149,B2,708344876.672775
149,B3,615521080.029392
149,C1,579321085.529009
149,C2,665230838.087619
149,C3,581818238.21957
149,D,1196642288.43402
15,A,1275824251.80362
15,B1,616841991.984836
15,B2,706060705.315777
15,B3,613885498.98997
15,C1,578044423.401564
15,C2,664471086.653475
15,C3,580444546.142841
15,D,1191924455.78274
150,A,1276089402.14829
150,B1,622909076.172889
150,B2,712833184.355731
150,B3,618859070.180045
150,C1,579478828.221867
150,C2,669681159.8432
150,C3,584990785.619896
150,D,1195969272.48126
151,A,1275662560.6988
151,B1,609793223.51587
151,B2,696956379.763236
151,B3,607134081.199776
151,C1,577803494.308853
151,C2,655847161.215671
151,C3,573322798.246216
151,D,1193144028.30431
152,A,1272402015.17984
152,B1,621668705.713728
152,B2,711334955.74475
152,B3,617923972.435845
152,C1,578358602.284032
152,C2,667374313.271408
152,C3,583449312.926505
152,D,1193650288.81969
153,A,1277223032.76322
153,B1,620285928.318102
153,B2,709087819.181639
153,B3,617362341.093675
153,C1,578874531.005782
153,C2,666599059.141178
153,C3,583740190.740539
153,D,1196128040.0792
154,A,1281426651.65246
154,B1,616162021.335783
154,B2,704857215.916526
154,B3,612585956.10499
154,C1,577698125.211851
154,C2,663502489.680331
154,C3,579022126.532434
154,D,1191985324.34294
155,A,1265110889.01813
155,B1,627328169.43994
155,B2,715976009.798476
155,B3,623637158.066976
155,C1,582043368.235871
155,C2,673385094.131571
155,C3,589812174.831738
155,D,1201957548.00316
156,A,1255230178.3668
156,B1,645019689.970452
156,B2,733949987.156173
156,B3,640122077.656829
156,C1,589708456.2042
156,C2,690160740.489788
156,C3,605992724.374336
156,D,1211149795.45121
157,A,1269213307.6732
157,B1,620546143.183868
157,B2,711212365.035812
157,B3,616977452.090362
157,C1,576260555.472459
157,C2,668373112.046539
157,C3,582799729.452581
157,D,1193463657.35837
158,A,1265225551.71982
158,B1,633225499.073376
158,B2,722774699.832466
158,B3,628656828.926373
158,C1,585110470.669713
158,C2,679368232.629201
158,C3,594758878.520301
158,D,1201373460.55988
159,A,1269232011.5591
159,B1,606408282.557247
159,B2,692968257.382943
159,B3,603784776.422109
159,C1,573540213.689459
159,C2,652398019.969217
159,C3,570390128.061891
159,D,1188334548.45256
16,A,1266813528.97516
16,B1,638478984.102425
16,B2,730325498.574555
16,B3,634157766.853013
16,C1,586382646.063142
16,C2,684773135.974555
16,C3,599586658.978391
16,D,1206371268.62419
160,A,1263861407.58096
160,B1,637532077.581902
160,B2,726613942.581791
160,B3,632668369.981448
160,C1,589013910.35517
160,C2,683386591.364299
160,C3,598765151.778652
160,D,1210413931.42856
161,A,1266580815.41704
161,B1,628352522.781749
161,B2,715444673.429293
161,B3,625453174.702088
161,C1,584803945.32145
161,C2,674614703.460677
161,C3,591395776.414313
161,D,1202924666.61673
162,A,1272198867.9168
162,B1,621912759.395095
162,B2,712782163.954678
162,B3,619551587.866147
162,C1,580718128.853037
162,C2,669628847.243128
162,C3,586146300.347948
162,D,1200230116.47218
163,A,1275952752.00792
163,B1,624819406.494848
163,B2,713646105.791305
163,B3,621198624.446381
163,C1,581633766.743823
163,C2,670789160.655418
163,C3,588240160.356164
163,D,1199943247.57535
164,A,1278910551.5238
164,B1,618489604.099229
164,B2,707156584.440894
164,B3,615863502.787683
164,C1,580484357.547858
164,C2,665657588.089192
164,C3,581819762.979358
164,D,1197479387.2169
165,A,1271648759.24001
165,B1,606681768.642546
165,B2,694431149.308066
165,B3,604725702.243523
165,C1,576063113.079371
165,C2,655020363.986121
165,C3,572104955.467937
165,D,1186895551.98111
166,A,1272462535.51973
166,B1,623527966.08318
166,B2,714722447.025848
166,B3,620331602.710114
166,C1,580498018.356648
166,C2,669932551.315775
166,C3,585685173.438856
166,D,1197354814.0967
167,A,1278003129.88027
167,B1,603255789.815861
167,B2,690674688.107754
167,B3,600857177.037579
167,C1,573308104.800461
167,C2,650052248.854181
167,C3,568119038.344563
167,D,1186197659.77898
168,A,1274581267.78945
168,B1,613991167.892949
168,B2,699385260.751296
168,B3,612032598.707698
168,C1,579713287.57906
168,C2,660046396.176887
168,C3,578363386.777882
168,D,1195260754.11691
169,A,1268615621.23771
169,B1,623579872.934541
169,B2,712564497.818444
169,B3,619812526.065037
169,C1,579052998.866301
169,C2,669520602.477731
169,C3,585939108.724304
169,D,1192026915.91288
17,A,1274808912.60846
17,B1,616378626.64682
17,B2,707111850.796587
17,B3,613715744.012125
17,C1,578315125.464686
17,C2,663857825.950166
17,C3,580369917.489445
17,D,1195974657.21673
170,A,1278802100.66319
170,B1,598397052.491649
170,B2,685505522.604582
170,B3,595617577.224047
170,C1,567644513.558518
170,C2,644289729.35205
170,C3,562783806.384224
170,D,1177420930.98913
171,A,1270052950.13646
171,B1,625585146.199988
171,B2,715124853.453056
171,B3,622186363.445696
171,C1,581612247.294548
171,C2,671907679.465989
171,C3,588604521.103247
171,D,1200319961.55702
172,A,1274048790.16599
172,B1,619067315.186301
172,B2,706965872.601732
172,B3,615906251.189174
172,C1,580306687.39411
172,C2,664779463.974488
172,C3,582675972.952082
172,D,1197988852.40029
173,A,1275081501.38581
173,B1,626602147.950151
173,B2,716027061.877037
173,B3,622683391.065486
173,C1,581721861.009935
173,C2,673454584.243147
173,C3,589303707.713089
173,D,1203876904.94492
174,A,1273955313.56012
174,B1,616480512.946839
174,B2,707178473.956014
174,B3,613710369.826646
174,C1,575761401.212751
174,C2,664362128.147014
174,C3,580093233.795962
174,D,1193301654.3512
175,A,1269324613.3923
175,B1,622523577.496275
175,B2,710868428.776178
175,B3,620241518.874621
175,C1,580851881.867427
175,C2,668753090.565733
175,C3,586329765.020753
175,D,1198228153.75836
176,A,1265199867.91928
176,B1,628140219.503721
176,B2,715098884.228455
176,B3,624473702.119028
176,C1,583836082.058854
176,C2,672821747.839541
176,C3,590563853.762847
176,D,1200329867.83346
177,A,1274554073.83808
177,B1,621305419.016922
177,B2,711025293.716873
177,B3,618301479.115293
177,C1,579960906.373092
177,C2,668079311.654181
177,C3,584667112.505342
177,D,1195311523.46813
178,A,1270552222.2617
178,B1,624098749.340481
178,B2,711441118.858328
178,B3,620592470.91068
178,C1,582599606.5739
178,C2,670704998.549473
178,C3,586805721.341098
178,D,1199395542.2552
179,A,1269467588.61881
179,B1,625901019.305972
179,B2,714237513.621299
179,B3,622306297.13752
179,C1,582165405.743102
179,C2,671482562.735072
179,C3,588747520.21514
179,D,1200150864.10967
18,A,1274596812.17354
18,B1,624195048.09348
18,B2,713884093.333705
18,B3,621033638.113284
18,C1,582502952.757065
18,C2,671047474.613217
18,C3,587764882.077911
18,D,1198392314.04796
180,A,1275113556.35221
180,B1,618946238.891942
180,B2,706115239.257187
180,B3,616116293.539393
180,C1,580735644.661335
180,C2,665840219.995745
180,C3,583413096.902711
180,D,1194411416.38799
181,A,1275136622.68674
181,B1,620047690.269101
181,B2,709944077.067898
181,B3,617125754.013622
181,C1,579852790.98473
181,C2,668036230.689025
181,C3,583569420.31533
181,D,1197556229.11507
182,A,1270933987.20545
182,B1,622864318.543113
182,B2,711545508.125038
182,B3,620171474.973955
182,C1,579766754.355839
182,C2,669569458.033825
182,C3,586727983.320728
182,D,1200794018.11898
183,A,1277014467.12775
183,B1,608416785.243122
183,B2,697509580.618545
183,B3,605642645.898413
183,C1,572137598.301941
183,C2,656623410.263401
183,C3,572476408.257015
183,D,1187218723.37868
184,A,1259148901.71235
184,B1,627607172.40765
184,B2,715580420.614841
184,B3,624174649.643949
184,C1,583820597.408506
184,C2,674661656.383937
184,C3,589544242.312944
184,D,1198325392.57364
185,A,1270215120.14548
185,B1,627102147.940054
185,B2,715951432.446145
185,B3,623541836.603085
185,C1,581584787.783289
185,C2,674169766.2999
185,C3,589651350.389212
185,D,1203188382.47994
186,A,1262386969.85798
186,B1,636172036.856862
186,B2,723813267.372002
186,B3,631776678.224819
186,C1,586559338.531893
186,C2,680663508.253889
186,C3,597689209.273206
186,D,1207138094.37202
187,A,1269911271.0756
187,B1,611465628.482178
187,B2,698879657.404641
187,B3,609040409.776107
187,C1,575001433.344549
187,C2,658442619.675068
187,C3,576219405.869172
187,D,1194922314.02405
188,A,1265404152.40788
188,B1,636148929.0412
188,B2,727897730.241322
188,B3,632417396.36784
188,C1,585991499.777932
188,C2,681913114.703497
188,C3,597940934.677272
188,D,1202899378.85134
189,A,1267906856.04281
189,B1,617820981.501197
189,B2,707897929.398757
189,B3,614479694.812804
189,C1,579006097.244292
189,C2,664980394.104925
189,C3,581572079.365616
189,D,1193473557.25049
19,A,1279042381.71273
19,B1,616191667.402821
19,B2,702188443.732588
19,B3,612922422.745257
19,C1,579648895.891958
19,C2,661540054.726889
19,C3,580700267.679253
19,D,1194537785.63363
190,A,1257256003.86347
190,B1,637868974.996974
190,B2,723862890.328595
190,B3,633256357.920467
190,C1,588190538.310186
190,C2,682541920.988075
190,C3,599356297.792083
190,D,1206547435.14996
191,A,1275491575.72972
191,B1,623853899.117574
191,B2,713881297.124567
191,B3,620262905.163132
191,C1,582468465.16652
191,C2,669407310.657127
191,C3,585942064.995624
191,D,1201237675.88812
192,A,1270934669.92654
192,B1,619754639.313304
192,B2,710328478.820416
192,B3,616293821.657656
192,C1,577930799.494072
192,C2,667495509.629305
192,C3,582484450.616809
192,D,1194777967.27541
193,A,1276477369.16705
193,B1,610552104.952026
193,B2,700339976.296371
193,B3,608104220.884043
193,C1,574106317.430752
193,C2,657817557.252092
193,C3,575235153.883222
193,D,1190265245.06817
194,A,1270465264.71828
194,B1,618707211.075183
194,B2,707243580.684171
194,B3,616159752.469637
194,C1,579597630.581273
194,C2,665391230.762593
194,C3,582149146.338976
194,D,1193599181.68674
195,A,1270882312.39915
195,B1,614594283.175538
195,B2,702089551.409958
195,B3,611831188.987184
195,C1,577000352.399441
195,C2,662075355.382928
195,C3,577606786.046841
195,D,1192001562.44422
196,A,1275507716.62163
196,B1,622187657.56969
196,B2,712320216.570445
196,B3,618511940.567353
196,C1,579407036.060039
196,C2,669224011.91947
196,C3,585853268.724002
196,D,1197710103.04005
197,A,1273588324.24913
197,B1,633747348.769807
197,B2,723932876.078026
197,B3,628980480.779879
197,C1,584151204.901887
197,C2,678894807.216896
197,C3,594563101.315185
197,D,1203568164.07492
198,A,1274158881.75037
198,B1,607162675.086069
198,B2,696719239.773276
198,B3,602937966.973582
198,C1,570841501.990541
198,C2,653871058.531787
198,C3,570024971.577165
198,D,1184080636.77528
199,A,1275617885.40108
199,B1,621073547.76077
199,B2,709079670.794412
199,B3,618173487.263707
199,C1,584014041.020627
199,C2,667793585.366176
199,C3,585137501.096476
199,D,1204187817.82727
2,A,1269116038.4304
2,B1,623256278.533117
2,B2,711711568.828103
2,B3,618758525.900759
2,C1,580285116.606043
2,C2,668736995.06914
2,C3,584658195.701865
2,D,1198404685.52998
20,A,1276598324.02321
20,B1,617837948.196473
20,B2,706250586.433401
20,B3,614002555.774185
20,C1,577699413.693006
20,C2,665035436.792353
20,C3,580904046.487368
20,D,1193127805.94593
200,A,1256013923.24777
200,B1,642028710.184564
200,B2,730267188.936685
200,B3,638761756.459674
200,C1,589154526.292975
200,C2,688421673.329869
200,C3,604980075.057818
200,D,1211498084.16476
201,A,1271983585.08847
201,B1,612330761.034258
201,B2,701171047.22289
201,B3,609740914.04592
201,C1,573197938.054463
201,C2,659994135.438704
201,C3,576102486.54337
201,D,1188871799.74224
202,A,1258105308.74925
202,B1,640526815.475984
202,B2,729451200.074007
202,B3,637346245.109764
202,C1,588501881.080383
202,C2,687217420.042018
202,C3,602620795.919727
202,D,1212429600.5489
203,A,1277691137.53689
203,B1,608994303.280226
203,B2,699634126.999786
203,B3,605333175.438789
203,C1,571932300.625629
203,C2,656481299.881842
203,C3,572517489.658544
203,D,1184667134.401
204,A,1271310928.88729
204,B1,611806643.363673
204,B2,699040432.731247
204,B3,607812254.694403
204,C1,576739791.427717
204,C2,659293723.912137
204,C3,574805991.191206
204,D,1188034497.92661
205,A,1269945530.63157
205,B1,619710681.338313
205,B2,708968403.574043
205,B3,616527740.077684
205,C1,578800427.648682
205,C2,665496103.371129
205,C3,583247860.553244
205,D,1195905510.88131
206,A,1273052074.72105
206,B1,617661392.557313
206,B2,706550913.110742
206,B3,615118938.054958
206,C1,581511519.380222
206,C2,665227695.030903
206,C3,581695262.506744
206,D,1198804369.46734
207,A,1267390385.17407
207,B1,627542035.772794
207,B2,715905958.027474
207,B3,625085455.420073
207,C1,582666190.374648
207,C2,673387572.089508
207,C3,590304192.385177
207,D,1199215250.07846
208,A,1262596653.23809
208,B1,629047498.080704
208,B2,716307926.701199
208,B3,626290111.858546
208,C1,583141925.766174
208,C2,674418095.494769
208,C3,591820420.195566
208,D,1200859678.72314
209,A,1270979808.95958
209,B1,613414264.054851
209,B2,702611500.226937
209,B3,610112682.539157
209,C1,574634860.164203
209,C2,661209100.535194
209,C3,577479038.914435
209,D,1189576580.89806
21,A,1283363078.55545
21,B1,589444819.709759
21,B2,676441871.0379
21,B3,586317808.784321
21,C1,564512144.454945
21,C2,636862352.961514
21,C3,554350676.490112
21,D,1169923558.09968
210,A,1269380427.98165
210,B1,610290299.672645
210,B2,698014784.318258
210,B3,608233250.054248
210,C1,575657514.662549
210,C2,657199169.894834
210,C3,574851558.366419
210,D,1192124485.12023
211,A,1272690782.53801
211,B1,614634005.141943
211,B2,703865309.208594
211,B3,610760214.316577
211,C1,575914191.83477
211,C2,661210534.177745
211,C3,577795760.026017
211,D,1190739660.41686
212,A,1271690242.24296
212,B1,628188451.582889
212,B2,719882236.014614
212,B3,625131649.589052
212,C1,586088406.263768
212,C2,675982066.132822
212,C3,591065796.456272
212,D,1208751018.48211
213,A,1272729836.47108
213,B1,626856998.530149
213,B2,714832605.661367
213,B3,623163896.456104
213,C1,582086846.743545
213,C2,672647516.619918
213,C3,588928130.367817
213,D,1200842520.00285
214,A,1278710546.59661
214,B1,622407883.7244
214,B2,711814225.655164
214,B3,618312944.50923
214,C1,578662373.823953
214,C2,668618534.408553
214,C3,584878544.398032
214,D,1193927972.27085
215,A,1274930906.96675
215,B1,638206819.681902
215,B2,729615519.869064
215,B3,634039349.818547
215,C1,588148015.561405
215,C2,684662224.272542
215,C3,599717073.310777
215,D,1209187963.53711
216,A,1268753639.91301
216,B1,627991127.928713
216,B2,718129464.976171
216,B3,623520232.532356
216,C1,580672944.075111
216,C2,674481849.299586
216,C3,589661726.76708
216,D,1194802865.63307
217,A,1274045714.41764
217,B1,611098408.729052
217,B2,701288155.813335
217,B3,608059930.529989
217,C1,575257213.99679
217,C2,658967987.753754
217,C3,574447553.258602
217,D,1188887614.1794
218,A,1272491554.20204
218,B1,622732652.343561
218,B2,709229533.307202
218,B3,619944659.159538
218,C1,582265617.645617
218,C2,669160385.490193
218,C3,586291104.133498
218,D,1198625849.70455
219,A,1273025634.31744
219,B1,616297938.368144
219,B2,706143205.743147
219,B3,611283696.614392
219,C1,571997844.465311
