"Simulation","Pathway","ATB_Scenario","NPV","Technology"
"100","C2","Conservative",209165558.286257,"Biomass"
"100","C3","Advanced",742248843.502401,"Nuclear"
"100","C3","Moderate",1093840400.95091,"Nuclear"
"100","C3","Conservative",1328234772.58324,"Nuclear"
"100","C3","Advanced",401620585.076632,"SMR"
"100","C3","Moderate",474642509.63602,"SMR"
"100","C3","Conservative",511153471.915714,"SMR"
"100","C3","Advanced",209165558.286257,"Biomass"
"100","C3","Moderate",209165558.286257,"Biomass"
"100","C3","Conservative",209165558.286257,"Biomass"
"100","D","Advanced",742248843.502401,"Nuclear"
"100","D","Moderate",1093840400.95091,"Nuclear"
"100","D","Conservative",1328234772.58324,"Nuclear"
"100","D","Advanced",209165558.286257,"Biomass"
"100","D","Moderate",209165558.286257,"Biomass"
"100","D","Conservative",209165558.286257,"Biomass"
"1000","A","Advanced",742248843.502401,"Nuclear"
"1000","A","Moderate",1093840400.95091,"Nuclear"
"1000","A","Conservative",1328234772.58324,"Nuclear"
"1000","A","Advanced",209165558.286257,"Biomass"
"1000","A","Moderate",209165558.286257,"Biomass"
"1000","A","Conservative",209165558.286257,"Biomass"
"1000","B1","Advanced",742248843.502401,"Nuclear"
"1000","B1","Moderate",1093840400.95091,"Nuclear"
"1000","B1","Conservative",1328234772.58324,"Nuclear"
"1000","B1","Advanced",209165558.286257,"Biomass"
"1000","B1","Moderate",209165558.286257,"Biomass"
"1000","B1","Conservative",209165558.286257,"Biomass"
"1000","B2","Advanced",742248843.502401,"Nuclear"
"1000","B2","Moderate",1093840400.95091,"Nuclear"
"1000","B2","Conservative",1328234772.58324,"Nuclear"
"1000","B2","Advanced",209165558.286257,"Biomass"
"1000","B2","Moderate",209165558.286257,"Biomass"
"1000","B2","Conservative",209165558.286257,"Biomass"
"1000","B3","Advanced",742248843.502401,"Nuclear"
"1000","B3","Moderate",1093840400.95091,"Nuclear"
"1000","B3","Conservative",1328234772.58324,"Nuclear"
"1000","B3","Advanced",209165558.286257,"Biomass"
"1000","B3","Moderate",209165558.286257,"Biomass"
"1000","B3","Conservative",209165558.286257,"Biomass"
"1000","C1","Advanced",742248843.502401,"Nuclear"
"1000","C1","Moderate",1093840400.95091,"Nuclear"
"1000","C1","Conservative",1328234772.58324,"Nuclear"
"1000","C1","Advanced",4743871750.10172,"SMR"
"1000","C1","Moderate",5606393886.48385,"SMR"
"1000","C1","Conservative",6037654954.67492,"SMR"
"1000","C1","Advanced",209165558.286257,"Biomass"
"1000","C1","Moderate",209165558.286257,"Biomass"
"1000","C1","Conservative",209165558.286257,"Biomass"
"1000","C2","Advanced",742248843.502401,"Nuclear"
"1000","C2","Moderate",1093840400.95091,"Nuclear"
"1000","C2","Conservative",1328234772.58324,"Nuclear"
"1000","C2","Advanced",617704833.617633,"SMR"
"1000","C2","Moderate",730014803.366293,"SMR"
"1000","C2","Conservative",786169788.240623,"SMR"
"1000","C2","Advanced",209165558.286257,"Biomass"
"1000","C2","Moderate",209165558.286257,"Biomass"
"1000","C2","Conservative",209165558.286257,"Biomass"
"1000","C3","Advanced",742248843.502401,"Nuclear"
"1000","C3","Moderate",1093840400.95091,"Nuclear"
"1000","C3","Conservative",1328234772.58324,"Nuclear"
"1000","C3","Advanced",401620585.076632,"SMR"
"1000","C3","Moderate",474642509.63602,"SMR"
"1000","C3","Conservative",511153471.915714,"SMR"
"1000","C3","Advanced",209165558.286257,"Biomass"
"1000","C3","Moderate",209165558.286257,"Biomass"
"1000","C3","Conservative",209165558.286257,"Biomass"
"1000","D","Advanced",742248843.502401,"Nuclear"
"1000","D","Moderate",1093840400.95091,"Nuclear"
"1000","D","Conservative",1328234772.58324,"Nuclear"
"1000","D","Advanced",209165558.286257,"Biomass"
"1000","D","Moderate",209165558.286257,"Biomass"
"1000","D","Conservative",209165558.286257,"Biomass"
"1001","A","Advanced",742248843.502401,"Nuclear"
"1001","A","Moderate",1093840400.95091,"Nuclear"
"1001","A","Conservative",1328234772.58324,"Nuclear"
"1001","A","Advanced",209165558.286257,"Biomass"
"1001","A","Moderate",209165558.286257,"Biomass"
"1001","A","Conservative",209165558.286257,"Biomass"
"1001","B1","Advanced",742248843.502401,"Nuclear"
"1001","B1","Moderate",1093840400.95091,"Nuclear"
"1001","B1","Conservative",1328234772.58324,"Nuclear"
"1001","B1","Advanced",209165558.286257,"Biomass"
"1001","B1","Moderate",209165558.286257,"Biomass"
"1001","B1","Conservative",209165558.286257,"Biomass"
"1001","B2","Advanced",742248843.502401,"Nuclear"
"1001","B2","Moderate",1093840400.95091,"Nuclear"
"1001","B2","Conservative",1328234772.58324,"Nuclear"
"1001","B2","Advanced",209165558.286257,"Biomass"
"1001","B2","Moderate",209165558.286257,"Biomass"
"1001","B2","Conservative",209165558.286257,"Biomass"
"1001","B3","Advanced",742248843.502401,"Nuclear"
"1001","B3","Moderate",1093840400.95091,"Nuclear"
"1001","B3","Conservative",1328234772.58324,"Nuclear"
"1001","B3","Advanced",209165558.286257,"Biomass"
"1001","B3","Moderate",209165558.286257,"Biomass"
"1001","B3","Conservative",209165558.286257,"Biomass"
"1001","C1","Advanced",742248843.502401,"Nuclear"
"1001","C1","Moderate",1093840400.95091,"Nuclear"
"1001","C1","Conservative",1328234772.58324,"Nuclear"
"1001","C1","Advanced",4743871750.10172,"SMR"
"1001","C1","Moderate",5606393886.48385,"SMR"
"1001","C1","Conservative",6037654954.67492,"SMR"
"1001","C1","Advanced",209165558.286257,"Biomass"
"1001","C1","Moderate",209165558.286257,"Biomass"
"1001","C1","Conservative",209165558.286257,"Biomass"
"1001","C2","Advanced",742248843.502401,"Nuclear"
"1001","C2","Moderate",1093840400.95091,"Nuclear"
"1001","C2","Conservative",1328234772.58324,"Nuclear"
"1001","C2","Advanced",617704833.617633,"SMR"
"1001","C2","Moderate",730014803.366293,"SMR"
"1001","C2","Conservative",786169788.240623,"SMR"
"1001","C2","Advanced",209165558.286257,"Biomass"
"1001","C2","Moderate",209165558.286257,"Biomass"
"1001","C2","Conservative",209165558.286257,"Biomass"
"1001","C3","Advanced",742248843.502401,"Nuclear"
"1001","C3","Moderate",1093840400.95091,"Nuclear"
"1001","C3","Conservative",1328234772.58324,"Nuclear"
"1001","C3","Advanced",401620585.076632,"SMR"
"1001","C3","Moderate",474642509.63602,"SMR"
"1001","C3","Conservative",511153471.915714,"SMR"
"1001","C3","Advanced",209165558.286257,"Biomass"
"1001","C3","Moderate",209165558.286257,"Biomass"
"1001","C3","Conservative",209165558.286257,"Biomass"
"1001","D","Advanced",742248843.502401,"Nuclear"
"1001","D","Moderate",1093840400.95091,"Nuclear"
"1001","D","Conservative",1328234772.58324,"Nuclear"
"1001","D","Advanced",209165558.286257,"Biomass"
"1001","D","Moderate",209165558.286257,"Biomass"
"1001","D","Conservative",209165558.286257,"Biomass"
"1002","A","Advanced",742248843.502401,"Nuclear"
"1002","A","Moderate",1093840400.95091,"Nuclear"
"1002","A","Conservative",1328234772.58324,"Nuclear"
"1002","A","Advanced",209165558.286257,"Biomass"
"1002","A","Moderate",209165558.286257,"Biomass"
"1002","A","Conservative",209165558.286257,"Biomass"
"1002","B1","Advanced",742248843.502401,"Nuclear"
"1002","B1","Moderate",1093840400.95091,"Nuclear"
"1002","B1","Conservative",1328234772.58324,"Nuclear"
"1002","B1","Advanced",209165558.286257,"Biomass"
"1002","B1","Moderate",209165558.286257,"Biomass"
"1002","B1","Conservative",209165558.286257,"Biomass"
"1002","B2","Advanced",742248843.502401,"Nuclear"
"1002","B2","Moderate",1093840400.95091,"Nuclear"
"1002","B2","Conservative",1328234772.58324,"Nuclear"
"1002","B2","Advanced",209165558.286257,"Biomass"
"1002","B2","Moderate",209165558.286257,"Biomass"
"1002","B2","Conservative",209165558.286257,"Biomass"
"1002","B3","Advanced",742248843.502401,"Nuclear"
"1002","B3","Moderate",1093840400.95091,"Nuclear"
"1002","B3","Conservative",1328234772.58324,"Nuclear"
"1002","B3","Advanced",209165558.286257,"Biomass"
"1002","B3","Moderate",209165558.286257,"Biomass"
"1002","B3","Conservative",209165558.286257,"Biomass"
"1002","C1","Advanced",742248843.502401,"Nuclear"
"1002","C1","Moderate",1093840400.95091,"Nuclear"
"1002","C1","Conservative",1328234772.58324,"Nuclear"
"1002","C1","Advanced",4743871750.10172,"SMR"
"1002","C1","Moderate",5606393886.48385,"SMR"
"1002","C1","Conservative",6037654954.67492,"SMR"
"1002","C1","Advanced",209165558.286257,"Biomass"
"1002","C1","Moderate",209165558.286257,"Biomass"
"1002","C1","Conservative",209165558.286257,"Biomass"
"1002","C2","Advanced",742248843.502401,"Nuclear"
"1002","C2","Moderate",1093840400.95091,"Nuclear"
"1002","C2","Conservative",1328234772.58324,"Nuclear"
"1002","C2","Advanced",617704833.617633,"SMR"
"1002","C2","Moderate",730014803.366293,"SMR"
"1002","C2","Conservative",786169788.240623,"SMR"
"1002","C2","Advanced",209165558.286257,"Biomass"
"1002","C2","Moderate",209165558.286257,"Biomass"
"1002","C2","Conservative",209165558.286257,"Biomass"
"1002","C3","Advanced",742248843.502401,"Nuclear"
"1002","C3","Moderate",1093840400.95091,"Nuclear"
"1002","C3","Conservative",1328234772.58324,"Nuclear"
"1002","C3","Advanced",401620585.076632,"SMR"
"1002","C3","Moderate",474642509.63602,"SMR"
"1002","C3","Conservative",511153471.915714,"SMR"
"1002","C3","Advanced",209165558.286257,"Biomass"
"1002","C3","Moderate",209165558.286257,"Biomass"
"1002","C3","Conservative",209165558.286257,"Biomass"
"1002","D","Advanced",742248843.502401,"Nuclear"
"1002","D","Moderate",1093840400.95091,"Nuclear"
"1002","D","Conservative",1328234772.58324,"Nuclear"
"1002","D","Advanced",209165558.286257,"Biomass"
"1002","D","Moderate",209165558.286257,"Biomass"
"1002","D","Conservative",209165558.286257,"Biomass"
"1003","A","Advanced",742248843.502401,"Nuclear"
"1003","A","Moderate",1093840400.95091,"Nuclear"
"1003","A","Conservative",1328234772.58324,"Nuclear"
"1003","A","Advanced",209165558.286257,"Biomass"
"1003","A","Moderate",209165558.286257,"Biomass"
"1003","A","Conservative",209165558.286257,"Biomass"
"1003","B1","Advanced",742248843.502401,"Nuclear"
"1003","B1","Moderate",1093840400.95091,"Nuclear"
"1003","B1","Conservative",1328234772.58324,"Nuclear"
"1003","B1","Advanced",209165558.286257,"Biomass"
"1003","B1","Moderate",209165558.286257,"Biomass"
"1003","B1","Conservative",209165558.286257,"Biomass"
"1003","B2","Advanced",742248843.502401,"Nuclear"
"1003","B2","Moderate",1093840400.95091,"Nuclear"
"1003","B2","Conservative",1328234772.58324,"Nuclear"
"1003","B2","Advanced",209165558.286257,"Biomass"
"1003","B2","Moderate",209165558.286257,"Biomass"
"1003","B2","Conservative",209165558.286257,"Biomass"
"1003","B3","Advanced",742248843.502401,"Nuclear"
"1003","B3","Moderate",1093840400.95091,"Nuclear"
"1003","B3","Conservative",1328234772.58324,"Nuclear"
"1003","B3","Advanced",209165558.286257,"Biomass"
"1003","B3","Moderate",209165558.286257,"Biomass"
"1003","B3","Conservative",209165558.286257,"Biomass"
"1003","C1","Advanced",742248843.502401,"Nuclear"
"1003","C1","Moderate",1093840400.95091,"Nuclear"
"1003","C1","Conservative",1328234772.58324,"Nuclear"
"1003","C1","Advanced",4743871750.10172,"SMR"
"1003","C1","Moderate",5606393886.48385,"SMR"
"1003","C1","Conservative",6037654954.67492,"SMR"
"1003","C1","Advanced",209165558.286257,"Biomass"
"1003","C1","Moderate",209165558.286257,"Biomass"
"1003","C1","Conservative",209165558.286257,"Biomass"
"1003","C2","Advanced",742248843.502401,"Nuclear"
"1003","C2","Moderate",1093840400.95091,"Nuclear"
"1003","C2","Conservative",1328234772.58324,"Nuclear"
"1003","C2","Advanced",617704833.617633,"SMR"
"1003","C2","Moderate",730014803.366293,"SMR"
"1003","C2","Conservative",786169788.240623,"SMR"
"1003","C2","Advanced",209165558.286257,"Biomass"
"1003","C2","Moderate",209165558.286257,"Biomass"
"1003","C2","Conservative",209165558.286257,"Biomass"
"1003","C3","Advanced",742248843.502401,"Nuclear"
"1003","C3","Moderate",1093840400.95091,"Nuclear"
"1003","C3","Conservative",1328234772.58324,"Nuclear"
"1003","C3","Advanced",401620585.076632,"SMR"
"1003","C3","Moderate",474642509.63602,"SMR"
"1003","C3","Conservative",511153471.915714,"SMR"
"1003","C3","Advanced",209165558.286257,"Biomass"
"1003","C3","Moderate",209165558.286257,"Biomass"
"1003","C3","Conservative",209165558.286257,"Biomass"
"1003","D","Advanced",742248843.502401,"Nuclear"
"1003","D","Moderate",1093840400.95091,"Nuclear"
"1003","D","Conservative",1328234772.58324,"Nuclear"
"1003","D","Advanced",209165558.286257,"Biomass"
"1003","D","Moderate",209165558.286257,"Biomass"
"1003","D","Conservative",209165558.286257,"Biomass"
"1004","A","Advanced",742248843.502401,"Nuclear"
"1004","A","Moderate",1093840400.95091,"Nuclear"
"1004","A","Conservative",1328234772.58324,"Nuclear"
"1004","A","Advanced",209165558.286257,"Biomass"
"1004","A","Moderate",209165558.286257,"Biomass"
"1004","A","Conservative",209165558.286257,"Biomass"
"1004","B1","Advanced",742248843.502401,"Nuclear"
"1004","B1","Moderate",1093840400.95091,"Nuclear"
"1004","B1","Conservative",1328234772.58324,"Nuclear"
"1004","B1","Advanced",209165558.286257,"Biomass"
"1004","B1","Moderate",209165558.286257,"Biomass"
"1004","B1","Conservative",209165558.286257,"Biomass"
"1004","B2","Advanced",742248843.502401,"Nuclear"
"1004","B2","Moderate",1093840400.95091,"Nuclear"
"1004","B2","Conservative",1328234772.58324,"Nuclear"
"1004","B2","Advanced",209165558.286257,"Biomass"
"1004","B2","Moderate",209165558.286257,"Biomass"
"1004","B2","Conservative",209165558.286257,"Biomass"
"1004","B3","Advanced",742248843.502401,"Nuclear"
"1004","B3","Moderate",1093840400.95091,"Nuclear"
"1004","B3","Conservative",1328234772.58324,"Nuclear"
"1004","B3","Advanced",209165558.286257,"Biomass"
"1004","B3","Moderate",209165558.286257,"Biomass"
"1004","B3","Conservative",209165558.286257,"Biomass"
"1004","C1","Advanced",742248843.502401,"Nuclear"
"1004","C1","Moderate",1093840400.95091,"Nuclear"
"1004","C1","Conservative",1328234772.58324,"Nuclear"
"1004","C1","Advanced",4743871750.10172,"SMR"
"1004","C1","Moderate",5606393886.48385,"SMR"
"1004","C1","Conservative",6037654954.67492,"SMR"
"1004","C1","Advanced",209165558.286257,"Biomass"
"1004","C1","Moderate",209165558.286257,"Biomass"
"1004","C1","Conservative",209165558.286257,"Biomass"
"1004","C2","Advanced",742248843.502401,"Nuclear"
"1004","C2","Moderate",1093840400.95091,"Nuclear"
"1004","C2","Conservative",1328234772.58324,"Nuclear"
"1004","C2","Advanced",617704833.617633,"SMR"
"1004","C2","Moderate",730014803.366293,"SMR"
"1004","C2","Conservative",786169788.240623,"SMR"
"1004","C2","Advanced",209165558.286257,"Biomass"
"1004","C2","Moderate",209165558.286257,"Biomass"
"1004","C2","Conservative",209165558.286257,"Biomass"
"1004","C3","Advanced",742248843.502401,"Nuclear"
"1004","C3","Moderate",1093840400.95091,"Nuclear"
"1004","C3","Conservative",1328234772.58324,"Nuclear"
"1004","C3","Advanced",401620585.076632,"SMR"
"1004","C3","Moderate",474642509.63602,"SMR"
"1004","C3","Conservative",511153471.915714,"SMR"
"1004","C3","Advanced",209165558.286257,"Biomass"
"1004","C3","Moderate",209165558.286257,"Biomass"
"1004","C3","Conservative",209165558.286257,"Biomass"
"1004","D","Advanced",742248843.502401,"Nuclear"
"1004","D","Moderate",1093840400.95091,"Nuclear"
"1004","D","Conservative",1328234772.58324,"Nuclear"
"1004","D","Advanced",209165558.286257,"Biomass"
"1004","D","Moderate",209165558.286257,"Biomass"
"1004","D","Conservative",209165558.286257,"Biomass"
"1005","A","Advanced",742248843.502401,"Nuclear"
"1005","A","Moderate",1093840400.95091,"Nuclear"
"1005","A","Conservative",1328234772.58324,"Nuclear"
"1005","A","Advanced",209165558.286257,"Biomass"
"1005","A","Moderate",209165558.286257,"Biomass"
"1005","A","Conservative",209165558.286257,"Biomass"
"1005","B1","Advanced",742248843.502401,"Nuclear"
"1005","B1","Moderate",1093840400.95091,"Nuclear"
"1005","B1","Conservative",1328234772.58324,"Nuclear"
"1005","B1","Advanced",209165558.286257,"Biomass"
"1005","B1","Moderate",209165558.286257,"Biomass"
"1005","B1","Conservative",209165558.286257,"Biomass"
"1005","B2","Advanced",742248843.502401,"Nuclear"
"1005","B2","Moderate",1093840400.95091,"Nuclear"
"1005","B2","Conservative",1328234772.58324,"Nuclear"
"1005","B2","Advanced",209165558.286257,"Biomass"
"1005","B2","Moderate",209165558.286257,"Biomass"
"1005","B2","Conservative",209165558.286257,"Biomass"
"1005","B3","Advanced",742248843.502401,"Nuclear"
"1005","B3","Moderate",1093840400.95091,"Nuclear"
"1005","B3","Conservative",1328234772.58324,"Nuclear"
"1005","B3","Advanced",209165558.286257,"Biomass"
"1005","B3","Moderate",209165558.286257,"Biomass"
"1005","B3","Conservative",209165558.286257,"Biomass"
"1005","C1","Advanced",742248843.502401,"Nuclear"
"1005","C1","Moderate",1093840400.95091,"Nuclear"
"1005","C1","Conservative",1328234772.58324,"Nuclear"
"1005","C1","Advanced",4743871750.10172,"SMR"
"1005","C1","Moderate",5606393886.48385,"SMR"
"1005","C1","Conservative",6037654954.67492,"SMR"
"1005","C1","Advanced",209165558.286257,"Biomass"
"1005","C1","Moderate",209165558.286257,"Biomass"
"1005","C1","Conservative",209165558.286257,"Biomass"
"1005","C2","Advanced",742248843.502401,"Nuclear"
"1005","C2","Moderate",1093840400.95091,"Nuclear"
"1005","C2","Conservative",1328234772.58324,"Nuclear"
"1005","C2","Advanced",617704833.617633,"SMR"
"1005","C2","Moderate",730014803.366293,"SMR"
"1005","C2","Conservative",786169788.240623,"SMR"
"1005","C2","Advanced",209165558.286257,"Biomass"
"1005","C2","Moderate",209165558.286257,"Biomass"
"1005","C2","Conservative",209165558.286257,"Biomass"
"1005","C3","Advanced",742248843.502401,"Nuclear"
"1005","C3","Moderate",1093840400.95091,"Nuclear"
"1005","C3","Conservative",1328234772.58324,"Nuclear"
"1005","C3","Advanced",401620585.076632,"SMR"
"1005","C3","Moderate",474642509.63602,"SMR"
"1005","C3","Conservative",511153471.915714,"SMR"
"1005","C3","Advanced",209165558.286257,"Biomass"
"1005","C3","Moderate",209165558.286257,"Biomass"
"1005","C3","Conservative",209165558.286257,"Biomass"
"1005","D","Advanced",742248843.502401,"Nuclear"
"1005","D","Moderate",1093840400.95091,"Nuclear"
"1005","D","Conservative",1328234772.58324,"Nuclear"
"1005","D","Advanced",209165558.286257,"Biomass"
"1005","D","Moderate",209165558.286257,"Biomass"
"1005","D","Conservative",209165558.286257,"Biomass"
"1006","A","Advanced",742248843.502401,"Nuclear"
"1006","A","Moderate",1093840400.95091,"Nuclear"
"1006","A","Conservative",1328234772.58324,"Nuclear"
"1006","A","Advanced",209165558.286257,"Biomass"
"1006","A","Moderate",209165558.286257,"Biomass"
"1006","A","Conservative",209165558.286257,"Biomass"
"1006","B1","Advanced",742248843.502401,"Nuclear"
"1006","B1","Moderate",1093840400.95091,"Nuclear"
"1006","B1","Conservative",1328234772.58324,"Nuclear"
"1006","B1","Advanced",209165558.286257,"Biomass"
"1006","B1","Moderate",209165558.286257,"Biomass"
"1006","B1","Conservative",209165558.286257,"Biomass"
"1006","B2","Advanced",742248843.502401,"Nuclear"
"1006","B2","Moderate",1093840400.95091,"Nuclear"
"1006","B2","Conservative",1328234772.58324,"Nuclear"
"1006","B2","Advanced",209165558.286257,"Biomass"
"1006","B2","Moderate",209165558.286257,"Biomass"
"1006","B2","Conservative",209165558.286257,"Biomass"
"1006","B3","Advanced",742248843.502401,"Nuclear"
"1006","B3","Moderate",1093840400.95091,"Nuclear"
"1006","B3","Conservative",1328234772.58324,"Nuclear"
