"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"109","B3","NB","Upper",2150558532.38671
"109","C1","QC","Lower",4642092740.18413
"109","C1","QC","Upper",13824085445.4503
"109","C1","NYISO","Lower",4438456220.7828
"109","C1","NYISO","Upper",13336707394.1791
"109","C1","NB","Lower",722152086.655317
"109","C1","NB","Upper",2150558532.38671
"109","C2","QC","Lower",4642092740.18413
"109","C2","QC","Upper",13824085445.4503
"109","C2","NYISO","Lower",7158002585.54988
"109","C2","NYISO","Upper",21508421230.6186
"109","C2","NB","Lower",722152086.655317
"109","C2","NB","Upper",2150558532.38671
"109","C3","QC","Lower",24389939198.0265
"109","C3","QC","Upper",72632888301.4697
"109","C3","NYISO","Lower",7158002585.54988
"109","C3","NYISO","Upper",21508421230.6186
"109","C3","NB","Lower",722152086.655317
"109","C3","NB","Upper",2150558532.38671
"109","D","QC","Lower",24389939198.0265
"109","D","QC","Upper",72632888301.4697
"109","D","NYISO","Lower",7158002585.54988
"109","D","NYISO","Upper",21508421230.6186
"109","D","NB","Lower",722152086.655317
"109","D","NB","Upper",2150558532.38671
"11","A","QC","Lower",4660394132.69668
"11","A","QC","Upper",13878586729.2515
"11","A","NYISO","Lower",4204546611.25488
"11","A","NYISO","Upper",12633854000.1649
"11","A","NB","Lower",721623448.904002
"11","A","NB","Upper",2148984256.763
"11","B1","QC","Lower",24429565324.5087
"11","B1","QC","Upper",72750894336.4676
"11","B1","NYISO","Lower",6780280692.47626
"11","B1","NYISO","Upper",20373439580.758
"11","B1","NB","Lower",721623448.904002
"11","B1","NB","Upper",2148984256.763
"11","B2","QC","Lower",4660394132.69668
"11","B2","QC","Upper",13878586729.2515
"11","B2","NYISO","Lower",6780280692.47626
"11","B2","NYISO","Upper",20373439580.758
"11","B2","NB","Lower",721623448.904002
"11","B2","NB","Upper",2148984256.763
"11","B3","QC","Lower",32774065037.5466
"11","B3","QC","Upper",97600694521.1999
"11","B3","NYISO","Lower",6780280692.47626
"11","B3","NYISO","Upper",20373439580.758
"11","B3","NB","Lower",721623448.904002
"11","B3","NB","Upper",2148984256.763
"11","C1","QC","Lower",4660394132.69668
"11","C1","QC","Upper",13878586729.2515
"11","C1","NYISO","Lower",4204546611.25488
"11","C1","NYISO","Upper",12633854000.1649
"11","C1","NB","Lower",721623448.904002
"11","C1","NB","Upper",2148984256.763
"11","C2","QC","Lower",4660394132.69668
"11","C2","QC","Upper",13878586729.2515
"11","C2","NYISO","Lower",6780280692.47626
"11","C2","NYISO","Upper",20373439580.758
"11","C2","NB","Lower",721623448.904002
"11","C2","NB","Upper",2148984256.763
"11","C3","QC","Lower",24429565324.5087
"11","C3","QC","Upper",72750894336.4676
"11","C3","NYISO","Lower",6780280692.47626
"11","C3","NYISO","Upper",20373439580.758
"11","C3","NB","Lower",721623448.904002
"11","C3","NB","Upper",2148984256.763
"11","D","QC","Lower",24429565324.5087
"11","D","QC","Upper",72750894336.4676
"11","D","NYISO","Lower",6780280692.47626
"11","D","NYISO","Upper",20373439580.758
"11","D","NB","Lower",721623448.904002
"11","D","NB","Upper",2148984256.763
"110","A","QC","Lower",4618684130.21351
"110","A","QC","Upper",13754374941.4805
"110","A","NYISO","Lower",4927458764.902
"110","A","NYISO","Upper",14806066000.3065
"110","A","NB","Lower",695692131.955436
"110","A","NB","Upper",2071761167.6793
"110","B1","QC","Lower",24338471028.0231
"110","B1","QC","Upper",72479616831.1068
"110","B1","NYISO","Lower",7946503811.7229
"110","B1","NYISO","Upper",23877715780.4174
"110","B1","NB","Lower",695692131.955436
"110","B1","NB","Upper",2071761167.6793
"110","B2","QC","Lower",4618684130.21351
"110","B2","QC","Upper",13754374941.4805
"110","B2","NYISO","Lower",7946503811.7229
"110","B2","NYISO","Upper",23877715780.4174
"110","B2","NB","Lower",695692131.955436
"110","B2","NB","Upper",2071761167.6793
"110","B3","QC","Lower",32670814886.6551
"110","B3","QC","Upper",97293217056.1713
"110","B3","NYISO","Lower",7946503811.7229
"110","B3","NYISO","Upper",23877715780.4174
"110","B3","NB","Lower",695692131.955436
"110","B3","NB","Upper",2071761167.6793
"110","C1","QC","Lower",4618684130.21351
"110","C1","QC","Upper",13754374941.4805
"110","C1","NYISO","Lower",4927458764.902
"110","C1","NYISO","Upper",14806066000.3065
"110","C1","NB","Lower",695692131.955436
"110","C1","NB","Upper",2071761167.6793
"110","C2","QC","Lower",4618684130.21351
"110","C2","QC","Upper",13754374941.4805
"110","C2","NYISO","Lower",7946503811.7229
"110","C2","NYISO","Upper",23877715780.4174
"110","C2","NB","Lower",695692131.955436
"110","C2","NB","Upper",2071761167.6793
"110","C3","QC","Lower",24338471028.0231
"110","C3","QC","Upper",72479616831.1068
"110","C3","NYISO","Lower",7946503811.7229
"110","C3","NYISO","Upper",23877715780.4174
"110","C3","NB","Lower",695692131.955436
"110","C3","NB","Upper",2071761167.6793
"110","D","QC","Lower",24338471028.0231
"110","D","QC","Upper",72479616831.1068
"110","D","NYISO","Lower",7946503811.7229
"110","D","NYISO","Upper",23877715780.4174
"110","D","NB","Lower",695692131.955436
"110","D","NB","Upper",2071761167.6793
"294","A","QC","Lower",4583049807.91984
"294","A","QC","Upper",13648256441.9697
"294","A","NYISO","Lower",4670546264.71363
"294","A","NYISO","Upper",14034093343.4905
"294","A","NB","Lower",674922712.304506
"294","A","NB","Upper",2009910134.54042
"294","B1","QC","Lower",24260659348.1679
"294","B1","QC","Upper",72247894767.1203
"294","B1","NYISO","Lower",7532611379.62665
"294","B1","NYISO","Upper",22634048616.6666
"294","B1","NB","Lower",674922712.304506
"294","B1","NB","Upper",2009910134.54042
"294","B2","QC","Lower",4583049807.91984
"294","B2","QC","Upper",13648256441.9697
"294","B2","NYISO","Lower",7532611379.62665
"294","B2","NYISO","Upper",22634048616.6666
"294","B2","NB","Lower",674922712.304506
"294","B2","NB","Upper",2009910134.54042
"294","B3","QC","Lower",32582762588.9715
"294","B3","QC","Upper",97030998579.5111
"294","B3","NYISO","Lower",7532611379.62665
"294","B3","NYISO","Upper",22634048616.6666
"294","B3","NB","Lower",674922712.304506
"294","B3","NB","Upper",2009910134.54042
"294","C1","QC","Lower",4583049807.91984
"294","C1","QC","Upper",13648256441.9697
"294","C1","NYISO","Lower",4670546264.71363
"294","C1","NYISO","Upper",14034093343.4905
"294","C1","NB","Lower",674922712.304506
"294","C1","NB","Upper",2009910134.54042
"294","C2","QC","Lower",4583049807.91984
"294","C2","QC","Upper",13648256441.9697
"294","C2","NYISO","Lower",7532611379.62665
"294","C2","NYISO","Upper",22634048616.6666
"294","C2","NB","Lower",674922712.304506
"294","C2","NB","Upper",2009910134.54042
"294","C3","QC","Lower",24260659348.1679
"294","C3","QC","Upper",72247894767.1203
"294","C3","NYISO","Lower",7532611379.62665
"294","C3","NYISO","Upper",22634048616.6666
"294","C3","NB","Lower",674922712.304506
"294","C3","NB","Upper",2009910134.54042
"294","D","QC","Lower",24260659348.1679
"294","D","QC","Upper",72247894767.1203
"294","D","NYISO","Lower",7532611379.62665
"294","D","NYISO","Upper",22634048616.6666
"294","D","NB","Lower",674922712.304506
"294","D","NB","Upper",2009910134.54042
"295","A","QC","Lower",4488384727.37675
"295","A","QC","Upper",13366345193.0194
"295","A","NYISO","Lower",4045221162.19876
"295","A","NYISO","Upper",12155111665.2607
"295","A","NB","Lower",631692818.865702
"295","A","NB","Upper",1881172133.35347
"295","B1","QC","Lower",24053869208.7427
"295","B1","QC","Upper",71632076704.7314
"295","B1","NYISO","Lower",6524573199.20899
"295","B1","NYISO","Upper",19605087738.0078
"295","B1","NB","Lower",631692818.865702
"295","B1","NB","Upper",1881172133.35347
"295","B2","QC","Lower",4488384727.37675
"295","B2","QC","Upper",13366345193.0194
"295","B2","NYISO","Lower",6524573199.20899
"295","B2","NYISO","Upper",19605087738.0078
"295","B2","NB","Lower",631692818.865702
"295","B2","NB","Upper",1881172133.35347
"295","B3","QC","Lower",32348448156.5435
"295","B3","QC","Upper",96333213568.2495
"295","B3","NYISO","Lower",6524573199.20899
"295","B3","NYISO","Upper",19605087738.0078
"295","B3","NB","Lower",631692818.865702
"295","B3","NB","Upper",1881172133.35347
"295","C1","QC","Lower",4488384727.37675
"295","C1","QC","Upper",13366345193.0194
"295","C1","NYISO","Lower",4045221162.19876
"295","C1","NYISO","Upper",12155111665.2607
"295","C1","NB","Lower",631692818.865702
"295","C1","NB","Upper",1881172133.35347
"295","C2","QC","Lower",4488384727.37675
"295","C2","QC","Upper",13366345193.0194
"295","C2","NYISO","Lower",6524573199.20899
"295","C2","NYISO","Upper",19605087738.0078
"295","C2","NB","Lower",631692818.865702
"295","C2","NB","Upper",1881172133.35347
"295","C3","QC","Lower",24053869208.7427
"295","C3","QC","Upper",71632076704.7314
"295","C3","NYISO","Lower",6524573199.20899
"295","C3","NYISO","Upper",19605087738.0078
"295","C3","NB","Lower",631692818.865702
"295","C3","NB","Upper",1881172133.35347
"295","D","QC","Lower",24053869208.7427
"295","D","QC","Upper",71632076704.7314
"295","D","NYISO","Lower",6524573199.20899
"295","D","NYISO","Upper",19605087738.0078
"295","D","NB","Lower",631692818.865702
"295","D","NB","Upper",1881172133.35347
"296","A","QC","Lower",4751096346.09314
"296","A","QC","Upper",14148696616.8094
"296","A","NYISO","Lower",4698863002.64757
"296","A","NYISO","Upper",14119179695.4554
"296","A","NB","Lower",772749033.051006
"296","A","NB","Upper",2301235511.37035
"296","B1","QC","Lower",24628030839.8388
"296","B1","QC","Upper",73341921787.9765
"296","B1","NYISO","Lower",7578105175.50825
"296","B1","NYISO","Upper",22770748724.4839
"296","B1","NB","Lower",772749033.051006
"296","B1","NB","Upper",2301235511.37035
"296","B2","QC","Lower",4751096346.09314
"296","B2","QC","Upper",14148696616.8094
"296","B2","NYISO","Lower",7578105175.50825
"296","B2","NYISO","Upper",22770748724.4839
"296","B2","NB","Lower",772749033.051006
"296","B2","NB","Upper",2301235511.37035
"296","B3","QC","Lower",32998867162.0178
"296","B3","QC","Upper",98270152016.1151
"296","B3","NYISO","Lower",7578105175.50825
"296","B3","NYISO","Upper",22770748724.4839
"296","B3","NB","Lower",772749033.051006
"296","B3","NB","Upper",2301235511.37035
"296","C1","QC","Lower",4751096346.09314
"296","C1","QC","Upper",14148696616.8094
"296","C1","NYISO","Lower",4698863002.64757
"296","C1","NYISO","Upper",14119179695.4554
"296","C1","NB","Lower",772749033.051006
"296","C1","NB","Upper",2301235511.37035
"296","C2","QC","Lower",4751096346.09314
"296","C2","QC","Upper",14148696616.8094
"296","C2","NYISO","Lower",7578105175.50825
"296","C2","NYISO","Upper",22770748724.4839
"296","C2","NB","Lower",772749033.051006
"296","C2","NB","Upper",2301235511.37035
"296","C3","QC","Lower",24628030839.8388
"296","C3","QC","Upper",73341921787.9765
"296","C3","NYISO","Lower",7578105175.50825
"296","C3","NYISO","Upper",22770748724.4839
"296","C3","NB","Lower",772749033.051006
"296","C3","NB","Upper",2301235511.37035
"296","D","QC","Lower",24628030839.8388
"296","D","QC","Upper",73341921787.9765
"296","D","NYISO","Lower",7578105175.50825
"296","D","NYISO","Upper",22770748724.4839
"296","D","NB","Lower",772749033.051006
"296","D","NB","Upper",2301235511.37035
"297","A","QC","Lower",4611701311.8221
"297","A","QC","Upper",13733580208.696
"297","A","NYISO","Lower",4154272158.48469
"297","A","NYISO","Upper",12482788937.7545
"297","A","NB","Lower",703801411.435385
"297","A","NB","Upper",2095910485.39142
"297","B1","QC","Lower",24323283397.6279
"297","B1","QC","Upper",72434388286.1275
"297","B1","NYISO","Lower",6700955712.41484
"297","B1","NYISO","Upper",20135083270.4773
"297","B1","NB","Lower",703801411.435385
"297","B1","NB","Upper",2095910485.39142
"297","B2","QC","Lower",4611701311.8221
"297","B2","QC","Upper",13733580208.696
"297","B2","NYISO","Lower",6700955712.41484
"297","B2","NYISO","Upper",20135083270.4773
"297","B2","NB","Lower",703801411.435385
"297","B2","NB","Upper",2095910485.39142
"297","B3","QC","Lower",32653646577.775
"297","B3","QC","Upper",97242090079.1382
"297","B3","NYISO","Lower",6700955712.41484
"297","B3","NYISO","Upper",20135083270.4773
"297","B3","NB","Lower",703801411.435385
"297","B3","NB","Upper",2095910485.39142
"297","C1","QC","Lower",4611701311.8221
"297","C1","QC","Upper",13733580208.696
"297","C1","NYISO","Lower",4154272158.48469
"297","C1","NYISO","Upper",12482788937.7545
"297","C1","NB","Lower",703801411.435385
"297","C1","NB","Upper",2095910485.39142
"297","C2","QC","Lower",4611701311.8221
"297","C2","QC","Upper",13733580208.696
"297","C2","NYISO","Lower",6700955712.41484
"297","C2","NYISO","Upper",20135083270.4773
"297","C2","NB","Lower",703801411.435385
"297","C2","NB","Upper",2095910485.39142
"297","C3","QC","Lower",24323283397.6279
"297","C3","QC","Upper",72434388286.1275
"297","C3","NYISO","Lower",6700955712.41484
"297","C3","NYISO","Upper",20135083270.4773
"297","C3","NB","Lower",703801411.435385
"297","C3","NB","Upper",2095910485.39142
"297","D","QC","Lower",24323283397.6279
"297","D","QC","Upper",72434388286.1275
"297","D","NYISO","Lower",6700955712.41484
"297","D","NYISO","Upper",20135083270.4773
"297","D","NB","Lower",703801411.435385
"297","D","NB","Upper",2095910485.39142
"298","A","QC","Lower",4629765180.33672
"298","A","QC","Upper",13787374149.446
"298","A","NYISO","Lower",4544477506.20732
"298","A","NYISO","Upper",13655280968.171
"298","A","NB","Lower",705993691.410363
"298","A","NB","Upper",2102439063.64064
"298","B1","QC","Lower",24362751606.3949
"298","B1","QC","Upper",72551924044.44
"298","B1","NYISO","Lower",7329544131.16959
"298","B1","NYISO","Upper",22023870586.4471
"298","B1","NB","Lower",705993691.410363
"298","B1","NB","Upper",2102439063.64064
"298","B2","QC","Lower",4629765180.33672
"298","B2","QC","Upper",13787374149.446
"298","B2","NYISO","Lower",7329544131.16959
"298","B2","NYISO","Upper",22023870586.4471
"298","B2","NB","Lower",705993691.410363
"298","B2","NB","Upper",2102439063.64064
"298","B3","QC","Lower",32698312765.5028
"298","B3","QC","Upper",97375105344.0696
"298","B3","NYISO","Lower",7329544131.16959
"298","B3","NYISO","Upper",22023870586.4471
"298","B3","NB","Lower",705993691.410363
"298","B3","NB","Upper",2102439063.64064
"298","C1","QC","Lower",4629765180.33672
"298","C1","QC","Upper",13787374149.446
"298","C1","NYISO","Lower",4544477506.20732
"298","C1","NYISO","Upper",13655280968.171
"298","C1","NB","Lower",705993691.410363
"298","C1","NB","Upper",2102439063.64064
"298","C2","QC","Lower",4629765180.33672
"298","C2","QC","Upper",13787374149.446
"298","C2","NYISO","Lower",7329544131.16959
"298","C2","NYISO","Upper",22023870586.4471
"298","C2","NB","Lower",705993691.410363
"298","C2","NB","Upper",2102439063.64064
"298","C3","QC","Lower",24362751606.3949
"298","C3","QC","Upper",72551924044.44
"298","C3","NYISO","Lower",7329544131.16959
"298","C3","NYISO","Upper",22023870586.4471
"298","C3","NB","Lower",705993691.410363
"298","C3","NB","Upper",2102439063.64064
"298","D","QC","Lower",24362751606.3949
"298","D","QC","Upper",72551924044.44
"298","D","NYISO","Lower",7329544131.16959
"298","D","NYISO","Upper",22023870586.4471
"298","D","NB","Lower",705993691.410363
"298","D","NB","Upper",2102439063.64064
"299","A","QC","Lower",4613641651.79579
"299","A","QC","Upper",13739358513.2433
"299","A","NYISO","Lower",4362967464.15619
"299","A","NYISO","Upper",13109878197.5847
"299","A","NB","Lower",701745992.120211
"299","A","NB","Upper",2089789476.21958
"299","B1","QC","Lower",24327611433.1277
"299","B1","QC","Upper",72447277113.6262
"299","B1","NYISO","Lower",7037513935.11781
"299","B1","NYISO","Upper",21146376006.9646
"299","B1","NB","Lower",701745992.120211
"299","B1","NB","Upper",2089789476.21958
"299","B2","QC","Lower",4613641651.79579
"299","B2","QC","Upper",13739358513.2433
"299","B2","NYISO","Lower",7037513935.11781
"299","B2","NYISO","Upper",21146376006.9646
"299","B2","NB","Lower",701745992.120211
"299","B2","NB","Upper",2089789476.21958
"299","B3","QC","Lower",32658655031.9152
"299","B3","QC","Upper",97257005183.566
"299","B3","NYISO","Lower",7037513935.11781
"299","B3","NYISO","Upper",21146376006.9646
"299","B3","NB","Lower",701745992.120211
"299","B3","NB","Upper",2089789476.21958
"299","C1","QC","Lower",4613641651.79579
"299","C1","QC","Upper",13739358513.2433
"299","C1","NYISO","Lower",4362967464.15619
"299","C1","NYISO","Upper",13109878197.5847
"299","C1","NB","Lower",701745992.120211
"299","C1","NB","Upper",2089789476.21958
"299","C2","QC","Lower",4613641651.79579
"299","C2","QC","Upper",13739358513.2433
"299","C2","NYISO","Lower",7037513935.11781
"299","C2","NYISO","Upper",21146376006.9646
"299","C2","NB","Lower",701745992.120211
"299","C2","NB","Upper",2089789476.21958
"299","C3","QC","Lower",24327611433.1277
"299","C3","QC","Upper",72447277113.6262
"299","C3","NYISO","Lower",7037513935.11781
"299","C3","NYISO","Upper",21146376006.9646
"299","C3","NB","Lower",701745992.120211
"299","C3","NB","Upper",2089789476.21958
"299","D","QC","Lower",24327611433.1277
"299","D","QC","Upper",72447277113.6262
"299","D","NYISO","Lower",7037513935.11781
"299","D","NYISO","Upper",21146376006.9646
"299","D","NB","Lower",701745992.120211
"299","D","NB","Upper",2089789476.21958
"3","A","QC","Lower",4626707532.49463
"3","A","QC","Upper",13778268518.1291
"3","A","NYISO","Lower",3950176240.3239
"3","A","NYISO","Upper",11869519952.8963
"3","A","NB","Lower",687659891.886952
"3","A","NB","Upper",2047841272.22699
"3","B1","QC","Lower",24356096820.3598
"3","B1","QC","Upper",72532106187.2967
"3","B1","NYISO","Lower",6370727847.96139
"3","B1","NYISO","Upper",19142812043.1532
"3","B1","NB","Lower",687659891.886952
"3","B1","NB","Upper",2047841272.22699
"3","B2","QC","Lower",4626707532.49463
"3","B2","QC","Upper",13778268518.1291
"3","B2","NYISO","Lower",6370727847.96139
"3","B2","NYISO","Upper",19142812043.1532
"3","B2","NB","Lower",687659891.886952
"3","B2","NB","Upper",2047841272.22699
"3","B3","QC","Lower",32690847088.8195
"3","B3","QC","Upper",97352872666.2333
"3","B3","NYISO","Lower",6370727847.96139
"3","B3","NYISO","Upper",19142812043.1532
"3","B3","NB","Lower",687659891.886952
"3","B3","NB","Upper",2047841272.22699
"3","C1","QC","Lower",4626707532.49463
"3","C1","QC","Upper",13778268518.1291
"3","C1","NYISO","Lower",3950176240.3239
"3","C1","NYISO","Upper",11869519952.8963
"3","C1","NB","Lower",687659891.886952
"3","C1","NB","Upper",2047841272.22699
"3","C2","QC","Lower",4626707532.49463
"3","C2","QC","Upper",13778268518.1291
"3","C2","NYISO","Lower",6370727847.96139
"3","C2","NYISO","Upper",19142812043.1532
"3","C2","NB","Lower",687659891.886952
"3","C2","NB","Upper",2047841272.22699
"3","C3","QC","Lower",24356096820.3598
"3","C3","QC","Upper",72532106187.2967
"3","C3","NYISO","Lower",6370727847.96139
"3","C3","NYISO","Upper",19142812043.1532
"3","C3","NB","Lower",687659891.886952
"3","C3","NB","Upper",2047841272.22699
"3","D","QC","Lower",24356096820.3598
"3","D","QC","Upper",72532106187.2967
"3","D","NYISO","Lower",6370727847.96139
"3","D","NYISO","Upper",19142812043.1532
"3","D","NB","Lower",687659891.886952
"3","D","NB","Upper",2047841272.22699
"30","A","QC","Lower",4655290517.44933
"30","A","QC","Upper",13863388236.4146
"30","A","NYISO","Lower",4522147152.72871
"30","A","NYISO","Upper",13588182550.2666
"30","A","NB","Lower",721794843.007794
"30","A","NB","Upper",2149494665.94012
"30","B1","QC","Lower",24418906297.3265
"30","B1","QC","Upper",72719151906.7535
"30","B1","NYISO","Lower",7294280318.98888
"30","B1","NYISO","Upper",21917909612.3464
"30","B1","NB","Lower",721794843.007794
"30","B1","NB","Upper",2149494665.94012
"30","B2","QC","Lower",4655290517.44933
"30","B2","QC","Upper",13863388236.4146
"30","B2","NYISO","Lower",7294280318.98888
"30","B2","NYISO","Upper",21917909612.3464
"30","B2","NB","Lower",721794843.007794
"30","B2","NB","Upper",2149494665.94012
"30","B3","QC","Lower",32762125653.0261
"30","B3","QC","Upper",97565139205.7385
"30","B3","NYISO","Lower",7294280318.98888
"30","B3","NYISO","Upper",21917909612.3464
"30","B3","NB","Lower",721794843.007794
"30","B3","NB","Upper",2149494665.94012
"30","C1","QC","Lower",4655290517.44933
"30","C1","QC","Upper",13863388236.4146
"30","C1","NYISO","Lower",4522147152.72871
"30","C1","NYISO","Upper",13588182550.2666
"30","C1","NB","Lower",721794843.007794
"30","C1","NB","Upper",2149494665.94012
"30","C2","QC","Lower",4655290517.44933
"30","C2","QC","Upper",13863388236.4146
"30","C2","NYISO","Lower",7294280318.98888
"30","C2","NYISO","Upper",21917909612.3464
"30","C2","NB","Lower",721794843.007794
"30","C2","NB","Upper",2149494665.94012
"30","C3","QC","Lower",24418906297.3265
"30","C3","QC","Upper",72719151906.7535
"30","C3","NYISO","Lower",7294280318.98888
"30","C3","NYISO","Upper",21917909612.3464
"30","C3","NB","Lower",721794843.007794
"30","C3","NB","Upper",2149494665.94012
"30","D","QC","Lower",24418906297.3265
"30","D","QC","Upper",72719151906.7535
"30","D","NYISO","Lower",7294280318.98888
"30","D","NYISO","Upper",21917909612.3464
"30","D","NB","Lower",721794843.007794
"30","D","NB","Upper",2149494665.94012
"300","A","QC","Lower",4625710791.32571
"300","A","QC","Upper",13775300237.2572
"300","A","NYISO","Lower",3885043821.56495
"300","A","NYISO","Upper",11673809559.9908
"300","A","NB","Lower",703706872.170168
"300","A","NB","Upper",2095628948.8187
"300","B1","QC","Lower",24353913058.1811
"300","B1","QC","Upper",72525602974.9226
"300","B1","NYISO","Lower",6266514486.55134
"300","B1","NYISO","Upper",18829670933.147
"300","B1","NB","Lower",703706872.170168
"300","B1","NB","Upper",2095628948.8187
"300","B2","QC","Lower",4625710791.32571
"300","B2","QC","Upper",13775300237.2572
"300","B2","NYISO","Lower",6266514486.55134
"300","B2","NYISO","Upper",18829670933.147
"300","B2","NB","Lower",703706872.170168
"300","B2","NB","Upper",2095628948.8187
"300","B3","QC","Lower",32688397820.9991
"300","B3","QC","Upper",97345578781.8749
"300","B3","NYISO","Lower",6266514486.55134
"300","B3","NYISO","Upper",18829670933.147
"300","B3","NB","Lower",703706872.170168
"300","B3","NB","Upper",2095628948.8187
"300","C1","QC","Lower",4625710791.32571
"300","C1","QC","Upper",13775300237.2572
"300","C1","NYISO","Lower",3885043821.56495
"300","C1","NYISO","Upper",11673809559.9908
"300","C1","NB","Lower",703706872.170168
"300","C1","NB","Upper",2095628948.8187
"300","C2","QC","Lower",4625710791.32571
"300","C2","QC","Upper",13775300237.2572
"300","C2","NYISO","Lower",6266514486.55134
"300","C2","NYISO","Upper",18829670933.147
"300","C2","NB","Lower",703706872.170168
"300","C2","NB","Upper",2095628948.8187
"300","C3","QC","Lower",24353913058.1811
"300","C3","QC","Upper",72525602974.9226
"300","C3","NYISO","Lower",6266514486.55134
"300","C3","NYISO","Upper",18829670933.147
"300","C3","NB","Lower",703706872.170168
"300","C3","NB","Upper",2095628948.8187
"300","D","QC","Lower",24353913058.1811
"300","D","QC","Upper",72525602974.9226
"300","D","NYISO","Lower",6266514486.55134
"300","D","NYISO","Upper",18829670933.147
"300","D","NB","Lower",703706872.170168
"300","D","NB","Upper",2095628948.8187
"301","A","QC","Lower",4657404950.57983
"301","A","QC","Upper",13869684987.8801
"301","A","NYISO","Lower",3986551153.30522
"301","A","NYISO","Upper",11978819571.2296
"301","A","NB","Lower",724684508.483116
"301","A","NB","Upper",2158100048.18374
"301","B1","QC","Lower",24423014932.3955
"301","B1","QC","Upper",72731387362.9231
"301","B1","NYISO","Lower",6429723120.43289
"301","B1","NYISO","Upper",19320081491.6854
"301","B1","NB","Lower",724684508.483116
"301","B1","NB","Upper",2158100048.18374
"301","B2","QC","Lower",4657404950.57983
"301","B2","QC","Upper",13869684987.8801
"301","B2","NYISO","Lower",6429723120.43289
"301","B2","NYISO","Upper",19320081491.6854
"301","B2","NB","Lower",724684508.483116
"301","B2","NB","Upper",2158100048.18374
"301","B3","QC","Lower",32766531185.0376
"301","B3","QC","Upper",97578258816.7348
"301","B3","NYISO","Lower",6429723120.43289
"301","B3","NYISO","Upper",19320081491.6854
"301","B3","NB","Lower",724684508.483116
"301","B3","NB","Upper",2158100048.18374
"301","C1","QC","Lower",4657404950.57983
"301","C1","QC","Upper",13869684987.8801
"301","C1","NYISO","Lower",3986551153.30522
"301","C1","NYISO","Upper",11978819571.2296
"301","C1","NB","Lower",724684508.483116
"301","C1","NB","Upper",2158100048.18374
"301","C2","QC","Lower",4657404950.57983
"301","C2","QC","Upper",13869684987.8801
"301","C2","NYISO","Lower",6429723120.43289
"301","C2","NYISO","Upper",19320081491.6854
"301","C2","NB","Lower",724684508.483116
"301","C2","NB","Upper",2158100048.18374
"301","C3","QC","Lower",24423014932.3955
"301","C3","QC","Upper",72731387362.9231
"301","C3","NYISO","Lower",6429723120.43289
"301","C3","NYISO","Upper",19320081491.6854
"301","C3","NB","Lower",724684508.483116
"301","C3","NB","Upper",2158100048.18374
"301","D","QC","Lower",24423014932.3955
"301","D","QC","Upper",72731387362.9231
"301","D","NYISO","Lower",6429723120.43289
"301","D","NYISO","Upper",19320081491.6854
"301","D","NB","Lower",724684508.483116
"301","D","NB","Upper",2158100048.18374
"302","A","QC","Lower",4615957425.58821
"302","A","QC","Upper",13746254854.3055
"302","A","NYISO","Lower",4827845310.5956
"302","A","NYISO","Upper",14506746726.5493
"302","A","NB","Lower",708177166.039269
"302","A","NB","Upper",2108941419.69585
"302","B1","QC","Lower",24332635510.5751
"302","B1","QC","Upper",72462238744.0383
"302","B1","NYISO","Lower",7787261461.48315
"302","B1","NYISO","Upper",23399223141.4758
"302","B1","NB","Lower",708177166.039269
"302","B1","NB","Upper",2108941419.69585
"302","B2","QC","Lower",4615957425.58821
"302","B2","QC","Upper",13746254854.3055
"302","B2","NYISO","Lower",7787261461.48315
"302","B2","NYISO","Upper",23399223141.4758
"302","B2","NB","Lower",708177166.039269
"302","B2","NB","Upper",2108941419.69585
"302","B3","QC","Lower",32664170400.713
"302","B3","QC","Upper",97273429872.5567
"302","B3","NYISO","Lower",7787261461.48315
"302","B3","NYISO","Upper",23399223141.4758
"302","B3","NB","Lower",708177166.039269
"302","B3","NB","Upper",2108941419.69585
"302","C1","QC","Lower",4615957425.58821
"302","C1","QC","Upper",13746254854.3055
"302","C1","NYISO","Lower",4827845310.5956
"302","C1","NYISO","Upper",14506746726.5493
"302","C1","NB","Lower",708177166.039269
"302","C1","NB","Upper",2108941419.69585
"302","C2","QC","Lower",4615957425.58821
"302","C2","QC","Upper",13746254854.3055
"302","C2","NYISO","Lower",7787261461.48315
"302","C2","NYISO","Upper",23399223141.4758
"302","C2","NB","Lower",708177166.039269
"302","C2","NB","Upper",2108941419.69585
"302","C3","QC","Lower",24332635510.5751
"302","C3","QC","Upper",72462238744.0383
"302","C3","NYISO","Lower",7787261461.48315
"302","C3","NYISO","Upper",23399223141.4758
"302","C3","NB","Lower",708177166.039269
"302","C3","NB","Upper",2108941419.69585
"302","D","QC","Lower",24332635510.5751
"302","D","QC","Upper",72462238744.0383
"302","D","NYISO","Lower",7787261461.48315
"302","D","NYISO","Upper",23399223141.4758
"302","D","NB","Lower",708177166.039269
"302","D","NB","Upper",2108941419.69585
"303","A","QC","Lower",4616873276.11464
"303","A","QC","Upper",13748982244.0069
"303","A","NYISO","Lower",4326231566.00721
"303","A","NYISO","Upper",12999493888.2428
"303","A","NB","Lower",690970686.622378
"303","A","NB","Upper",2057700771.35304
"303","B1","QC","Lower",24334470137.4385
"303","B1","QC","Upper",72467702236.4628
"303","B1","NYISO","Lower",6978765152.72799
"303","B1","NYISO","Upper",20969847213.7259
