County,State,Pathway,total_mean_emission,total_min_emission,total_max_emission
New London,CT,D,17.742710242094,16.8295336497292,18.7871119548129
Worcester,MA,A,109.487904525573,47.8110619992745,114.185593189534
Worcester,MA,B1,38.3494849190598,30.7785990302327,43.6167574359746
Worcester,MA,B2,53.0931158166955,1.13682266645197,59.2316721991439
Worcester,MA,B3,38.0097803100223,30.8715113148648,43.2317745871997
Worcester,MA,C1,40.1372190415202,35.6065798077877,43.6871825357873
Worcester,MA,C2,46.4678468077898,38.8703558625548,51.848417789927
Worcester,MA,C3,33.5001811268459,0.737993059721486,38.5059159079019
Worcester,MA,D,88.7062737249655,43.4834929949379,95.2956767529216
Hampden,MA,A,16.9711449517425,12.583827884393,18.5002741897882
Hampden,MA,B1,12.893367306299,12.0428592408853,13.4998214142559
Hampden,MA,B2,14.456898999192,9.80845543028727,15.1069623727598
Hampden,MA,B3,12.7175813634563,11.885731859704,13.3924434593413
Hampden,MA,C1,9.65209490452395,9.13587073662198,10.1495060694147
Hampden,MA,C2,13.3415596168866,12.5926765647386,13.9366440333429
Hampden,MA,C3,11.8333765065873,11.0866401343757,12.5053094170492
Hampden,MA,D,16.8789625213375,14.439024881853,19.1673455673685
Fairfield,CT,A,100.724662963319,0.0364407958997211,105.517095904096
Fairfield,CT,B1,57.4703662602681,0.110189304493563,60.0348925606586
Fairfield,CT,B2,67.3715444077584,1.25103250922991,69.8316165278586
Fairfield,CT,B3,57.1002553248196,53.3372979266442,59.5369884382618
Fairfield,CT,C1,49.934839076606,48.6274979575874,50.9525671779179
Fairfield,CT,C2,61.8475933155349,50.8984997153903,64.115660188318
Fairfield,CT,C3,52.2839644374212,20.9100763036936,54.6913600314021
Fairfield,CT,D,176.410355187243,80.9002073952881,178.296132116549
Newport,RI,A,14.1675403141588,13.6840807781071,14.7379855346515
Newport,RI,B1,13.7532417197651,13.3451830956784,14.1537922491796
Newport,RI,B2,14.7546850801507,14.3931856786658,15.104079230376
Newport,RI,B3,13.5436511195108,13.1354975640915,13.9031691615686
Newport,RI,C1,9.37959553711189,9.16926988586731,9.63264099507229
Newport,RI,C2,13.8600488732434,13.5497178164745,14.284514670039
Newport,RI,C3,12.8870663115711,12.4975147209906,13.2768715335257
Newport,RI,D,22.43852252207,21.9509984979891,24.2889795434195
Penobscot,ME,A,1.68616196202237,1.57811718767634,1.79759138285928
Penobscot,ME,B1,0.215902540660218,0.161801197638029,0.270320163798947
Penobscot,ME,B2,0.364940172940067,0.164111931965672,0.450412911288339
Penobscot,ME,B3,0.213513085243253,0.157364069221301,0.269623975612223
Penobscot,ME,C1,0.301804413252854,0.231953391059077,0.369506285437321
Penobscot,ME,C2,0.298818494629121,0.222418790788532,0.371550933184128
Penobscot,ME,C3,0.176729669108994,0.12774455770838,0.225412895673096
Penobscot,ME,D,0.743593661243569,0.61373707482113,0.882146534941935
Oxford,ME,A,2.77368647501901,2.64907122986455,3.1790813169459
Oxford,ME,B1,2.61960584384632,2.4841487824818,2.76276135146125
Oxford,ME,B2,2.91778854623455,2.78505698950162,3.08007261283067
Oxford,ME,B3,2.58846994729675,2.45212392937804,2.71875673002463
Oxford,ME,C1,1.91909339776971,1.82141431860556,2.04028794200717
Oxford,ME,C2,2.71776991389251,2.59396694709686,2.86133082011902
Oxford,ME,C3,2.41850895928387,2.28061714770584,2.52483440634114
Oxford,ME,D,3.35995778001525,3.07216042307616,3.67215773513999
New Haven,CT,A,188.754434741741,36.7254360620111,195.242077305535
New Haven,CT,B1,147.906213165071,143.553270723051,151.057867660248
New Haven,CT,B2,158.85947732819,154.815232403172,161.832270557935
New Haven,CT,B3,146.454824825724,142.525687550396,149.182454078453
New Haven,CT,C1,123.344924181819,122.309516558015,124.618324604382
New Haven,CT,C2,150.623129359042,75.4947535320521,153.110085245834
New Haven,CT,C3,140.36562164578,40.52268358269,143.218381168816
New Haven,CT,D,250.915863904963,60.0871177063364,254.620094602422
Windham,CT,A,57.9759699434299,54.7049500944606,60.9145308668295
Windham,CT,B1,23.3389092013384,18.671845279893,26.7870424966534
Windham,CT,B2,31.9534408271265,26.6786296005009,35.2353033734237
Windham,CT,B3,23.126686331843,18.6118763805477,26.4479937819876
Windham,CT,C1,23.6010141630473,21.4088216268847,25.1363880722207
Windham,CT,C2,28.0446408184052,23.3431285054327,31.103614577579
Windham,CT,C3,20.4975531121558,16.4082298591611,23.6242049036421
Windham,CT,D,81.041671364584,51.574791125381,84.0821119446621
Hillsborough,NH,A,43.3615208353386,40.8129812862822,45.5099181496081
Hillsborough,NH,B1,7.35121980361776,5.38700210181307,9.27142368794213
Hillsborough,NH,B2,12.1550748702669,9.26212630125236,14.6865464094602
Hillsborough,NH,B3,7.27389542928921,5.42455205023424,9.25191008273719
Hillsborough,NH,C1,9.66828880612706,7.70200603331899,11.8120720281819
Hillsborough,NH,C2,10.0470324913119,7.62919161712096,12.4015546171825
Hillsborough,NH,C3,6.11033645997799,4.46175728813471,7.874538139039
Hillsborough,NH,D,23.2922164058215,2.65836834164923,27.2839518641091
Cumberland,ME,A,94.1329747972133,29.8900584697875,96.6827511400479
Cumberland,ME,B1,37.7608167659748,18.0380046208467,39.5795270847393
Cumberland,ME,B2,40.559374023858,18.1246737952964,42.3150510815517
Cumberland,ME,B3,37.6816772967523,36.0582605363502,39.371132582742
Cumberland,ME,C1,34.7379446675489,20.1830537791037,36.6386549003345
Cumberland,ME,C2,39.1579046111621,37.7896982924448,40.8749736582239
Cumberland,ME,C3,36.451030644437,17.7984549717731,38.0686876737195
Cumberland,ME,D,96.767173136293,72.4086740894088,103.078848430257
Middlesex,CT,A,41.7687745660128,0.00902597697662929,44.7268612168568
Middlesex,CT,B1,15.840087409258,13.6804237413727,17.6431059516116
Middlesex,CT,B2,20.6650101126448,18.3897269251103,22.36091231177
Middlesex,CT,B3,15.6906977876071,13.6675972912073,17.4555724214284
Middlesex,CT,C1,15.2694681877322,14.3266805168733,16.0278935545762
Middlesex,CT,C2,18.4072040918319,16.2807237490064,19.8738944290054
Middlesex,CT,C3,14.0667311447057,12.1689909087564,15.7446920613621
Middlesex,CT,D,40.8341930554359,38.7040697657445,42.4604422898414
Coos,NH,A,23.4320796636482,22.7090148621545,24.2590561422108
Coos,NH,B1,30.1552898001853,29.2938486473142,30.8428386616057
Coos,NH,B2,31.3791731115228,30.6031802165974,32.2875745752971
Coos,NH,B3,29.6623570615184,28.8476887617396,30.3691405879014
Coos,NH,C1,19.3718092965992,18.1693539169968,20.1558719688305
Coos,NH,C2,30.2587607422673,29.4176101902744,30.8652565701677
Coos,NH,C3,28.7150538593513,27.7173590865852,29.6153185760362
Coos,NH,D,23.4638085566952,22.7371274700489,24.2913969087446
Chittenden,VT,A,16.8720328867287,16.1285582528751,17.6723492790425
Chittenden,VT,B1,3.75820621284027,3.58313287151287,4.26895399493377
Chittenden,VT,B2,3.79508519649854,3.59654451147316,4.3327366654886
Chittenden,VT,B3,3.75696231249849,3.57782171086743,4.34808479278708
Chittenden,VT,C1,3.85801738986954,3.68957752047682,4.24667005154745
Chittenden,VT,C2,3.80589120111512,3.65184483893072,4.36758492800718
Chittenden,VT,C3,3.75713942847661,3.57782171086743,4.34808479278708
Chittenden,VT,D,17.1061821944296,16.4235670009124,17.8819147764674
Barnstable,MA,A,22.3087264581324,21.8238803394182,23.176503669264
Barnstable,MA,B1,4.67313088966405,4.44241014896781,5.16926475116687
Barnstable,MA,B2,4.82169277613393,4.57411409021688,5.3146535158677
Barnstable,MA,B3,4.70628078911444,4.484959874817,5.06490653118415
Barnstable,MA,C1,5.32325098601804,5.12055985788799,5.66540855010706
Barnstable,MA,C2,4.89550368003141,4.68228101992235,5.40998643242246
Barnstable,MA,C3,4.70612818666891,4.484959874817,5.06490653118415
Barnstable,MA,D,19.9673138877115,19.3492906308999,21.0619206542449
Merrimack,NH,A,70.6176435653561,61.8770258245098,71.753817580666
Merrimack,NH,B1,18.091877234841,17.8911758509696,18.4056001274521
Merrimack,NH,B2,18.2807083117981,18.0546935813642,18.7344909512968
Merrimack,NH,B3,18.1467686403251,17.9339965416199,18.5334347851184
Merrimack,NH,C1,18.751180197662,16.4196861421769,19.235391796811
Merrimack,NH,C2,18.3665854828477,18.1484447932365,18.8065671749296
Merrimack,NH,C3,18.1468011518181,17.9339965416199,18.5334347851184
Merrimack,NH,D,69.5068262953183,68.7417426987022,70.6819192522887
