County,State,Simulation,Pathway,npv_NOx_USD,npv_SO2_USD,npv_PM2.5_USD,npv_PM10_USD,npv_CO_USD,npv_VOC_USD,npv_total_air_emission_USD,mortality_person
Middlesex,CT,1,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,10,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,100,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1000,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1001,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1002,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1003,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1004,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1005,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1006,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1007,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1008,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1009,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,101,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,1010,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,102,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,103,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,104,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,105,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,106,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,107,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,108,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,109,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,11,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,110,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,294,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,295,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,296,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,297,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,298,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,299,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,3,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,30,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,300,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,301,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,302,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,303,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,304,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,305,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,306,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,307,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,308,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,309,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,31,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,310,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,311,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,312,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,313,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,314,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,315,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,316,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,317,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,318,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,319,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,32,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,320,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,321,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,322,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,323,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,324,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,325,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,326,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,327,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,328,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,329,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,33,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,330,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,331,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,332,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
Middlesex,CT,333,D,8938.86565894787,24845.2616074801,766335.040071984,0,354598.231483177,17047.9852947124,1171765.3841163,0.117796145811125
