County,State,Simulation,Pathway,npv_NOx_USD,npv_SO2_USD,npv_PM2.5_USD,npv_PM10_USD,npv_CO_USD,npv_VOC_USD,npv_total_air_emission_USD,mortality_person
Litchfield,CT,5,A,216711.180061545,3324.83294688762,265896.685019853,16127.3965067134,79416.9040776468,15104.1812341423,596581.179846789,0.0777153216156625
Litchfield,CT,1,B3,16326.9837215316,226.185943581756,20284.8990682601,1230.33730318249,6058.60837794378,1152.27759165335,45279.2920061531,0.00432746118560188
Litchfield,CT,2,C2,16849.1366797349,234.761802980621,20890.9740936115,1267.09749162158,6239.62831863464,1186.7055012142,46668.3038877975,0.00446206503062495
Litchfield,CT,3,B1,15951.9939412669,220.908826243176,19820.6784210884,1202.1809896016,5919.95690658549,1125.90767738763,44241.6267621732,0.00422673086455263
Litchfield,CT,4,B3,16140.5615603038,223.80168109954,19999.8606168411,1213.04890364735,5973.47429154819,1136.08606813507,44686.8331215751,0.00426874186227639
Litchfield,CT,6,B2,16815.2425814763,233.062209453689,20924.2665584422,1269.11677509242,6249.57197207195,1188.59666966746,46679.856766204,0.00446353082041006
Litchfield,CT,7,B1,15975.1621234487,220.916578540255,19770.1058880663,1199.11362043776,5904.85211502451,1123.03491985709,44193.1852453747,0.00421968007561099
Litchfield,CT,8,B1,16141.6658278524,223.719042614014,20053.8049009885,1216.32077918672,5989.58614356074,1139.15035697435,44764.2470511768,0.00427720686924903
Litchfield,CT,9,B2,16545.5725940802,229.530271601477,20504.4543463118,1243.65396045491,6124.18422540299,1164.74936320009,45812.1447610514,0.00437754219277767
Litchfield,CT,10,C2,16832.8235277103,233.604135074992,20916.5189395173,1268.64685978537,6247.25794582171,1188.15656850423,46687.0079764139,0.00446425746240944
New London,CT,5,A,884088.579777454,26890545.0684298,1361668.00978861,95206.7908160636,1646311.93866624,79598.16422862,30957418.5517068,4.0722377993638
New London,CT,1,B3,23183.5438724399,670940.096940172,30135.8315388419,2107.07440342384,36435.4445337466,1761.63121315243,764563.622501776,0.0692383790532455
New London,CT,2,C2,23035.1044921946,655539.28247032,29956.876210772,2094.56198309635,36219.0802724352,1751.17013490804,748596.075563726,0.067792368499108
New London,CT,3,B1,23845.1183943053,697215.666946993,30352.5071654673,2122.22419831567,36697.4141683177,1774.2972829936,792007.228156393,0.0717236539407487
New London,CT,4,B3,23192.3729846191,659583.633816418,30149.2218218298,2108.01064181839,36451.6339298304,1762.41396044228,753247.287154958,0.068213579163247
New London,CT,6,B2,22994.4304387364,676762.980346981,29386.2520925779,2054.66437908056,35529.1725331619,1717.81352232236,768445.31331286,0.0695899024213936
New London,CT,7,B1,23035.1044921946,655539.28247032,29956.876210772,2094.56198309635,36219.0802724352,1751.17013490804,748596.075563726,0.067792368499108
New London,CT,8,B1,22806.8789606918,652048.031205607,29734.0636663846,2078.98309958569,35949.6908549907,1738.145323153,744355.793110412,0.0674083713075666
New London,CT,9,B2,22748.4254357991,647673.774912684,29572.4794973825,2067.68525747823,35754.3290306582,1728.69969974956,739545.393833752,0.0669727447112802
New London,CT,10,C2,22806.8789606918,652048.031205607,29734.0636663846,2078.98309958569,35949.6908549907,1738.145323153,744355.793110412,0.0674083713075666
Worcester,MA,1,B3,60277.5121594031,140811.613712974,6632268.98101242,0,3002947.77566577,145808.935387707,9982114.81793827,1.12182935878076
Worcester,MA,2,C2,73137.6711715402,172922.759662224,8218203.51717766,0,3721024.59091006,180675.347919357,12365963.8868408,1.37265288756509
Worcester,MA,3,B1,62983.991382766,138474.606993203,6451706.93618743,0,2921193.19176255,141839.319619297,9716198.04594525,1.09806662679561
Worcester,MA,4,B3,59257.1199174873,140620.036898661,6638499.33288959,0,3005768.74408015,145945.908266355,9990091.14205224,1.12309064424039
Worcester,MA,5,A,311918.70292231,721728.246509931,33194630.3003437,0,15029809.7845314,729776.448834978,49987863.4831423,6.88858791227472
Worcester,MA,6,B2,78946.6002025178,175243.357055545,8261503.36870049,0,3740629.82603991,181627.285374105,12437950.4373726,1.41237911078486
Worcester,MA,7,B1,57762.7169285735,136460.222276184,6433112.90978705,0,2912774.21925412,141430.53414908,9681540.602395,1.0940195440435
Worcester,MA,8,B1,59366.7260347082,137327.579830352,6445609.64817589,0,2918432.47178508,141705.272119677,9702441.69794571,1.0967994650536
Worcester,MA,9,B2,74786.8396559934,174551.704195023,8263857.15085129,0,3741695.56762765,181679.032742996,12436570.2950729,1.41090823033776
Worcester,MA,10,C2,74458.641050531,173141.993143195,8206830.62260394,0,3715875.19052223,180425.317401171,12350731.7647211,1.37127272411082
Hampden,MA,1,B3,178414.62317768,41454.3372581143,2118298.77128154,5591.38418785446,918237.660182582,50202.081088744,3312198.85717652,0.360599299821757
Hampden,MA,2,C2,216653.326995276,46818.0617194654,2397833.40146471,6108.48568195797,1039788.61692694,56716.6015345878,3763918.49432293,0.406836589327002
Hampden,MA,3,B1,180648.627039284,40408.0958217913,2052366.40559473,5410.03174001927,889669.930303847,48635.8783950751,3217138.96889475,0.350684907436856
Hampden,MA,4,B3,190389.222254899,41417.7832751181,2117634.07659672,5637.67427644956,917867.12582203,50210.321288192,3323156.20351341,0.361707339494098
Hampden,MA,5,A,985881.104685473,161091.170433071,8232693.69426003,32026.2457857776,3551040.09035987,200250.100718785,13162982.406243,1.75884013295603
Hampden,MA,6,B2,203610.336603738,46253.866828388,2349329.93812617,5819.66283226585,1019039.17869994,55486.8068231617,3679539.78991367,0.402072772042566
Hampden,MA,7,B1,186055.462863246,40280.3483855401,2056933.6534048,5498.21762015881,891519.161183607,48782.1374054243,3229068.98086277,0.351966273019357
Hampden,MA,8,B1,173499.288846018,40241.9224966098,2057611.84376217,5481.2535023999,891845.308531054,48788.844333399,3217468.46147165,0.350808040283159
Hampden,MA,9,B2,209125.712469687,46088.7960492586,2348850.11369525,5898.01531873438,1018694.62706922,55515.1962400615,3684172.46084221,0.402613121014003
Hampden,MA,10,C2,205658.742097641,46940.1724938722,2393956.73098837,6116.65879290998,1038076.59376075,56633.919048434,3747382.81718197,0.405190646729668
Fairfield,CT,1,B3,300745.151058307,321241.536228868,15297084.1622072,29079.1822240643,5869973.20004593,356296.533532266,22174419.7652966,2.45284783791597
Fairfield,CT,2,C2,346529.607827949,361674.328990845,17319517.6283274,30380.7120659846,6635402.16418841,401583.189017315,25095087.6304179,2.75396816992449
Fairfield,CT,3,B1,289590.761921003,310112.956761665,14791945.2691607,28301.3924764175,5676688.19550575,344656.25346108,21441294.8292867,2.37593828680888
Fairfield,CT,4,B3,300360.448859978,320822.750674527,15280940.4651402,29077.2839175585,5864111.95840693,355948.583158059,22151261.4901573,2.45017538815006
Fairfield,CT,5,A,1060095.54652734,1010668.62458736,49133660.5712836,64217.9509882254,18698030.246698,1122573.1030347,71089246.0431192,9.31386339516584
Fairfield,CT,6,B2,339086.510507792,354138.579901665,16980166.045509,29583.5642545332,6505125.98225684,393579.720878053,24601680.4033079,2.73137353372326
Fairfield,CT,7,B1,291150.644809789,311281.084653043,14822305.1692803,28340.3447914537,5688953.14688389,345370.117123491,21487400.5075419,2.38063384176214
Fairfield,CT,8,B1,291448.309536118,312203.153300449,14841846.7368796,28347.3728900268,5696209.21910873,345795.428589245,21515850.2203041,2.38396928825818
Fairfield,CT,9,B2,339829.728398891,354273.304816911,16968265.3925409,29517.748784258,6501011.95896951,393289.261584405,24586187.3950949,2.72866929353987
Fairfield,CT,10,C2,347174.186677884,361911.745800022,17353672.3810486,30226.9685192986,6648416.19698341,402240.30023866,25143641.7792678,2.76013224254358
Newport,RI,1,B3,115028.554717307,55226.8287649384,2793013.87980139,0,1189899.4878773,62687.0483551564,4215855.79951609,0.464491911363921
Newport,RI,2,C2,127823.01812678,60904.1942775233,3062177.05029851,0,1304570.28169116,68728.2086968228,4624202.7530908,0.506200357555186
Newport,RI,3,B1,111933.805776636,53517.6267288586,2710730.81252782,0,1154844.67475308,60840.2681961706,4091867.18798256,0.451069814460101
Newport,RI,4,B3,114096.154388855,54909.1868156431,2794780.88032946,0,1190652.27791484,62726.7073229645,4217165.20677177,0.464527485599636
Newport,RI,5,A,285896.826984595,156231.964238939,7518585.76183993,0,3203120.97704688,168748.874691724,11332584.4048021,1.46554362192323
Newport,RI,6,B2,123427.804018029,59625.4935571675,2995402.65968111,0,1276122.58446575,67229.508857273,4521808.05057933,0.499277954073177
Newport,RI,7,B1,111116.896902969,53614.5600755414,2721647.95904634,0,1159495.67457282,61085.2951531279,4106960.3857508,0.452685824997678
Newport,RI,8,B1,111209.465075778,53578.1734088427,2720827.05843585,0,1159145.94870032,61066.8706703007,4105827.51629109,0.4525800183481
Newport,RI,9,B2,122923.774761101,59512.2128633461,3001601.09702079,0,1278763.28649357,67368.6280159886,4530168.9991548,0.500100823310341
Newport,RI,10,C2,126031.93613715,60642.9981324698,3051721.58754405,0,1300115.97164744,68493.5438768575,4607006.03733797,0.504301607284928
Penobscot,ME,1,B3,9263.76646151195,3745.63624303758,36869.3465224655,0,42579.6312912691,994.007297075607,93452.3878153598,0.0111395669897987
Penobscot,ME,2,C2,10935.1747733553,4204.91315271866,46023.8269412573,0,53151.9477997212,1240.81450131152,115556.677168364,0.0135147153343131
Penobscot,ME,3,B1,9145.68312889215,3760.8476813113,36770.7222085557,0,42465.7321496048,991.348359585741,93134.3335279496,0.0111715345179678
Penobscot,ME,4,B3,9284.56156460166,3725.16396249207,36522.362594255,0,42178.9068651339,984.652518943074,92695.6475054257,0.0110446295250005
Penobscot,ME,5,A,41617.9241768929,16112.3136140891,224783.989534357,0,259598.29227571,6060.23558694679,548172.755187997,0.0801914264350909
Penobscot,ME,6,B2,11470.6589847501,4397.67137214228,49471.672449254,0,57133.7919148671,1333.76932469169,123807.564045705,0.0148617959700076
Penobscot,ME,7,B1,9227.80733477066,3726.98032613255,36267.7154568296,0,41884.8202527133,977.78716502024,92085.1105354663,0.0110476398135564
Penobscot,ME,8,B1,9223.79796084658,3739.47471707029,36661.1457413543,0,42339.1845969165,988.394149157314,92951.9971653449,0.0111480392328977
Penobscot,ME,9,B2,11399.2605972578,4342.92504757002,48876.705090204,0,56446.6766506123,1317.72884792172,122383.296233566,0.0146723708380454
Penobscot,ME,10,C2,10934.6220976345,4208.58719854467,46345.8716638477,0,53523.8704628702,1249.49691188922,116262.448334786,0.0135916315409727
Oxford,ME,1,B3,55020.6514075562,12172.4120872868,267869.168249552,0,244379.592030056,6378.6738180972,585820.497592549,0.0651588781036455
Oxford,ME,2,C2,64444.7455772462,13621.4935727459,300153.685328326,0,273833.064276059,7147.45361147913,659200.442365856,0.0727369822783944
Oxford,ME,3,B1,54705.4704969978,12003.8513940419,260759.77168963,0,237893.621874375,6209.38027081967,571572.095725864,0.0636798807390773
Oxford,ME,4,B3,55243.1685663206,12181.3782489209,268886.722992837,0,245307.916908418,6402.90448951744,588022.091206013,0.065385802210335
Oxford,ME,5,A,186925.798716941,48772.0507636061,865609.65848328,0,789703.931138308,20612.4568248761,1911623.89592701,0.252835034096565
Oxford,ME,6,B2,65865.3776161497,13781.7499772166,297095.714073832,0,271043.247991877,7074.63522291655,654860.724881992,0.0732199628128656
Oxford,ME,7,B1,53835.9548254554,11852.3830449422,261709.157992174,0,238759.756035356,6231.98767125649,572389.239569184,0.0637695447885552
Oxford,ME,8,B1,53720.5850237875,11829.1731225532,260104.791915987,0,237296.077592154,6193.7834689898,569144.411123472,0.0634547887396542
Oxford,ME,9,B2,66669.2935010837,13782.2843564049,296596.385139912,0,270587.70545237,7062.74487951411,654698.413329285,0.0732130888030774
Oxford,ME,10,C2,64320.1523467669,13625.2533514406,299489.311644914,0,273226.949840536,7131.63311579648,657793.300299454,0.0726167900156603
New Haven,CT,1,B3,542968.086125687,2869579.56199726,25256385.7343894,26269.0583128474,8670346.04671596,515700.245159712,37881248.7327008,4.13846668728218
New Haven,CT,2,C2,590367.594749307,3103385.43720607,28103138.0039413,29060.6075404432,9692459.75677178,576278.254007885,42094689.6542168,4.57029131748954
New Haven,CT,3,B1,520703.089259572,2859403.18686289,24504699.1229231,25628.7484566052,8406353.74303519,500111.1944471,36816899.0849844,4.02617655405516
New Haven,CT,4,B3,542995.203752799,2938364.51848771,25246865.7442619,26287.392036791,8665085.47015426,515411.597610508,37935009.926304,4.1437902076205
New Haven,CT,6,B2,570529.652774637,2987696.01221195,27540581.9074843,27804.0545376525,9497029.8472946,564184.31634995,41187825.7906531,4.51634564563834
New Haven,CT,7,B1,519331.050958012,2680635.47663511,24551676.5200899,25806.0050468812,8421602.03729103,501110.853475321,36700161.9434963,4.016138090146
New Haven,CT,8,B1,530939.650805386,2764295.76663785,24563859.6842564,25810.0798598064,8427860.5206946,501472.56834552,36814238.2705995,4.0259991430226
New Haven,CT,9,B2,581900.262142775,3022629.68248371,27547204.9875827,28025.5855697703,9499646.39470971,564491.049909248,41243897.9623979,4.51975256353313
New Haven,CT,10,C2,599593.964595249,3138912.35625786,28100556.5730388,29100.3141239271,9693510.75354838,576366.602041692,42138040.563606,4.57443426303931
Windham,CT,1,B3,72578.6212583522,86817.0573950339,3474641.84206065,0,1892031.68411387,77089.3064532803,5603158.51128119,0.629470809920825
Windham,CT,2,C2,92126.130827649,107429.268167304,4314272.73235647,0,2349232.25890989,95717.5754812237,6958777.96574253,0.771434412536329
Windham,CT,3,B1,73573.9641959423,85003.8490142234,3387267.3104161,0,1844454.00855176,75150.792398501,5465449.92457652,0.61738591762738
Windham,CT,4,B3,74982.6722443798,87278.4561288786,3475372.22591127,0,1892429.39687097,77105.5109391089,5607168.26209461,0.629793489546481
Windham,CT,5,A,345455.816572337,423159.865708551,16952306.1191955,0,9230965.88202414,376108.266956647,27327995.9504572,3.72752784293383
Windham,CT,6,B2,92460.7131472372,107902.232680828,4322536.36747132,0,2353732.02037422,95900.9146363779,6972532.24830998,0.790072584395804
Windham,CT,7,B1,72066.9018809183,84448.7577383478,3358128.09239593,0,1828586.95627688,74504.302138534,5417735.01043061,0.611863044903393
Windham,CT,8,B1,69998.8104893144,84131.1753791215,3367596.55756285,0,1833742.778635,74714.3719661806,5430183.69403247,0.613734066159948
Windham,CT,9,B2,91051.1887954206,107122.479580857,4295485.2675685,0,2339002.00202047,95300.7519073554,6927961.6898726,0.784936728191811
Windham,CT,10,C2,90538.2543909719,107477.654607535,4319485.07026633,0,2352070.51071311,95833.2177640074,6965404.70774195,0.772777248215725
Hillsborough,NH,1,B3,18433.876466208,35783.8746079144,1394234.13382066,0,783849.236552583,31400.2083949226,2263701.32984229,0.266455496308435
Hillsborough,NH,2,C2,23873.7979318175,45774.9972597345,1799643.89319716,0,1011773.7455498,40530.6339245811,2921597.0678631,0.336645256317165
Hillsborough,NH,3,B1,18301.8746219954,35489.6441568993,1376863.10580363,0,774083.109960936,31008.987231606,2235746.72177506,0.265183899619492
Hillsborough,NH,4,B3,18921.5128273928,35830.8920280493,1392360.5076219,0,782795.869381418,31358.0115703949,2261266.79342916,0.265836904382213
Hillsborough,NH,5,A,116952.552596603,234879.115637995,9086094.98332356,0,5108273.02470742,204632.255839691,14750831.9321053,2.14219669758618
Hillsborough,NH,6,B2,24612.0610323527,48558.7679860227,1902960.75110101,0,1069859.28385821,42857.4818980984,3088848.3458757,0.366067785303599
Hillsborough,NH,7,B1,18426.8215768439,35183.7697925341,1367596.28139975,0,768873.229455181,30800.2846827424,2220880.38690705,0.263287387974334
