County,State,Simulation,Pathway,npv_NOx_USD,npv_SO2_USD,npv_PM2.5_USD,npv_PM10_USD,npv_CO_USD,npv_VOC_USD,npv_total_air_emission_USD,mortality_person
Fairfield,CT,73,D,8650.08691473413,75682.7235962399,2507354.86100881,0,1079540.07626008,58485.1758247932,3729712.92360466,0.467539317437812
Fairfield,CT,87,D,8629.16028522549,75499.6289831435,2501288.96979405,0,1076928.41056952,58343.6861937297,3720689.85582567,0.466408227984817
Providence,RI,94,D,179300.477641453,506819.279966283,17991220.7086501,0,7225415.47459504,396071.143792229,26298827.0846451,4.01912208728778
Providence,RI,17,D,179283.492134302,506771.267921824,17989516.3628948,0,7224730.99595992,396033.623149041,26296335.7420599,4.01858621320698
Providence,RI,21,D,179436.383600579,507203.438230967,18004857.6723573,0,7230892.18627523,396371.357318638,26318761.0377827,4.02223379452417
Providence,RI,23,D,179292.313333665,506796.202344579,17990401.4924089,0,7225086.47092141,396053.109000765,26297629.5880093,4.01833055107405
Providence,RI,25,D,179143.635926389,506375.943695556,17975483.0265806,0,7219095.09792906,395724.683602626,26275822.3877342,4.01513642490029
Providence,RI,26,D,179063.108939817,506148.322275418,17967402.8540821,0,7215850.0372212,395546.801111196,26264011.1236297,4.01420051879745
Providence,RI,30,D,178991.366319667,505945.531164284,17960204.1152369,0,7212958.96718812,395388.323108261,26253488.3030173,4.01213877110279
Providence,RI,55,D,179413.034632576,507137.438924624,18002514.8094592,0,7229951.27414302,396319.779918594,26315336.3370781,4.02134006438141
Providence,RI,57,D,179280.793335699,506763.639369003,17989245.5622703,0,7224622.24030326,396027.661557284,26295939.8968356,4.01865227970347
Providence,RI,70,D,179461.15416803,507273.455898095,18007343.180215,0,7231890.3857431,396426.075003228,26322394.2510275,4.0223716359252
Providence,RI,73,D,179114.085369719,506292.414682967,17972517.8889853,0,7217904.27539332,395659.407018125,26271488.0714494,4.01465952089323
Providence,RI,87,D,178988.061259659,505936.188924067,17959872.4816304,0,7212825.78052829,395381.022297272,26253003.5346397,4.01162434678661
Norfolk,MA,94,D,166074.973154599,632210.129044826,26799908.7524442,0,9010953.34330742,573541.468893992,37182688.6668451,5.84426702598483
Norfolk,MA,17,D,165757.458082265,631001.420465555,26748670.5989498,0,8993725.50067553,572444.927629986,37111599.9058031,5.83269282976957
Norfolk,MA,21,D,165715.135286759,630840.307087062,26741840.8699656,0,8991429.13579638,572298.765460932,37102124.2135968,5.83093118441528
Norfolk,MA,23,D,165890.375470074,631507.407113047,26770119.790223,0,9000937.37828302,572903.959068602,37141358.9101577,5.83735898508702
Norfolk,MA,25,D,166076.105297242,632214.438857635,26800091.4489635,0,9011014.77149459,573545.37875917,37182942.1433721,5.84432076152611
Norfolk,MA,26,D,166052.926301849,632126.201627241,26796350.9999981,0,9009757.11754428,573465.329882371,37177752.5753538,5.84306545942144
Norfolk,MA,30,D,166086.621485631,632254.471625318,26801788.4710005,0,9011585.36248203,573581.696513863,37185296.6231074,5.84462530889193
Norfolk,MA,55,D,166079.764582661,632228.368935494,26800681.956452,0,9011213.31826865,573558.016135494,37183761.4243743,5.84378711034736
Norfolk,MA,57,D,166040.257217814,632077.973269288,26794306.5601306,0,9009069.71400014,573421.577082483,37174916.0817003,5.84221871571693
Norfolk,MA,70,D,166078.610360059,632223.97506924,26800495.6968379,0,9011150.69205944,573554.030016972,37183503.0043436,5.84434955276216
Norfolk,MA,73,D,166083.818416267,632243.800969704,26801336.133109,0,9011433.27257479,573572.016087666,37184669.0411574,5.84395074765162
Norfolk,MA,87,D,166088.846203361,632262.940626135,26802147.4789295,0,9011706.07198622,573589.379597296,37185794.7173425,5.84426037319141
Berkshire,MA,94,D,42185.5108145948,89486.9775320695,2441614.16209869,0,1276699.13229084,55973.8918298543,3905959.67456604,0.567618591759869
Berkshire,MA,17,D,42193.2852412901,89503.4692121173,2442064.13058206,0,1276934.41695669,55984.2073365408,3906679.5093287,0.567723198982759
Berkshire,MA,21,D,42043.4448226099,89185.6168044798,2433391.66268396,0,1272399.65777475,55785.3914107646,3892805.77349657,0.565707051594766
Berkshire,MA,23,D,42290.3496096899,89709.3692186938,2447682.02478184,0,1279871.96571501,56112.9973014466,3915666.70662668,0.569029228921411
Berkshire,MA,25,D,42376.1261542844,89891.3246714234,2452646.60200311,0,1282467.90062109,56226.8100048122,3923608.76345472,0.570183377834356
Berkshire,MA,26,D,42424.0188348434,89992.9181130194,2455418.53589358,0,1283917.32111007,56290.3564611497,3928043.15041267,0.57082778809204
Berkshire,MA,30,D,42429.8799383374,90005.3511125625,2455757.76500377,0,1284094.70110621,56298.1332728237,3928585.8304337,0.570906650982335
Berkshire,MA,55,D,42233.5075346154,89588.7916697475,2444392.11758799,0,1278151.70142227,56037.5763310667,3910403.69454569,0.568264401899443
Berkshire,MA,57,D,42318.1772197376,89768.3991715621,2449292.63196611,0,1280714.13841638,56149.9203967136,3918243.2671705,0.569403657689068
Berkshire,MA,70,D,42193.599991921,89504.1368840759,2442082.34772778,0,1276943.94254615,55984.6249637646,3906708.6521137,0.567727434046087
Berkshire,MA,73,D,42267.797578384,89661.5302076256,2446376.75768996,0,1279189.45273262,56083.0741136865,3913578.61232227,0.568725784634403
Berkshire,MA,87,D,42296.6033593223,89722.6351278183,2448043.97947609,0,1280061.22872439,56121.2950960849,3916245.7417837,0.569113374982249
Oxford,ME,94,D,32170.8117011867,40919.8943635739,641882.220744653,0,585595.260036751,15284.9144323755,1315853.10127854,0.196957938365139
Oxford,ME,17,D,32102.0871254309,40832.4796472083,640511.006250111,0,584344.288000844,15252.2621863089,1313042.1232099,0.196537188932965
Oxford,ME,21,D,32142.5018648387,40883.8854644647,641317.37392659,0,585079.944907877,15271.463934757,1314695.17009853,0.196784618305505
Oxford,ME,23,D,32114.6565618196,40848.4674318503,640761.795624581,0,584573.085534427,15258.2341450351,1313556.23929771,0.196614142237735
Oxford,ME,25,D,32141.4516471984,40882.5496326149,641296.419651717,0,585060.828123448,15270.9649580163,1314652.214013,0.19677818860447
Oxford,ME,26,D,32194.8126742828,40950.4225732081,642361.095758876,0,586032.142270619,15296.3177138182,1316834.7909908,0.197104878461761
Oxford,ME,30,D,32180.0775468234,40931.6801222971,642067.095830479,0,585763.923337369,15289.3167974453,1316232.09363441,0.197014666242283
Oxford,ME,55,D,32179.6727123389,40931.165190175,642059.018444669,0,585756.554261406,15289.1244535122,1316215.5350621,0.197012187742015
Oxford,ME,57,D,32172.3201083284,40921.8129928416,641912.316961525,0,585622.717101888,15285.6311029496,1315914.79826753,0.196967173219504
Oxford,ME,70,D,32158.2907884264,40903.9682989086,641632.399528982,0,585367.345763656,15278.9655280726,1315340.96990805,0.196881282134435
Oxford,ME,73,D,32099.5558219068,40829.2599375606,640460.500880756,0,584298.211471623,15251.0595198009,1312938.58763165,0.196521691645295
Oxford,ME,87,D,32032.3687667675,40743.8008815556,639119.963484352,0,583075.226444361,15219.1377766287,1310190.49735367,0.196110355307625
Bristol,MA,94,D,39608.1352976101,128754.610586333,4443401.82198419,0,1835746.41304483,96890.5175384605,6544401.49845142,1.00895835598046
Bristol,MA,17,D,39560.5930528155,128600.06447683,4438068.33946717,0,1833542.93881677,96774.2183825301,6536546.15419612,1.00774728798175
