"Simulation","Pathway","ATB_Scenario","NPV","Technology"
"81","B2","Conservative",1234671703.77299,"Nuclear.gen"
"81","B2","Advanced",197313487.487858,"Bio.gen"
"81","B2","Moderate",197313487.487858,"Bio.gen"
"81","B2","Conservative",197313487.487858,"Bio.gen"
"82","B2","Advanced",689963599.167262,"Nuclear.gen"
"82","B2","Moderate",1016788461.9307,"Nuclear.gen"
"82","B2","Conservative",1234671703.77299,"Nuclear.gen"
"82","B2","Advanced",197313487.487858,"Bio.gen"
"82","B2","Moderate",197313487.487858,"Bio.gen"
"82","B2","Conservative",197313487.487858,"Bio.gen"
"83","B2","Advanced",689963599.167262,"Nuclear.gen"
"83","B2","Moderate",1016788461.9307,"Nuclear.gen"
"83","B2","Conservative",1234671703.77299,"Nuclear.gen"
"83","B2","Advanced",197313487.487858,"Bio.gen"
"83","B2","Moderate",197313487.487858,"Bio.gen"
"83","B2","Conservative",197313487.487858,"Bio.gen"
"84","B3","Advanced",689963599.167262,"Nuclear.gen"
"84","B3","Moderate",1016788461.9307,"Nuclear.gen"
"84","B3","Conservative",1234671703.77299,"Nuclear.gen"
"84","B3","Advanced",197313487.487858,"Bio.gen"
"84","B3","Moderate",197313487.487858,"Bio.gen"
"84","B3","Conservative",197313487.487858,"Bio.gen"
"85","B1","Advanced",689963599.167262,"Nuclear.gen"
"85","B1","Moderate",1016788461.9307,"Nuclear.gen"
"85","B1","Conservative",1234671703.77299,"Nuclear.gen"
"85","B1","Advanced",197313487.487858,"Bio.gen"
"85","B1","Moderate",197313487.487858,"Bio.gen"
"85","B1","Conservative",197313487.487858,"Bio.gen"
"86","B3","Advanced",689963599.167262,"Nuclear.gen"
"86","B3","Moderate",1016788461.9307,"Nuclear.gen"
"86","B3","Conservative",1234671703.77299,"Nuclear.gen"
"86","B3","Advanced",197313487.487858,"Bio.gen"
"86","B3","Moderate",197313487.487858,"Bio.gen"
"86","B3","Conservative",197313487.487858,"Bio.gen"
"87","D","Advanced",689963599.167262,"Nuclear.gen"
"87","D","Moderate",1016788461.9307,"Nuclear.gen"
"87","D","Conservative",1234671703.77299,"Nuclear.gen"
"87","D","Advanced",197313487.487858,"Bio.gen"
"87","D","Moderate",197313487.487858,"Bio.gen"
"87","D","Conservative",197313487.487858,"Bio.gen"
"88","B1","Advanced",689963599.167262,"Nuclear.gen"
"88","B1","Moderate",1016788461.9307,"Nuclear.gen"
"88","B1","Conservative",1234671703.77299,"Nuclear.gen"
"88","B1","Advanced",197313487.487858,"Bio.gen"
"88","B1","Moderate",197313487.487858,"Bio.gen"
"88","B1","Conservative",197313487.487858,"Bio.gen"
"89","B1","Advanced",689963599.167262,"Nuclear.gen"
"89","B1","Moderate",1016788461.9307,"Nuclear.gen"
"89","B1","Conservative",1234671703.77299,"Nuclear.gen"
"89","B1","Advanced",197313487.487858,"Bio.gen"
"89","B1","Moderate",197313487.487858,"Bio.gen"
"89","B1","Conservative",197313487.487858,"Bio.gen"
"90","C3","Advanced",689963599.167262,"Nuclear.gen"
"90","C3","Moderate",1016788461.9307,"Nuclear.gen"
"90","C3","Conservative",1234671703.77299,"Nuclear.gen"
"90","C3","Advanced",200280541.413736,"SMR.gen"
"90","C3","Moderate",236695185.307143,"SMR.gen"
"90","C3","Conservative",254902507.253846,"SMR.gen"
"90","C3","Advanced",197313487.487858,"Bio.gen"
"90","C3","Moderate",197313487.487858,"Bio.gen"
"90","C3","Conservative",197313487.487858,"Bio.gen"
