DayLabel,Percentile,imports_QC,imports_NYISO,imports_NBSO
2,27,0.893276016952498,0.755441288737926,0.266284528301887
2,28,0.898141140144854,0.761683059867453,0.26892679245283
2,29,0.90300626333721,0.76792483099698,0.271569056603774
2,30,0.907871386529565,0.774166602126506,0.274211320754717
2,31,0.912736509721921,0.780408373256033,0.27685358490566
2,32,0.917601632914277,0.786650144385559,0.279495849056604
2,33,0.922466756106633,0.792891915515086,0.282138113207547
2,34,0.927647605032519,0.798678076206784,0.293903928538875
2,35,0.932986316825171,0.804236431679568,0.310231519460396
2,36,0.938325028617823,0.809794787152352,0.326559110381916
2,37,0.943663740410475,0.815353142625136,0.342886701303436
2,38,0.949002452203128,0.82091149809792,0.359214292224957
2,39,0.95434116399578,0.826469853570704,0.375541883146477
2,40,0.959679875788432,0.832028209043487,0.391869474067998
2,41,0.965018587581084,0.837586564516272,0.408197064989518
2,42,0.968738128397068,0.84214176177416,0.420559581320451
2,43,0.969219327259715,0.844690642602259,0.424991948470209
2,44,0.969700526122362,0.847239523430358,0.429424315619968
2,45,0.970181724985009,0.849788404258456,0.433856682769726
2,46,0.970662923847657,0.852337285086555,0.438289049919485
2,47,0.971144122710304,0.854886165914654,0.442721417069243
2,48,0.971625321572951,0.857435046742753,0.447153784219002
2,49,0.972106520435598,0.859983927570852,0.45158615136876
2,50,0.972587719298246,0.86253280839895,0.456018518518519
2,51,0.973271478696742,0.863124761802035,0.48356135653726
2,52,0.973955238095238,0.86371671520512,0.511104194556002
2,53,0.974638997493734,0.864308668608205,0.538647032574743
2,54,0.975322756892231,0.86490062201129,0.566189870593485
2,55,0.976006516290727,0.865492575414375,0.593732708612227
2,56,0.976690275689223,0.86608452881746,0.621275546630969
2,57,0.977374035087719,0.866676482220544,0.64881838464971
2,58,0.978057794486216,0.867268435623629,0.676361222668452
2,59,0.979253626373626,0.868140719020678,0.687178795180723
2,60,0.980705494505495,0.86915316741471,0.689633734939759
2,61,0.982157362637363,0.870165615808741,0.692088674698795
2,62,0.983609230769231,0.871178064202772,0.694543614457831
2,63,0.985061098901099,0.872190512596803,0.696998554216867
2,64,0.986512967032967,0.873202960990835,0.699453493975904
2,65,0.987964835164835,0.874215409384866,0.70190843373494
2,66,0.989416703296703,0.875227857778897,0.704363373493976
2,67,0.990483005366726,0.876937632425737,0.70706991217064
2,68,0.990778175313059,0.880042059578193,0.71027964868256
2,69,0.991073345259392,0.88314648673065,0.713489385194479
2,70,0.991368515205725,0.886250913883107,0.716699121706399
2,71,0.991663685152057,0.889355341035564,0.719908858218319
2,72,0.99195885509839,0.89245976818802,0.723118594730238
2,73,0.992254025044723,0.895564195340477,0.726328331242158
2,74,0.992549194991055,0.898668622492933,0.729538067754078
2,75,0.992844364937388,0.90177304964539,0.732747804265998
2,76,0.993703041144902,0.905613795393629,0.744746893376854
2,77,0.994561717352415,0.909454541141868,0.75674598248771
2,78,0.995420393559928,0.913295286890106,0.768745071598566
2,79,0.996279069767442,0.917136032638345,0.780744160709422
2,80,0.997137745974955,0.920976778386584,0.792743249820278
2,81,0.997996422182469,0.924817524134823,0.804742338931134
2,82,0.998855098389982,0.928658269883062,0.81674142804199
2,83,0.999713774597496,0.9324990156313,0.828740517152846
2,84,1,0.936919364524758,0.84141511408834
2,85,1,0.941629514990826,0.854427464936152
2,86,1,0.946339665456893,0.867439815783965
2,87,1,0.951049815922961,0.880452166631777
2,88,1,0.955759966389028,0.89346451747959
2,89,1,0.960470116855095,0.906476868327402
2,90,1,0.965180267321163,0.919489219175215
2,91,1,0.96989041778723,0.932501570023027
2,92,1,0.973634297374024,0.943529411764706
2,93,1,0.975445635202271,0.950588235294118
2,94,1,0.977256973030518,0.95764705882353
2,95,1,0.979068310858765,0.964705882352941
2,96,1,0.980879648687012,0.971764705882353
2,97,1,0.982690986515259,0.978823529411765
2,98,1,0.984502324343506,0.985882352941177
2,99,1,0.986313662171753,0.992941176470588
3,1,0.428211557952915,0,0
3,2,0.450314518620761,0,0
3,3,0.472417479288608,0,0
3,4,0.494520439956455,0,0
3,5,0.516623400624302,0,0
3,6,0.538726361292148,0,0
3,7,0.560829321959995,0,0
3,8,0.582932282627842,0,0
3,9,0.601179697997495,0.0140077821011673,0
3,10,0.617499340718052,0.0350194552529183,0
3,11,0.633818983438609,0.0560311284046693,0
3,12,0.650138626159166,0.0770428015564202,0
3,13,0.666458268879723,0.0980544747081712,0
3,14,0.68277791160028,0.119066147859922,0
3,15,0.699097554320837,0.140077821011673,0
3,16,0.715417197041394,0.161089494163424,0
3,17,0.727675069475536,0.191501835918233,0.00907407407407408
3,18,0.731809401336849,0.240715514879158,0.0362962962962963
3,19,0.735943733198163,0.289929193840083,0.0635185185185186
3,20,0.740078065059476,0.339142872801009,0.0907407407407408
3,21,0.744212396920789,0.388356551761934,0.117962962962963
3,22,0.748346728782102,0.437570230722859,0.145185185185185
3,23,0.752481060643416,0.486783909683784,0.172407407407407
3,24,0.756615392504729,0.535997588644709,0.19962962962963
3,25,0.760749724366042,0.585211267605634,0.226851851851852
3,26,0.766004885953773,0.611387753969649,0.23142962962963
3,27,0.771260047541503,0.637564240333663,0.236007407407407
3,28,0.776515209129234,0.663740726697678,0.240585185185185
3,29,0.781770370716965,0.689917213061693,0.245162962962963
3,30,0.787025532304695,0.716093699425707,0.249740740740741
3,31,0.792280693892426,0.742270185789722,0.254318518518519
3,32,0.797535855480157,0.768446672153737,0.258896296296296
3,33,0.802791017067887,0.794623158517751,0.263474074074074
3,34,0.810167942025083,0.803936404699248,0.26549741697417
3,35,0.818605748667011,0.804818030789487,0.266243542435424
3,36,0.827043555308939,0.805699656879725,0.266989667896679
3,37,0.835481361950867,0.806581282969964,0.267735793357934
3,38,0.843919168592795,0.807462909060202,0.268481918819188
3,39,0.852356975234723,0.80834453515044,0.269228044280443
3,40,0.860794781876651,0.809226161240679,0.269974169741697
3,41,0.869232588518578,0.810107787330917,0.270720295202952
3,42,0.87520531205138,0.810946428240068,0.273557409487138
3,43,0.876247869365931,0.811699098787043,0.280576501417188
3,44,0.877290426680482,0.812451769334018,0.287595593347238
3,45,0.878332983995033,0.813204439880993,0.294614685277288
3,46,0.879375541309584,0.813957110427968,0.301633777207337
3,47,0.880418098624135,0.814709780974943,0.308652869137387
3,48,0.881460655938685,0.815462451521918,0.315671961067437
3,49,0.882503213253236,0.816215122068893,0.322691052997487
3,50,0.883545770567787,0.816967792615868,0.329710144927536
3,51,0.892586067573337,0.823856657501964,0.356024927536232
3,52,0.901626364578886,0.83074552238806,0.382339710144928
3,53,0.910666661584436,0.837634387274156,0.408654492753623
3,54,0.919706958589986,0.844523252160252,0.434969275362319
3,55,0.928747255595536,0.851412117046347,0.461284057971015
3,56,0.937787552601086,0.858300981932443,0.48759884057971
3,57,0.946827849606635,0.865189846818539,0.513913623188406
3,58,0.955868146612185,0.872078711704635,0.540228405797102
3,59,0.959836250869465,0.877274315068493,0.556217254901961
3,60,0.961268258752608,0.881623287671233,0.567043137254902
3,61,0.962700266635752,0.885972260273973,0.577869019607843
3,62,0.964132274518896,0.890321232876712,0.588694901960784
3,63,0.96556428240204,0.894670205479452,0.599520784313726
3,64,0.966996290285184,0.899019178082192,0.610346666666667
3,65,0.968428298168328,0.903368150684932,0.621172549019608
3,66,0.969860306051472,0.907717123287671,0.631998431372549
3,67,0.97159776347001,0.911482560963762,0.640586817859674
3,68,0.973946119959336,0.914080928786554,0.644700212615167
3,69,0.976294476448661,0.916679296609346,0.648813607370659
3,70,0.978642832937987,0.919277664432138,0.652927002126152
3,71,0.980991189427313,0.921876032254931,0.657040396881644
3,72,0.983339545916638,0.924474400077723,0.661153791637137
3,73,0.985687902405964,0.927072767900515,0.665267186392629
3,74,0.98803625889529,0.929671135723307,0.669380581148122
3,75,0.990384615384615,0.932269503546099,0.673493975903615
3,76,0.991538461538462,0.936689297952028,0.678297474595893
3,77,0.992692307692308,0.941109092357957,0.683100973288171
3,78,0.993846153846154,0.945528886763886,0.687904471980449
3,79,0.995,0.949948681169814,0.692707970672727
3,80,0.996153846153846,0.954368475575743,0.697511469365005
3,81,0.997307692307692,0.958788269981672,0.702314968057283
3,82,0.998461538461538,0.963208064387601,0.70711846674956
3,83,0.999615384615385,0.967627858793529,0.711921965441839
3,84,1,0.969443864084018,0.71676128113879
3,85,1,0.969957974816788,0.721618505338078
3,86,1,0.970472085549557,0.726475729537367
3,87,1,0.970986196282326,0.731332953736655
3,88,1,0.971500307015096,0.736190177935943
3,89,1,0.972014417747865,0.741047402135231
3,90,1,0.972528528480634,0.74590462633452
3,91,1,0.973042639213403,0.750761850533808
3,92,1,0.97444996451384,0.758670614805521
3,93,1,0.97764371894961,0.772682459222083
3,94,1,0.98083747338538,0.786694303638645
3,95,1,0.98403122782115,0.800706148055207
3,96,1,0.98722498225692,0.814717992471769
3,97,1,0.99041873669269,0.828729836888331
3,98,1,0.99361249112846,0.842741681304893
3,99,1,0.99680624556423,0.856753525721455
4,1,0.769261409179056,0,0
4,2,0.769951389786684,0,0
4,3,0.770641370394312,0,0
4,4,0.771331351001939,0,0
4,5,0.772021331609567,0,0
4,6,0.772711312217195,0,0
4,7,0.773401292824822,0,0
4,8,0.77409127343245,0,0
4,9,0.774915450741683,0.00876783398184177,0
4,10,0.775806726401719,0.0219195849546044,0
4,11,0.776698002061754,0.0350713359273671,0
4,12,0.77758927772179,0.0482230869001297,0
4,13,0.778480553381826,0.0613748378728924,0
4,14,0.779371829041862,0.074526588845655,0
4,15,0.780263104701897,0.0876783398184177,0
4,16,0.781154380361933,0.10083009079118,0
4,17,0.78582045239259,0.128256261303228,0.0085608856088561
4,18,0.79803611716449,0.184231270893846,0.0342435424354244
4,19,0.810251781936389,0.240206280484463,0.0599261992619927
4,20,0.822467446708289,0.296181290075081,0.085608856088561
4,21,0.834683111480189,0.352156299665699,0.111291512915129
4,22,0.846898776252088,0.408131309256316,0.136974169741697
4,23,0.859114441023988,0.464106318846934,0.162656826568266
4,24,0.871330105795887,0.520081328437552,0.188339483394834
4,25,0.883545770567787,0.576056338028169,0.214022140221402
4,26,0.885097370610666,0.582153458061804,0.230422816728167
4,27,0.886648970653545,0.588250578095438,0.246823493234932
4,28,0.888200570696423,0.594347698129073,0.263224169741698
4,29,0.889752170739302,0.600444818162708,0.279624846248463
4,30,0.891303770782181,0.606541938196342,0.296025522755228
4,31,0.89285537082506,0.612639058229977,0.312426199261993
4,32,0.894406970867938,0.618736178263612,0.328826875768758
4,33,0.895958570910817,0.624833298297246,0.345227552275523
4,34,0.898684786358095,0.638616417910448,0.350838888888889
4,35,0.901998309507572,0.656242537313433,0.351055555555556
4,36,0.905311832657049,0.673868656716418,0.351272222222222
4,37,0.908625355806525,0.691494776119403,0.351488888888889
4,38,0.911938878956002,0.709120895522388,0.351705555555556
4,39,0.915252402105479,0.726747014925373,0.351922222222222
4,40,0.918565925254956,0.744373134328358,0.352138888888889
4,41,0.921879448404433,0.761999253731343,0.352355555555556
4,42,0.925480188441816,0.77584347826087,0.360596078431373
4,43,0.92965536225501,0.782123913043478,0.38488431372549
4,44,0.933830536068204,0.788404347826087,0.409172549019608
4,45,0.938005709881398,0.794684782608696,0.433460784313726
4,46,0.942180883694592,0.800965217391305,0.457749019607843
4,47,0.946356057507786,0.807245652173913,0.482037254901961
4,48,0.95053123132098,0.813526086956522,0.506325490196079
4,49,0.954706405134175,0.819806521739131,0.530613725490196
4,50,0.958881578947368,0.826086956521739,0.554901960784314
4,51,0.962661943319838,0.828098254022595,0.577113725490196
4,52,0.966442307692308,0.830109551523451,0.599325490196079
4,53,0.970222672064777,0.832120849024307,0.621537254901961
4,54,0.974003036437247,0.834132146525163,0.643749019607843
4,55,0.977783400809717,0.836143444026019,0.665960784313726
4,56,0.981563765182186,0.838154741526875,0.688172549019608
4,57,0.985344129554656,0.84016603902773,0.71038431372549
4,58,0.989124493927126,0.842177336528586,0.732596078431373
4,59,0.990629099582588,0.84465282421889,0.744002846975089
4,60,0.990995825879547,0.847360407003919,0.750007117437722
4,61,0.991362552176506,0.850067989788948,0.756011387900356
4,62,0.991729278473465,0.852775572573976,0.762015658362989
4,63,0.992096004770423,0.855483155359005,0.768019928825623
4,64,0.992462731067382,0.858190738144033,0.774024199288256
4,65,0.992829457364341,0.860898320929062,0.78002846975089
4,66,0.9931961836613,0.863605903714091,0.786032740213523
4,67,0.993703041144902,0.866027613128379,0.791074163701068
4,68,0.994490161001789,0.867877575801186,0.794189893238434
4,69,0.995277280858676,0.869727538473993,0.797305622775801
4,70,0.996064400715564,0.871577501146799,0.800421352313167
4,71,0.996851520572451,0.873427463819606,0.803537081850534
4,72,0.997638640429338,0.875277426492413,0.8066528113879
4,73,0.998425760286225,0.87712738916522,0.809768540925267
4,74,0.999212880143113,0.878977351838027,0.812884270462633
4,75,1,0.880827314510834,0.816
4,76,1,0.885605564859421,0.816393253012048
4,77,1,0.890383815208009,0.816786506024096
4,78,1,0.895162065556596,0.817179759036145
4,79,1,0.899940315905184,0.817573012048193
4,80,1,0.904718566253772,0.817966265060241
4,81,1,0.909496816602359,0.818359518072289
4,82,1,0.914275066950947,0.818752771084337
4,83,1,0.919053317299534,0.819146024096386
4,84,1,0.922427006135947,0.821271171643094
4,85,1,0.925098414216272,0.824262266457133
4,86,1,0.927769822296597,0.827253361271172
4,87,1,0.930441230376922,0.83024445608521
4,88,1,0.933112638457248,0.833235550899249
4,89,1,0.935784046537573,0.836226645713288
4,90,1,0.938455454617898,0.839217740527327
4,91,1,0.941126862698223,0.842208835341365
4,92,1,0.943814626338281,0.850434782608696
4,93,1,0.946535101097806,0.869130434782609
4,94,1,0.94925557585733,0.887826086956522
4,95,1,0.951976050616855,0.906521739130435
4,96,1,0.95469652537638,0.925217391304348
4,97,1,0.957417000135904,0.943913043478261
4,98,1,0.960137474895429,0.962608695652174
4,99,1,0.962857949654954,0.981304347826087
5,1,0.493413787947853,0,0
5,2,0.527350868812107,0,0
5,3,0.561287949676361,0,0
5,4,0.595225030540615,0,0
5,5,0.629162111404868,0,0
5,6,0.663099192269122,0,0
5,7,0.697036273133376,0,0
5,8,0.73097335399763,0,0
5,9,0.751981355436373,0.0357217847769029,0
5,10,0.76652481716236,0.0893044619422573,0
5,11,0.781068278888347,0.142887139107612,0
5,12,0.795611740614335,0.196469816272966,0
5,13,0.810155202340322,0.25005249343832,0
5,14,0.824698664066309,0.303635170603675,0
5,15,0.839242125792296,0.357217847769029,0
5,16,0.853785587518284,0.410800524934383,0
5,17,0.864747309765522,0.454867230362898,0.000182648401826484
5,18,0.86854555305526,0.479901992317732,0.000730593607305937
5,19,0.872343796344999,0.504936754272566,0.00127853881278539
5,20,0.876142039634737,0.5299715162274,0.00182648401826484
5,21,0.879940282924476,0.555006278182234,0.00237442922374429
5,22,0.883738526214214,0.580041040137069,0.00292237442922375
5,23,0.887536769503953,0.605075802091903,0.0034703196347032
5,24,0.891335012793691,0.630110564046737,0.00401826484018265
5,25,0.89513325608343,0.655145326001571,0.0045662100456621
5,26,0.895294357864432,0.66071328013981,0.0401036740928517
5,27,0.895455459645433,0.666281234278048,0.0756411381400413
5,28,0.895616561426435,0.671849188416286,0.111178602187231
5,29,0.895777663207436,0.677417142554525,0.146716066234421
5,30,0.895938764988438,0.682985096692763,0.18225353028161
5,31,0.89609986676944,0.688553050831002,0.2177909943288
5,32,0.896260968550441,0.69412100496924,0.253328458375989
5,33,0.896422070331443,0.699688959107479,0.288865922423179
5,34,0.897970378934359,0.703271348314607,0.3086918413075
5,35,0.900212290948233,0.70586095505618,0.320661987610386
5,36,0.902454202962106,0.708450561797753,0.332632133913273
5,37,0.90469611497598,0.711040168539326,0.344602280216159
5,38,0.906938026989854,0.713629775280899,0.356572426519046
5,39,0.909179939003728,0.716219382022472,0.368542572821932
5,40,0.911421851017601,0.718808988764045,0.380512719124819
5,41,0.913663763031475,0.721398595505618,0.392482865427705
5,42,0.915515574752592,0.724757717250324,0.406644444444445
5,43,0.916587185888195,0.729655869001297,0.425188888888889
5,44,0.917658797023798,0.73455402075227,0.443733333333333
5,45,0.918730408159401,0.739452172503243,0.462277777777778
5,46,0.919802019295005,0.744350324254215,0.480822222222222
5,47,0.920873630430608,0.749248476005188,0.499366666666667
5,48,0.921945241566211,0.754146627756161,0.517911111111111
5,49,0.923016852701815,0.759044779507134,0.536455555555556
5,50,0.924088463837418,0.763942931258106,0.555
5,51,0.927641067581558,0.780254021135499,0.55884
5,52,0.931193671325699,0.796565111012891,0.56268
5,53,0.934746275069839,0.812876200890283,0.56652
5,54,0.93829887881398,0.829187290767676,0.57036
5,55,0.941851482558121,0.845498380645068,0.5742
5,56,0.945404086302261,0.86180947052246,0.57804
5,57,0.948956690046401,0.878120560399853,0.58188
5,58,0.952509293790542,0.894431650277245,0.58572
5,59,0.954108541751291,0.901865001420302,0.60092
5,60,0.954731111820345,0.904859483196193,0.6218
5,61,0.955353681889398,0.907853964972083,0.64268
5,62,0.955976251958452,0.910848446747973,0.66356
5,63,0.956598822027505,0.913842928523863,0.68444
5,64,0.957221392096559,0.916837410299754,0.70532
5,65,0.957843962165613,0.919831892075644,0.7262
5,66,0.958466532234666,0.922826373851534,0.74708
5,67,0.960090418353576,0.925802389973769,0.762105893719807
5,68,0.9637169365722,0.928741474788691,0.765423574879227
5,69,0.967343454790823,0.931680559603614,0.768741256038647
5,70,0.970969973009447,0.934619644418537,0.772058937198068
5,71,0.97459649122807,0.93755872923346,0.775376618357488
5,72,0.978223009446694,0.940497814048383,0.778694299516908
5,73,0.981849527665317,0.943436898863305,0.782011980676328
5,74,0.985476045883941,0.946375983678228,0.785329661835749
5,75,0.989102564102564,0.949315068493151,0.788647342995169
5,76,0.989408467501491,0.949377193384341,0.810546675637506
5,77,0.989714370900417,0.94943931827553,0.832446008279842
5,78,0.990020274299344,0.94950144316672,0.854345340922178
5,79,0.990326177698271,0.94956356805791,0.876244673564514
5,80,0.990632081097197,0.9496256929491,0.898144006206851
5,81,0.990937984496124,0.94968781784029,0.920043338849187
5,82,0.991243887895051,0.949749942731479,0.941942671491523
5,83,0.991549791293977,0.949812067622669,0.96384200413386
5,84,0.99231961836613,0.95112081672763,0.973450439146801
5,85,0.993321407274896,0.953052877939477,0.976913425345044
5,86,0.994323196183661,0.954984939151323,0.980376411543287
5,87,0.995324985092427,0.956917000363169,0.983839397741531
5,88,0.996326774001193,0.958849061575016,0.987302383939774
5,89,0.997328562909958,0.960781122786862,0.990765370138018
5,90,0.998330351818724,0.962713183998709,0.994228356336261
5,91,0.999332140727489,0.964645245210555,0.997691342534504
5,92,1,0.966732574296025,1
5,93,1,0.96913043912874,1
5,94,1,0.971528303961455,1
5,95,1,0.97392616879417,1
5,96,1,0.976324033626885,1
5,97,1,0.978721898459601,1
5,98,1,0.981119763292316,1
5,99,1,0.983517628125031,1
6,1,0.510364994701702,0,0
6,2,0.561253282319804,0,0
6,3,0.612141569937907,0,0
6,4,0.663029857556009,0,0
6,5,0.713918145174112,0,0
6,6,0.764806432792214,0,0
6,7,0.815694720410317,0,0
6,8,0.866583008028419,0,0
6,9,0.884095589098575,0.02845,0
6,10,0.884920316894758,0.0711250000000001,0
6,11,0.885745044690941,0.1138,0
6,12,0.886569772487124,0.156475,0
6,13,0.887394500283306,0.19915,0
6,14,0.888219228079489,0.241825,0
6,15,0.889043955875672,0.2845,0
6,16,0.889868683671855,0.327175,0
6,17,0.89059243333183,0.363112490180676,0.000182648401826484
6,18,0.89111422671939,0.385574960722702,0.000730593607305937
6,19,0.89163602010695,0.408037431264729,0.00127853881278539
6,20,0.89215781349451,0.430499901806756,0.00182648401826484
6,21,0.89267960688207,0.452962372348783,0.00237442922374429
6,22,0.89320140026963,0.475424842890809,0.00292237442922375
6,23,0.893723193657189,0.497887313432836,0.0034703196347032
6,24,0.894244987044749,0.520349783974863,0.00401826484018265
6,25,0.894766780432309,0.542812254516889,0.0045662100456621
6,26,0.897213771305319,0.547869336504045,0.0066065001343003
6,27,0.899660762178329,0.552926418491202,0.00864679022293849
6,28,0.902107753051339,0.557983500478358,0.0106870803115767
6,29,0.904554743924349,0.563040582465514,0.0127273704002149
6,30,0.907001734797358,0.56809766445267,0.0147676604888531
6,31,0.909448725670368,0.573154746439826,0.0168079505774913
6,32,0.911895716543378,0.578211828426982,0.0188482406661295
6,33,0.914342707416387,0.583268910414139,0.0208885307547677
6,34,0.91587277846446,0.587029627133184,0.0307690631808279
6,35,0.916944389600063,0.590142161218175,0.0445697167755992
6,36,0.918016000735666,0.593254695303165,0.0583703703703704
6,37,0.919087611871269,0.596367229388155,0.0721710239651416
6,38,0.920159223006872,0.599479763473146,0.0859716775599129
6,39,0.921230834142476,0.602592297558136,0.0997723311546841
6,40,0.922302445278079,0.605704831643126,0.113572984749455
6,41,0.923374056413682,0.608817365728117,0.127373638344227
6,42,0.924383697213746,0.616752162381541,0.141289047054172
6,43,0.925269397342729,0.634331484171832,0.155433965994464
6,44,0.926155097471713,0.651910805962124,0.169578884934757
6,45,0.927040797600696,0.669490127752416,0.183723803875049
6,46,0.92792649772968,0.687069449542707,0.197868722815342
6,47,0.928812197858663,0.704648771332999,0.212013641755635
6,48,0.929697897987647,0.722228093123291,0.226158560695927
6,49,0.930583598116631,0.739807414913582,0.24030347963622
6,50,0.931469298245614,0.757386736703874,0.254448398576512
6,51,0.932287268170426,0.759582520080231,0.295164590747331
