"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"382","A","QC","Lower",4999892807.81055
"382","A","QC","Upper",14889608903.1009
"382","A","NYISO","Lower",4515778520.5969
"382","A","NYISO","Upper",13569046035.4474
"382","A","NB","Lower",802615972.928357
"382","A","NB","Upper",2390178828.95738
"382","B1","QC","Lower",26495839101.7353
"382","B1","QC","Upper",78904227940.2553
"382","B1","NYISO","Lower",7358741630.751
"382","B1","NYISO","Upper",22111603457.7855
"382","B1","NB","Lower",802615972.928357
"382","B1","NB","Upper",2390178828.95738
"382","B2","QC","Lower",4999892807.81055
"382","B2","QC","Upper",14889608903.1009
"382","B2","NYISO","Lower",7358741630.751
"382","B2","NYISO","Upper",22111603457.7855
"382","B2","NB","Lower",802615972.928357
"382","B2","NB","Upper",2390178828.95738
"382","B3","QC","Lower",35717067360.5421
"382","B3","QC","Upper",106364913130.42
"382","B3","NYISO","Lower",7358741630.751
"382","B3","NYISO","Upper",22111603457.7855
"382","B3","NB","Lower",802615972.928357
"382","B3","NB","Upper",2390178828.95738
"382","C1","QC","Lower",4999892807.81055
"382","C1","QC","Upper",14889608903.1009
"382","C1","NYISO","Lower",4515778520.5969
"382","C1","NYISO","Upper",13569046035.4474
"382","C1","NB","Lower",802615972.928357
"382","C1","NB","Upper",2390178828.95738
"382","C2","QC","Lower",4999892807.81055
"382","C2","QC","Upper",14889608903.1009
"382","C2","NYISO","Lower",7358741630.751
"382","C2","NYISO","Upper",22111603457.7855
"382","C2","NB","Lower",802615972.928357
"382","C2","NB","Upper",2390178828.95738
"382","C3","QC","Lower",26495839101.7353
"382","C3","QC","Upper",78904227940.2553
"382","C3","NYISO","Lower",7358741630.751
"382","C3","NYISO","Upper",22111603457.7855
"382","C3","NB","Lower",802615972.928357
"382","C3","NB","Upper",2390178828.95738
"382","D","QC","Lower",26495839101.7353
"382","D","QC","Upper",78904227940.2553
"382","D","NYISO","Lower",7358741630.751
"382","D","NYISO","Upper",22111603457.7855
"382","D","NB","Lower",802615972.928357
"382","D","NB","Upper",2390178828.95738
"383","A","QC","Lower",4948027773.59708
"383","A","QC","Upper",14735155576.826
"383","A","NYISO","Lower",4861908764.80733
"383","A","NYISO","Upper",14609100855.7912
"383","A","NB","Lower",757425387.936842
"383","A","NB","Upper",2255601916.5134
"383","B1","QC","Lower",26381334399.7823
"383","B1","QC","Upper",78563234583.9611
"383","B1","NYISO","Lower",7922898377.62164
"383","B1","NYISO","Upper",23806785990.4496
"383","B1","NB","Lower",757425387.936842
"383","B1","NB","Upper",2255601916.5134
"383","B2","QC","Lower",4948027773.59708
"383","B2","QC","Upper",14735155576.826
"383","B2","NYISO","Lower",7922898377.62164
"383","B2","NYISO","Upper",23806785990.4496
"383","B2","NB","Lower",757425387.936842
"383","B2","NB","Upper",2255601916.5134
"383","B3","QC","Lower",35586798207.6395
"383","B3","QC","Upper",105976973465.828
"383","B3","NYISO","Lower",7922898377.62164
"383","B3","NYISO","Upper",23806785990.4496
"383","B3","NB","Lower",757425387.936842
"383","B3","NB","Upper",2255601916.5134
"383","C1","QC","Lower",4948027773.59708
"383","C1","QC","Upper",14735155576.826
"383","C1","NYISO","Lower",4861908764.80733
"383","C1","NYISO","Upper",14609100855.7912
"383","C1","NB","Lower",757425387.936842
"383","C1","NB","Upper",2255601916.5134
"383","C2","QC","Lower",4948027773.59708
"383","C2","QC","Upper",14735155576.826
"383","C2","NYISO","Lower",7922898377.62164
"383","C2","NYISO","Upper",23806785990.4496
"383","C2","NB","Lower",757425387.936842
"383","C2","NB","Upper",2255601916.5134
"383","C3","QC","Lower",26381334399.7823
"383","C3","QC","Upper",78563234583.9611
"383","C3","NYISO","Lower",7922898377.62164
"383","C3","NYISO","Upper",23806785990.4496
"383","C3","NB","Lower",757425387.936842
"383","C3","NB","Upper",2255601916.5134
"383","D","QC","Lower",26381334399.7823
"383","D","QC","Upper",78563234583.9611
"383","D","NYISO","Lower",7922898377.62164
"383","D","NYISO","Upper",23806785990.4496
"383","D","NB","Lower",757425387.936842
"383","D","NB","Upper",2255601916.5134
"384","A","QC","Lower",4932995773.95397
"384","A","QC","Upper",14690390497.9891
"384","A","NYISO","Lower",5000448268.82257
"384","A","NYISO","Upper",15025385423.1447
"384","A","NB","Lower",750985437.036732
"384","A","NB","Upper",2236423835.31374
"384","B1","QC","Lower",26348179993.0168
"384","B1","QC","Upper",78464501237.242
"384","B1","NYISO","Lower",8148520395.99847
"384","B1","NYISO","Upper",24484736766.8223
"384","B1","NB","Lower",750985437.036732
"384","B1","NB","Upper",2236423835.31374
"384","B2","QC","Lower",4932995773.95397
"384","B2","QC","Upper",14690390497.9891
"384","B2","NYISO","Lower",8148520395.99847
"384","B2","NYISO","Upper",24484736766.8223
"384","B2","NB","Lower",750985437.036732
"384","B2","NB","Upper",2236423835.31374
"384","B3","QC","Lower",35549175669.0488
"384","B3","QC","Upper",105864934086.768
"384","B3","NYISO","Lower",8148520395.99847
"384","B3","NYISO","Upper",24484736766.8223
"384","B3","NB","Lower",750985437.036732
"384","B3","NB","Upper",2236423835.31374
"384","C1","QC","Lower",4932995773.95397
"384","C1","QC","Upper",14690390497.9891
"384","C1","NYISO","Lower",5000448268.82257
"384","C1","NYISO","Upper",15025385423.1447
"384","C1","NB","Lower",750985437.036732
"384","C1","NB","Upper",2236423835.31374
"384","C2","QC","Lower",4932995773.95397
"384","C2","QC","Upper",14690390497.9891
"384","C2","NYISO","Lower",8148520395.99847
"384","C2","NYISO","Upper",24484736766.8223
"384","C2","NB","Lower",750985437.036732
"384","C2","NB","Upper",2236423835.31374
"384","C3","QC","Lower",26348179993.0168
"384","C3","QC","Upper",78464501237.242
"384","C3","NYISO","Lower",8148520395.99847
"384","C3","NYISO","Upper",24484736766.8223
"384","C3","NB","Lower",750985437.036732
"384","C3","NB","Upper",2236423835.31374
"384","D","QC","Lower",26348179993.0168
"384","D","QC","Upper",78464501237.242
"384","D","NYISO","Lower",8148520395.99847
"384","D","NYISO","Upper",24484736766.8223
"384","D","NB","Lower",750985437.036732
"384","D","NB","Upper",2236423835.31374
"385","A","QC","Lower",4948039021.94029
"385","A","QC","Upper",14735189074.2303
"385","A","NYISO","Lower",4833299811.88301
"385","A","NYISO","Upper",14523136453.9754
"385","A","NB","Lower",775132795.984146
"385","A","NB","Upper",2308334323.11622
"385","B1","QC","Lower",26381341708.951
"385","B1","QC","Upper",78563256350.5604
"385","B1","NYISO","Lower",7875186454.57103
"385","B1","NYISO","Upper",23663420837.0524
"385","B1","NB","Lower",775132795.984146
"385","B1","NB","Upper",2308334323.11622
"385","B2","QC","Lower",4948039021.94029
"385","B2","QC","Upper",14735189074.2303
"385","B2","NYISO","Lower",7875186454.57103
"385","B2","NYISO","Upper",23663420837.0524
"385","B2","NB","Lower",775132795.984146
"385","B2","NB","Upper",2308334323.11622
"385","B3","QC","Lower",35586916805.09
"385","B3","QC","Upper",105977326647.331
"385","B3","NYISO","Lower",7875186454.57103
"385","B3","NYISO","Upper",23663420837.0524
"385","B3","NB","Lower",775132795.984146
"385","B3","NB","Upper",2308334323.11622
"385","C1","QC","Lower",4948039021.94029
"385","C1","QC","Upper",14735189074.2303
"385","C1","NYISO","Lower",4833299811.88301
"385","C1","NYISO","Upper",14523136453.9754
"385","C1","NB","Lower",775132795.984146
"385","C1","NB","Upper",2308334323.11622
"385","C2","QC","Lower",4948039021.94029
"385","C2","QC","Upper",14735189074.2303
"385","C2","NYISO","Lower",7875186454.57103
"385","C2","NYISO","Upper",23663420837.0524
"385","C2","NB","Lower",775132795.984146
"385","C2","NB","Upper",2308334323.11622
"385","C3","QC","Lower",26381341708.951
"385","C3","QC","Upper",78563256350.5604
"385","C3","NYISO","Lower",7875186454.57103
"385","C3","NYISO","Upper",23663420837.0524
"385","C3","NB","Lower",775132795.984146
"385","C3","NB","Upper",2308334323.11622
"385","D","QC","Lower",26381341708.951
"385","D","QC","Upper",78563256350.5604
"385","D","NYISO","Lower",7875186454.57103
"385","D","NYISO","Upper",23663420837.0524
"385","D","NB","Lower",775132795.984146
"385","D","NB","Upper",2308334323.11622
"386","A","QC","Lower",5004715911.50029
"386","A","QC","Upper",14903972036.5519
"386","A","NYISO","Lower",4538675569.18314
"386","A","NYISO","Upper",13637847263.1705
"386","A","NB","Lower",765294027.423527
"386","A","NB","Upper",2279034611.78503
"386","B1","QC","Lower",26506441957.0299
"386","B1","QC","Upper",78935803090.8956
"386","B1","NYISO","Lower",7395533248.96243
"386","B1","NYISO","Upper",22222155195.1996
"386","B1","NB","Lower",765294027.423527
"386","B1","NB","Upper",2279034611.78503
"386","B2","QC","Lower",5004715911.50029
"386","B2","QC","Upper",14903972036.5519
"386","B2","NYISO","Lower",7395533248.96243
"386","B2","NYISO","Upper",22222155195.1996
"386","B2","NB","Lower",765294027.423527
"386","B2","NB","Upper",2279034611.78503
"386","B3","QC","Lower",35729132330.2534
"386","B3","QC","Upper",106400842436.774
"386","B3","NYISO","Lower",7395533248.96243
"386","B3","NYISO","Upper",22222155195.1996
"386","B3","NB","Lower",765294027.423527
"386","B3","NB","Upper",2279034611.78503
"386","C1","QC","Lower",5004715911.50029
"386","C1","QC","Upper",14903972036.5519
"386","C1","NYISO","Lower",4538675569.18314
"386","C1","NYISO","Upper",13637847263.1705
"386","C1","NB","Lower",765294027.423527
"386","C1","NB","Upper",2279034611.78503
"386","C2","QC","Lower",5004715911.50029
"386","C2","QC","Upper",14903972036.5519
"386","C2","NYISO","Lower",7395533248.96243
"386","C2","NYISO","Upper",22222155195.1996
"386","C2","NB","Lower",765294027.423527
"386","C2","NB","Upper",2279034611.78503
"386","C3","QC","Lower",26506441957.0299
"386","C3","QC","Upper",78935803090.8956
"386","C3","NYISO","Lower",7395533248.96243
"386","C3","NYISO","Upper",22222155195.1996
"386","C3","NB","Lower",765294027.423527
"386","C3","NB","Upper",2279034611.78503
"386","D","QC","Lower",26506441957.0299
"386","D","QC","Upper",78935803090.8956
"386","D","NYISO","Lower",7395533248.96243
"386","D","NYISO","Upper",22222155195.1996
"386","D","NB","Lower",765294027.423527
"386","D","NB","Upper",2279034611.78503
"387","A","QC","Lower",4949073935.69617
"387","A","QC","Upper",14738271032.5174
"387","A","NYISO","Lower",5072906486.65632
"387","A","NYISO","Upper",15243108433.4625
"387","A","NB","Lower",750656238.795232
"387","A","NB","Upper",2235443487.68311
"387","B1","QC","Lower",26383785560.8035
"387","B1","QC","Upper",78570534106.2443
"387","B1","NYISO","Lower",8266304910.75003
"387","B1","NYISO","Upper",24838656582.7825
"387","B1","NB","Lower",750656238.795232
"387","B1","NB","Upper",2235443487.68311
"387","B2","QC","Lower",4949073935.69617
"387","B2","QC","Upper",14738271032.5174
"387","B2","NYISO","Lower",8266304910.75003
"387","B2","NYISO","Upper",24838656582.7825
"387","B2","NB","Lower",750656238.795232
"387","B2","NB","Upper",2235443487.68311
"387","B3","QC","Lower",35589744203.4198
"387","B3","QC","Upper",105985746598.91
"387","B3","NYISO","Lower",8266304910.75003
"387","B3","NYISO","Upper",24838656582.7825
"387","B3","NB","Lower",750656238.795232
"387","B3","NB","Upper",2235443487.68311
"387","C1","QC","Lower",4949073935.69617
"387","C1","QC","Upper",14738271032.5174
"387","C1","NYISO","Lower",5072906486.65632
"387","C1","NYISO","Upper",15243108433.4625
"387","C1","NB","Lower",750656238.795232
"387","C1","NB","Upper",2235443487.68311
"387","C2","QC","Lower",4949073935.69617
"387","C2","QC","Upper",14738271032.5174
"387","C2","NYISO","Lower",8266304910.75003
"387","C2","NYISO","Upper",24838656582.7825
"387","C2","NB","Lower",750656238.795232
"387","C2","NB","Upper",2235443487.68311
"387","C3","QC","Lower",26383785560.8035
"387","C3","QC","Upper",78570534106.2443
"387","C3","NYISO","Lower",8266304910.75003
"387","C3","NYISO","Upper",24838656582.7825
"387","C3","NB","Lower",750656238.795232
"387","C3","NB","Upper",2235443487.68311
"387","D","QC","Lower",26383785560.8035
"387","D","QC","Upper",78570534106.2443
"387","D","NYISO","Lower",8266304910.75003
"387","D","NYISO","Upper",24838656582.7825
"387","D","NB","Lower",750656238.795232
"387","D","NB","Upper",2235443487.68311
"388","A","QC","Lower",4896841405.24953
"388","A","QC","Upper",14582723307.7432
"388","A","NYISO","Lower",4975730043.42254
"388","A","NYISO","Upper",14951111909.3225
"388","A","NB","Lower",751700477.247465
"388","A","NB","Upper",2238553214.78187
"388","B1","QC","Lower",26268152212.5069
"388","B1","QC","Upper",78226179657.3642
"388","B1","NYISO","Lower",8107556895.79924
"388","B1","NYISO","Upper",24361649326.3198
"388","B1","NB","Lower",751700477.247465
"388","B1","NB","Upper",2238553214.78187
"388","B2","QC","Lower",4896841405.24953
"388","B2","QC","Upper",14582723307.7432
"388","B2","NYISO","Lower",8107556895.79924
"388","B2","NYISO","Upper",24361649326.3198
"388","B2","NB","Lower",751700477.247465
"388","B2","NB","Upper",2238553214.78187
"388","B3","QC","Lower",35458246326.4851
"388","B3","QC","Upper",105594147811.815
"388","B3","NYISO","Lower",8107556895.79924
"388","B3","NYISO","Upper",24361649326.3198
"388","B3","NB","Lower",751700477.247465
"388","B3","NB","Upper",2238553214.78187
"388","C1","QC","Lower",4896841405.24953
"388","C1","QC","Upper",14582723307.7432
"388","C1","NYISO","Lower",4975730043.42254
"388","C1","NYISO","Upper",14951111909.3225
"388","C1","NB","Lower",751700477.247465
"388","C1","NB","Upper",2238553214.78187
"388","C2","QC","Lower",4896841405.24953
"388","C2","QC","Upper",14582723307.7432
"388","C2","NYISO","Lower",8107556895.79924
"388","C2","NYISO","Upper",24361649326.3198
"388","C2","NB","Lower",751700477.247465
"388","C2","NB","Upper",2238553214.78187
"388","C3","QC","Lower",26268152212.5069
"388","C3","QC","Upper",78226179657.3642
"388","C3","NYISO","Lower",8107556895.79924
"388","C3","NYISO","Upper",24361649326.3198
"388","C3","NB","Lower",751700477.247465
"388","C3","NB","Upper",2238553214.78187
"388","D","QC","Lower",26268152212.5069
"388","D","QC","Upper",78226179657.3642
"388","D","NYISO","Lower",8107556895.79924
"388","D","NYISO","Upper",24361649326.3198
"388","D","NB","Lower",751700477.247465
"388","D","NB","Upper",2238553214.78187
"389","A","QC","Lower",4964453707.04527
"389","A","QC","Upper",14784071770.4951
"389","A","NYISO","Lower",4117742539.22384
"389","A","NYISO","Upper",12373024456.8024
"389","A","NB","Lower",771850408.982534
"389","A","NB","Upper",2298559421.81308
"389","B1","QC","Lower",26417651356.9606
"389","B1","QC","Upper",78671385960.3448
"389","B1","NYISO","Lower",6710086989.88837
"389","B1","NYISO","Upper",20162521003.2703
"389","B1","NB","Lower",771850408.982534
"389","B1","NB","Upper",2298559421.81308
"389","B2","QC","Lower",4964453707.04527
"389","B2","QC","Upper",14784071770.4951
"389","B2","NYISO","Lower",6710086989.88837
"389","B2","NYISO","Upper",20162521003.2703
"389","B2","NB","Lower",771850408.982534
"389","B2","NB","Upper",2298559421.81308
"389","B3","QC","Lower",35628302641.9884
"389","B3","QC","Upper",106100573074.651
"389","B3","NYISO","Lower",6710086989.88837
"389","B3","NYISO","Upper",20162521003.2703
"389","B3","NB","Lower",771850408.982534
"389","B3","NB","Upper",2298559421.81308
"389","C1","QC","Lower",4964453707.04527
"389","C1","QC","Upper",14784071770.4951
"389","C1","NYISO","Lower",4117742539.22384
"389","C1","NYISO","Upper",12373024456.8024
"389","C1","NB","Lower",771850408.982534
"389","C1","NB","Upper",2298559421.81308
"389","C2","QC","Lower",4964453707.04527
"389","C2","QC","Upper",14784071770.4951
"389","C2","NYISO","Lower",6710086989.88837
"389","C2","NYISO","Upper",20162521003.2703
"389","C2","NB","Lower",771850408.982534
"389","C2","NB","Upper",2298559421.81308
"389","C3","QC","Lower",26417651356.9606
"389","C3","QC","Upper",78671385960.3448
"389","C3","NYISO","Lower",6710086989.88837
"389","C3","NYISO","Upper",20162521003.2703
"389","C3","NB","Lower",771850408.982534
"389","C3","NB","Upper",2298559421.81308
"389","D","QC","Lower",26417651356.9606
"389","D","QC","Upper",78671385960.3448
"389","D","NYISO","Lower",6710086989.88837
"389","D","NYISO","Upper",20162521003.2703
"389","D","NB","Lower",771850408.982534
"389","D","NB","Upper",2298559421.81308
"39","A","QC","Lower",4952219026.73575
"39","A","QC","Upper",14747637068.4194
"39","A","NYISO","Lower",4607032214.78819
"39","A","NYISO","Upper",13843245837.7049
"39","A","NB","Lower",761937886.245648
"39","A","NB","Upper",2269040071.60526
"39","B1","QC","Lower",26390549179.2804
"39","B1","QC","Upper",78590676064.8346
"39","B1","NYISO","Lower",7506813781.38446
"39","B1","NYISO","Upper",22556531795.0254
"39","B1","NB","Lower",761937886.245648
"39","B1","NB","Upper",2269040071.60526
"39","B2","QC","Lower",4952219026.73575
"39","B2","QC","Upper",14747637068.4194
"39","B2","NYISO","Lower",7506813781.38446
"39","B2","NYISO","Upper",22556531795.0254
"39","B2","NB","Lower",761937886.245648
"39","B2","NB","Upper",2269040071.60526
"39","B3","QC","Lower",35597413301.5712
"39","B3","QC","Upper",106008585062.954
"39","B3","NYISO","Lower",7506813781.38446
"39","B3","NYISO","Upper",22556531795.0254
"39","B3","NB","Lower",761937886.245648
"39","B3","NB","Upper",2269040071.60526
"39","C1","QC","Lower",4952219026.73575
"39","C1","QC","Upper",14747637068.4194
"39","C1","NYISO","Lower",4607032214.78819
"39","C1","NYISO","Upper",13843245837.7049
"39","C1","NB","Lower",761937886.245648
"39","C1","NB","Upper",2269040071.60526
"39","C2","QC","Lower",4952219026.73575
"39","C2","QC","Upper",14747637068.4194
"39","C2","NYISO","Lower",7506813781.38446
"39","C2","NYISO","Upper",22556531795.0254
"39","C2","NB","Lower",761937886.245648
"39","C2","NB","Upper",2269040071.60526
"39","C3","QC","Lower",26390549179.2804
"39","C3","QC","Upper",78590676064.8346
"39","C3","NYISO","Lower",7506813781.38446
"39","C3","NYISO","Upper",22556531795.0254
"39","C3","NB","Lower",761937886.245648
"39","C3","NB","Upper",2269040071.60526
"39","D","QC","Lower",26390549179.2804
"39","D","QC","Upper",78590676064.8346
"39","D","NYISO","Lower",7506813781.38446
"39","D","NYISO","Upper",22556531795.0254
"39","D","NB","Lower",761937886.245648
"39","D","NB","Upper",2269040071.60526
"391","A","QC","Lower",4981712868.68002
"391","A","QC","Upper",14835469305.7253
"391","A","NYISO","Lower",4761948935.9823
"391","A","NYISO","Upper",14308740793.216
"391","A","NB","Lower",785394756.006403
"391","A","NB","Upper",2338894292.53636
"391","B1","QC","Lower",26455765088.7769
"391","B1","QC","Upper",78784888105.77
"391","B1","NYISO","Lower",7760680881.28764
"391","B1","NYISO","Upper",23319353609.6383
"391","B1","NB","Lower",785394756.006403
"391","B1","NB","Upper",2338894292.53636
"391","B2","QC","Lower",4981712868.68002
"391","B2","QC","Upper",14835469305.7253
"391","B2","NYISO","Lower",7760680881.28764
"391","B2","NYISO","Upper",23319353609.6383
"391","B2","NB","Lower",785394756.006403
"391","B2","NB","Upper",2338894292.53636
"391","B3","QC","Lower",35671464965.1103
"391","B3","QC","Upper",106229109852.405
"391","B3","NYISO","Lower",7760680881.28764
"391","B3","NYISO","Upper",23319353609.6383
"391","B3","NB","Lower",785394756.006403
"391","B3","NB","Upper",2338894292.53636
"391","C1","QC","Lower",4981712868.68002
"391","C1","QC","Upper",14835469305.7253
"391","C1","NYISO","Lower",4761948935.9823
"391","C1","NYISO","Upper",14308740793.216
"391","C1","NB","Lower",785394756.006403
"391","C1","NB","Upper",2338894292.53636
"391","C2","QC","Lower",4981712868.68002
"391","C2","QC","Upper",14835469305.7253
"391","C2","NYISO","Lower",7760680881.28764
"391","C2","NYISO","Upper",23319353609.6383
"391","C2","NB","Lower",785394756.006403
"391","C2","NB","Upper",2338894292.53636
"391","C3","QC","Lower",26455765088.7769
"391","C3","QC","Upper",78784888105.77
"391","C3","NYISO","Lower",7760680881.28764
"391","C3","NYISO","Upper",23319353609.6383
"391","C3","NB","Lower",785394756.006403
"391","C3","NB","Upper",2338894292.53636
"391","D","QC","Lower",26455765088.7769
"391","D","QC","Upper",78784888105.77
"391","D","NYISO","Lower",7760680881.28764
"391","D","NYISO","Upper",23319353609.6383
"391","D","NB","Lower",785394756.006403
"391","D","NB","Upper",2338894292.53636
"392","A","QC","Lower",4951796198.34031
"392","A","QC","Upper",14746377891.5363
"392","A","NYISO","Lower",4779319355.70432
"392","A","NYISO","Upper",14360935564.0154
"392","A","NB","Lower",769836530.274907
"392","A","NB","Upper",2292562119.97333
"392","B1","QC","Lower",26389690818.0199
"392","B1","QC","Upper",78588119877.3408
"392","B1","NYISO","Lower",7788467971.4822
"392","B1","NYISO","Upper",23402848472.0018
"392","B1","NB","Lower",769836530.274907
"392","B1","NB","Upper",2292562119.97333
"392","B2","QC","Lower",4951796198.34031
"392","B2","QC","Upper",14746377891.5363
"392","B2","NYISO","Lower",7788467971.4822
"392","B2","NYISO","Upper",23402848472.0018
"392","B2","NB","Lower",769836530.274907
"392","B2","NB","Upper",2292562119.97333
"392","B3","QC","Lower",35596377841.1134
"392","B3","QC","Upper",106005501476.597
"392","B3","NYISO","Lower",7788467971.4822
"392","B3","NYISO","Upper",23402848472.0018
"392","B3","NB","Lower",769836530.274907
"392","B3","NB","Upper",2292562119.97333
"392","C1","QC","Lower",4951796198.34031
"392","C1","QC","Upper",14746377891.5363
"392","C1","NYISO","Lower",4779319355.70432
"392","C1","NYISO","Upper",14360935564.0154
"392","C1","NB","Lower",769836530.274907
"392","C1","NB","Upper",2292562119.97333
"392","C2","QC","Lower",4951796198.34031
"392","C2","QC","Upper",14746377891.5363
"392","C2","NYISO","Lower",7788467971.4822
"392","C2","NYISO","Upper",23402848472.0018
"392","C2","NB","Lower",769836530.274907
"392","C2","NB","Upper",2292562119.97333
"392","C3","QC","Lower",26389690818.0199
"392","C3","QC","Upper",78588119877.3408
"392","C3","NYISO","Lower",7788467971.4822
"392","C3","NYISO","Upper",23402848472.0018
"392","C3","NB","Lower",769836530.274907
"392","C3","NB","Upper",2292562119.97333
"392","D","QC","Lower",26389690818.0199
"392","D","QC","Upper",78588119877.3408
"392","D","NYISO","Lower",7788467971.4822
"392","D","NYISO","Upper",23402848472.0018
"392","D","NB","Lower",769836530.274907
"392","D","NB","Upper",2292562119.97333
"393","A","QC","Lower",4973110772.05775
"393","A","QC","Upper",14809852385.6481
"393","A","NYISO","Lower",4981765174.63279
"393","A","NYISO","Upper",14969246318.0072
"393","A","NB","Lower",789318913.71004
"393","A","NB","Upper",2350580377.76402
"393","B1","QC","Lower",26436725960.6495
"393","B1","QC","Upper",78728189855.9136
"393","B1","NYISO","Lower",8117707010.0471
"393","B1","NYISO","Upper",24392148467.6896
"393","B1","NB","Lower",789318913.71004
"393","B1","NB","Upper",2350580377.76402
"393","B2","QC","Lower",4973110772.05775
"393","B2","QC","Upper",14809852385.6481
"393","B2","NYISO","Lower",8117707010.0471
"393","B2","NYISO","Upper",24392148467.6896
"393","B2","NB","Lower",789318913.71004
"393","B2","NB","Upper",2350580377.76402
"393","B3","QC","Lower",35649946048.8819
"393","B3","QC","Upper",106165026829.233
"393","B3","NYISO","Lower",8117707010.0471
"393","B3","NYISO","Upper",24392148467.6896
"393","B3","NB","Lower",789318913.71004
"393","B3","NB","Upper",2350580377.76402
"393","C1","QC","Lower",4973110772.05775
"393","C1","QC","Upper",14809852385.6481
"393","C1","NYISO","Lower",4981765174.63279
"393","C1","NYISO","Upper",14969246318.0072
"393","C1","NB","Lower",789318913.71004
"393","C1","NB","Upper",2350580377.76402
"393","C2","QC","Lower",4973110772.05775
"393","C2","QC","Upper",14809852385.6481
"393","C2","NYISO","Lower",8117707010.0471
"393","C2","NYISO","Upper",24392148467.6896
"393","C2","NB","Lower",789318913.71004
"393","C2","NB","Upper",2350580377.76402
"393","C3","QC","Lower",26436725960.6495
"393","C3","QC","Upper",78728189855.9136
"393","C3","NYISO","Lower",8117707010.0471
"393","C3","NYISO","Upper",24392148467.6896
"393","C3","NB","Lower",789318913.71004
"393","C3","NB","Upper",2350580377.76402
"393","D","QC","Lower",26436725960.6495
"393","D","QC","Upper",78728189855.9136
"393","D","NYISO","Lower",8117707010.0471
"393","D","NYISO","Upper",24392148467.6896
"393","D","NB","Lower",789318913.71004
"393","D","NB","Upper",2350580377.76402
"394","A","QC","Lower",4904532550.76014
"394","A","QC","Upper",14605627428.5057
"394","A","NYISO","Lower",4457903285.90789
"394","A","NYISO","Upper",13395142085.0598
"394","A","NB","Lower",751634332.523754
"394","A","NB","Upper",2238356236.74556
"394","B1","QC","Lower",26285320163.8462
"394","B1","QC","Upper",78277305569.6459
"394","B1","NYISO","Lower",7264162653.712
"394","B1","NYISO","Upper",21827411820.0481
"394","B1","NB","Lower",751634332.523754
"394","B1","NB","Upper",2238356236.74556
"394","B2","QC","Lower",4904532550.76014
"394","B2","QC","Upper",14605627428.5057
"394","B2","NYISO","Lower",7264162653.712
"394","B2","NYISO","Upper",21827411820.0481
"394","B2","NB","Lower",751634332.523754
"394","B2","NB","Upper",2238356236.74556
"394","B3","QC","Lower",35477810268.1155
"394","B3","QC","Upper",105652408948.738
"394","B3","NYISO","Lower",7264162653.712
"394","B3","NYISO","Upper",21827411820.0481
"394","B3","NB","Lower",751634332.523754
"394","B3","NB","Upper",2238356236.74556
"394","C1","QC","Lower",4904532550.76014
"394","C1","QC","Upper",14605627428.5057
"394","C1","NYISO","Lower",4457903285.90789
"394","C1","NYISO","Upper",13395142085.0598
"394","C1","NB","Lower",751634332.523754
"394","C1","NB","Upper",2238356236.74556
"394","C2","QC","Lower",4904532550.76014
"394","C2","QC","Upper",14605627428.5057
"394","C2","NYISO","Lower",7264162653.712
"394","C2","NYISO","Upper",21827411820.0481
"394","C2","NB","Lower",751634332.523754
"394","C2","NB","Upper",2238356236.74556
"394","C3","QC","Lower",26285320163.8462
"394","C3","QC","Upper",78277305569.6459
"394","C3","NYISO","Lower",7264162653.712
"394","C3","NYISO","Upper",21827411820.0481
"394","C3","NB","Lower",751634332.523754
"394","C3","NB","Upper",2238356236.74556
"394","D","QC","Lower",26285320163.8462
"394","D","QC","Upper",78277305569.6459
"394","D","NYISO","Lower",7264162653.712
"394","D","NYISO","Upper",21827411820.0481
"394","D","NB","Lower",751634332.523754
"394","D","NB","Upper",2238356236.74556
"395","A","QC","Lower",4898972736.72089
"395","A","QC","Upper",14589070382.2248
"395","A","NYISO","Lower",4634833178.04367
"395","A","NYISO","Upper",13926782385.9485
"395","A","NB","Lower",727327385.014899
"395","A","NB","Upper",2165970496.50135
"395","B1","QC","Lower",26273419608.0021
"395","B1","QC","Upper",78241865885.425
"395","B1","NYISO","Lower",7551844654.51689
"395","B1","NYISO","Upper",22691840909.0051
"395","B1","NB","Lower",727327385.014899
"395","B1","NB","Upper",2165970496.50135
"395","B2","QC","Lower",4898972736.72089
"395","B2","QC","Upper",14589070382.2248
"395","B2","NYISO","Lower",7551844654.51689
"395","B2","NYISO","Upper",22691840909.0051
"395","B2","NB","Lower",727327385.014899
"395","B2","NB","Upper",2165970496.50135
"395","B3","QC","Lower",35464439278.1435
"395","B3","QC","Upper",105612590332.824
"395","B3","NYISO","Lower",7551844654.51689
"395","B3","NYISO","Upper",22691840909.0051
"395","B3","NB","Lower",727327385.014899
"395","B3","NB","Upper",2165970496.50135
"395","C1","QC","Lower",4898972736.72089
"395","C1","QC","Upper",14589070382.2248
"395","C1","NYISO","Lower",4634833178.04367
"395","C1","NYISO","Upper",13926782385.9485
"395","C1","NB","Lower",727327385.014899
"395","C1","NB","Upper",2165970496.50135
"395","C2","QC","Lower",4898972736.72089
"395","C2","QC","Upper",14589070382.2248
"395","C2","NYISO","Lower",7551844654.51689
"395","C2","NYISO","Upper",22691840909.0051
"395","C2","NB","Lower",727327385.014899
