Simulation,Pathway,NPV
401,D,281093326.7455
402,D,281093326.7455
403,D,281093326.7455
404,D,281093326.7455
405,D,281093326.7455
406,D,281093326.7455
407,D,281093326.7455
408,D,281093326.7455
41,D,281093326.7455
411,D,281093326.7455
412,D,281093326.7455
413,D,281093326.7455
414,D,281093326.7455
415,D,281093326.7455
416,D,281093326.7455
417,D,281093326.7455
418,D,281093326.7455
419,D,281093326.7455
42,D,281093326.7455
420,D,281093326.7455
421,D,281093326.7455
422,D,281093326.7455
423,D,281093326.7455
424,D,281093326.7455
425,D,281093326.7455
426,D,281093326.7455
427,D,281093326.7455
428,D,281093326.7455
429,D,281093326.7455
43,D,281093326.7455
430,D,281093326.7455
431,D,281093326.7455
432,D,281093326.7455
433,D,281093326.7455
434,D,281093326.7455
435,D,281093326.7455
436,D,281093326.7455
437,D,281093326.7455
438,D,281093326.7455
439,D,281093326.7455
44,D,281093326.7455
440,D,281093326.7455
441,D,281093326.7455
442,D,281093326.7455
443,D,281093326.7455
444,D,281093326.7455
445,D,281093326.7455
446,D,281093326.7455
447,D,281093326.7455
448,D,281093326.7455
449,D,281093326.7455
45,D,281093326.7455
450,D,281093326.7455
451,D,281093326.7455
452,D,281093326.7455
453,D,281093326.7455
454,D,281093326.7455
455,D,281093326.7455
456,D,281093326.7455
457,D,281093326.7455
458,D,281093326.7455
459,D,281093326.7455
46,D,281093326.7455
460,D,281093326.7455
461,D,281093326.7455
462,D,281093326.7455
463,D,281093326.7455
464,D,281093326.7455
465,D,281093326.7455
466,D,281093326.7455
467,D,281093326.7455
468,D,281093326.7455
47,D,281093326.7455
471,D,281093326.7455
472,D,281093326.7455
473,D,281093326.7455
474,D,281093326.7455
475,D,281093326.7455
476,D,281093326.7455
477,D,281093326.7455
478,D,281093326.7455
479,D,281093326.7455
48,D,281093326.7455
481,D,281093326.7455
482,D,281093326.7455
483,D,281093326.7455
484,D,281093326.7455
485,D,281093326.7455
486,D,281093326.7455
487,D,281093326.7455
488,D,281093326.7455
489,D,281093326.7455
49,D,281093326.7455
491,D,281093326.7455
492,D,281093326.7455
493,D,281093326.7455
494,D,281093326.7455
495,D,281093326.7455
496,D,281093326.7455
497,D,281093326.7455
498,D,281093326.7455
499,D,281093326.7455
5,D,281093326.7455
50,D,281093326.7455
500,D,281093326.7455
501,D,281093326.7455
502,D,281093326.7455
503,D,281093326.7455
504,D,281093326.7455
505,D,281093326.7455
506,D,281093326.7455
507,D,281093326.7455
508,D,281093326.7455
509,D,281093326.7455
51,D,281093326.7455
510,D,281093326.7455
511,D,281093326.7455
512,D,281093326.7455
513,D,281093326.7455
514,D,281093326.7455
515,D,281093326.7455
516,D,281093326.7455
517,D,281093326.7455
518,D,281093326.7455
519,D,281093326.7455
52,D,281093326.7455
520,D,281093326.7455
521,D,281093326.7455
522,D,281093326.7455
523,D,281093326.7455
111,D,281093326.7455
112,D,281093326.7455
113,D,281093326.7455
114,D,281093326.7455
115,D,281093326.7455
116,D,281093326.7455
117,D,281093326.7455
118,D,281093326.7455
119,D,281093326.7455
12,D,281093326.7455
120,D,281093326.7455
121,D,281093326.7455
122,D,281093326.7455
123,D,281093326.7455
124,D,281093326.7455
125,D,281093326.7455
126,D,281093326.7455
127,D,281093326.7455
128,D,281093326.7455
129,D,281093326.7455
13,D,281093326.7455
130,D,281093326.7455
131,D,281093326.7455
132,D,281093326.7455
133,D,281093326.7455
524,D,281093326.7455
525,D,281093326.7455
526,D,281093326.7455
527,D,281093326.7455
528,D,281093326.7455
529,D,281093326.7455
53,D,281093326.7455
530,D,281093326.7455
531,D,281093326.7455
532,D,281093326.7455
533,D,51204917.5821682
534,D,281093326.7455
535,D,281093326.7455
536,D,281093326.7455
537,D,281093326.7455
538,D,281093326.7455
539,D,281093326.7455
54,D,281093326.7455
540,D,281093326.7455
541,D,281093326.7455
542,D,281093326.7455
543,D,281093326.7455
544,D,281093326.7455
545,D,281093326.7455
546,D,281093326.7455
547,D,281093326.7455
548,D,281093326.7455
549,D,281093326.7455
55,D,281093326.7455
550,D,281093326.7455
551,D,281093326.7455
552,D,281093326.7455
553,D,281093326.7455
554,D,281093326.7455
555,D,281093326.7455
556,D,281093326.7455
557,D,281093326.7455
558,D,281093326.7455
559,D,281093326.7455
56,D,281093326.7455
560,D,281093326.7455
561,D,281093326.7455
562,D,281093326.7455
563,D,281093326.7455
564,D,281093326.7455
565,D,281093326.7455
566,D,281093326.7455
567,D,281093326.7455
568,D,281093326.7455
569,D,281093326.7455
57,D,281093326.7455
570,D,281093326.7455
571,D,281093326.7455
572,D,281093326.7455
573,D,281093326.7455
574,D,281093326.7455
575,D,281093326.7455
576,D,281093326.7455
577,D,281093326.7455
578,D,281093326.7455
579,D,281093326.7455
58,D,281093326.7455
580,D,281093326.7455
581,D,281093326.7455
582,D,281093326.7455
583,D,281093326.7455
584,D,281093326.7455
585,D,281093326.7455
586,D,281093326.7455
587,D,281093326.7455
588,D,281093326.7455
589,D,281093326.7455
59,D,281093326.7455
590,D,281093326.7455
591,D,281093326.7455
592,D,281093326.7455
593,D,281093326.7455
594,D,281093326.7455
595,D,281093326.7455
596,D,281093326.7455
597,D,281093326.7455
598,D,281093326.7455
599,D,281093326.7455
6,D,281093326.7455
60,D,281093326.7455
600,D,281093326.7455
601,D,281093326.7455
602,D,281093326.7455
603,D,281093326.7455
604,D,281093326.7455
605,D,281093326.7455
606,D,281093326.7455
607,D,281093326.7455
608,D,281093326.7455
609,D,281093326.7455
61,D,281093326.7455
610,D,281093326.7455
611,D,281093326.7455
612,D,281093326.7455
613,D,281093326.7455
614,D,281093326.7455
615,D,281093326.7455
616,D,281093326.7455
617,D,281093326.7455
618,D,281093326.7455
619,D,281093326.7455
62,D,281093326.7455
620,D,281093326.7455
621,D,281093326.7455
622,D,281093326.7455
623,D,281093326.7455
624,D,281093326.7455
625,D,281093326.7455
626,D,281093326.7455
627,D,281093326.7455
628,D,281093326.7455
629,D,281093326.7455
63,D,281093326.7455
630,D,281093326.7455
631,D,281093326.7455
632,D,281093326.7455
633,D,281093326.7455
634,D,281093326.7455
