"Simulation","Pathway","ATB_Scenario","NPV","Technology"
"1000","B2","Moderate",3114140097.05323,"Biopower"
"1000","B2","Conservative",3114140097.05323,"Biopower"
"1000","B3","Advanced",3114140097.05323,"Biopower"
"1000","B3","Moderate",3114140097.05323,"Biopower"
"1000","B3","Conservative",3114140097.05323,"Biopower"
"1000","C1","Advanced",23692754917.1315,"Nuclear"
"1000","C1","Moderate",26083766881.2456,"Nuclear"
"1000","C1","Conservative",28692143569.3702,"Nuclear"
"1000","C1","Advanced",3114140097.05323,"Biopower"
"1000","C1","Moderate",3114140097.05323,"Biopower"
"1000","C1","Conservative",3114140097.05323,"Biopower"
"1000","C2","Advanced",3077420864.06465,"Nuclear"
"1000","C2","Moderate",3387986272.36475,"Nuclear"
"1000","C2","Conservative",3726784899.60123,"Nuclear"
"1000","C2","Advanced",3114140097.05323,"Biopower"
"1000","C2","Moderate",3114140097.05323,"Biopower"
"1000","C2","Conservative",3114140097.05323,"Biopower"
"1000","C3","Advanced",1987947115.10774,"Nuclear"
"1000","C3","Moderate",2188565631.31127,"Nuclear"
"1000","C3","Conservative",2407422194.4424,"Nuclear"
"1000","C3","Advanced",3114140097.05323,"Biopower"
"1000","C3","Moderate",3114140097.05323,"Biopower"
"1000","C3","Conservative",3114140097.05323,"Biopower"
"1000","D","Advanced",3114140097.05323,"Biopower"
"1000","D","Moderate",3114140097.05323,"Biopower"
"1000","D","Conservative",3114140097.05323,"Biopower"
"1001","A","Advanced",3114140097.05323,"Biopower"
"1001","A","Moderate",3114140097.05323,"Biopower"
"1001","A","Conservative",3114140097.05323,"Biopower"
"1001","B1","Advanced",3114140097.05323,"Biopower"
"1001","B1","Moderate",3114140097.05323,"Biopower"
"1001","B1","Conservative",3114140097.05323,"Biopower"
"1001","B2","Advanced",3114140097.05323,"Biopower"
"1001","B2","Moderate",3114140097.05323,"Biopower"
"1001","B2","Conservative",3114140097.05323,"Biopower"
"1001","B3","Advanced",3114140097.05323,"Biopower"
"1001","B3","Moderate",3114140097.05323,"Biopower"
"1001","B3","Conservative",3114140097.05323,"Biopower"
"1001","C1","Advanced",23692754917.1315,"Nuclear"
"1001","C1","Moderate",26083766881.2456,"Nuclear"
"1001","C1","Conservative",28692143569.3702,"Nuclear"
"1001","C1","Advanced",3114140097.05323,"Biopower"
"1001","C1","Moderate",3114140097.05323,"Biopower"
"1001","C1","Conservative",3114140097.05323,"Biopower"
"1001","C2","Advanced",3077420864.06465,"Nuclear"
"1001","C2","Moderate",3387986272.36475,"Nuclear"
"1001","C2","Conservative",3726784899.60123,"Nuclear"
"1001","C2","Advanced",3114140097.05323,"Biopower"
"1001","C2","Moderate",3114140097.05323,"Biopower"
"1001","C2","Conservative",3114140097.05323,"Biopower"
"1001","C3","Advanced",1987947115.10774,"Nuclear"
"1001","C3","Moderate",2188565631.31127,"Nuclear"
"1001","C3","Conservative",2407422194.4424,"Nuclear"
"1001","C3","Advanced",3114140097.05323,"Biopower"
"1001","C3","Moderate",3114140097.05323,"Biopower"
"1001","C3","Conservative",3114140097.05323,"Biopower"
"1001","D","Advanced",3114140097.05323,"Biopower"
"1001","D","Moderate",3114140097.05323,"Biopower"
"1001","D","Conservative",3114140097.05323,"Biopower"
"1002","A","Advanced",3114140097.05323,"Biopower"
"1002","A","Moderate",3114140097.05323,"Biopower"
"1002","A","Conservative",3114140097.05323,"Biopower"
"1002","B1","Advanced",3114140097.05323,"Biopower"
"1002","B1","Moderate",3114140097.05323,"Biopower"
"1002","B1","Conservative",3114140097.05323,"Biopower"
"1002","B2","Advanced",3114140097.05323,"Biopower"
"1002","B2","Moderate",3114140097.05323,"Biopower"
"1002","B2","Conservative",3114140097.05323,"Biopower"
"1002","B3","Advanced",3114140097.05323,"Biopower"
"1002","B3","Moderate",3114140097.05323,"Biopower"
"1002","B3","Conservative",3114140097.05323,"Biopower"
"1002","C1","Advanced",23692754917.1315,"Nuclear"
"1002","C1","Moderate",26083766881.2456,"Nuclear"
"1002","C1","Conservative",28692143569.3702,"Nuclear"
"1002","C1","Advanced",3114140097.05323,"Biopower"
"1002","C1","Moderate",3114140097.05323,"Biopower"
"1002","C1","Conservative",3114140097.05323,"Biopower"
"1002","C2","Advanced",3077420864.06465,"Nuclear"
"1002","C2","Moderate",3387986272.36475,"Nuclear"
"1002","C2","Conservative",3726784899.60123,"Nuclear"
"1002","C2","Advanced",3114140097.05323,"Biopower"
"1002","C2","Moderate",3114140097.05323,"Biopower"
"1002","C2","Conservative",3114140097.05323,"Biopower"
"1002","C3","Advanced",1987947115.10774,"Nuclear"
"1002","C3","Moderate",2188565631.31127,"Nuclear"
"1002","C3","Conservative",2407422194.4424,"Nuclear"
"1002","C3","Advanced",3114140097.05323,"Biopower"
"1002","C3","Moderate",3114140097.05323,"Biopower"
"1002","C3","Conservative",3114140097.05323,"Biopower"
"1002","D","Advanced",3114140097.05323,"Biopower"
"1002","D","Moderate",3114140097.05323,"Biopower"
"1002","D","Conservative",3114140097.05323,"Biopower"
"1003","A","Advanced",3114140097.05323,"Biopower"
"1003","A","Moderate",3114140097.05323,"Biopower"
"1003","A","Conservative",3114140097.05323,"Biopower"
"1003","B1","Advanced",3114140097.05323,"Biopower"
"1003","B1","Moderate",3114140097.05323,"Biopower"
"1003","B1","Conservative",3114140097.05323,"Biopower"
"1003","B2","Advanced",3114140097.05323,"Biopower"
"1003","B2","Moderate",3114140097.05323,"Biopower"
"1003","B2","Conservative",3114140097.05323,"Biopower"
"1003","B3","Advanced",3114140097.05323,"Biopower"
"1003","B3","Moderate",3114140097.05323,"Biopower"
"1003","B3","Conservative",3114140097.05323,"Biopower"
"1003","C1","Advanced",23692754917.1315,"Nuclear"
"1003","C1","Moderate",26083766881.2456,"Nuclear"
"1003","C1","Conservative",28692143569.3702,"Nuclear"
"1003","C1","Advanced",3114140097.05323,"Biopower"
"1003","C1","Moderate",3114140097.05323,"Biopower"
"1003","C1","Conservative",3114140097.05323,"Biopower"
"1003","C2","Advanced",3077420864.06465,"Nuclear"
"1003","C2","Moderate",3387986272.36475,"Nuclear"
"1003","C2","Conservative",3726784899.60123,"Nuclear"
"1003","C2","Advanced",3114140097.05323,"Biopower"
"1003","C2","Moderate",3114140097.05323,"Biopower"
"1003","C2","Conservative",3114140097.05323,"Biopower"
"1003","C3","Advanced",1987947115.10774,"Nuclear"
"1003","C3","Moderate",2188565631.31127,"Nuclear"
"1003","C3","Conservative",2407422194.4424,"Nuclear"
"1003","C3","Advanced",3114140097.05323,"Biopower"
"1003","C3","Moderate",3114140097.05323,"Biopower"
"1003","C3","Conservative",3114140097.05323,"Biopower"
"1003","D","Advanced",3114140097.05323,"Biopower"
"1003","D","Moderate",3114140097.05323,"Biopower"
"1003","D","Conservative",3114140097.05323,"Biopower"
"1004","A","Advanced",3114140097.05323,"Biopower"
"1004","A","Moderate",3114140097.05323,"Biopower"
"1004","A","Conservative",3114140097.05323,"Biopower"
"1004","B1","Advanced",3114140097.05323,"Biopower"
"1004","B1","Moderate",3114140097.05323,"Biopower"
"1004","B1","Conservative",3114140097.05323,"Biopower"
"1004","B2","Advanced",3114140097.05323,"Biopower"
"1004","B2","Moderate",3114140097.05323,"Biopower"
"1004","B2","Conservative",3114140097.05323,"Biopower"
"1004","B3","Advanced",3114140097.05323,"Biopower"
"1004","B3","Moderate",3114140097.05323,"Biopower"
"1004","B3","Conservative",3114140097.05323,"Biopower"
"1004","C1","Advanced",23692754917.1315,"Nuclear"
"1004","C1","Moderate",26083766881.2456,"Nuclear"
"1004","C1","Conservative",28692143569.3702,"Nuclear"
"1004","C1","Advanced",3114140097.05323,"Biopower"
"1004","C1","Moderate",3114140097.05323,"Biopower"
"1004","C1","Conservative",3114140097.05323,"Biopower"
"1004","C2","Advanced",3077420864.06465,"Nuclear"
"1004","C2","Moderate",3387986272.36475,"Nuclear"
"1004","C2","Conservative",3726784899.60123,"Nuclear"
"1004","C2","Advanced",3114140097.05323,"Biopower"
"1004","C2","Moderate",3114140097.05323,"Biopower"
"1004","C2","Conservative",3114140097.05323,"Biopower"
"1004","C3","Advanced",1987947115.10774,"Nuclear"
"1004","C3","Moderate",2188565631.31127,"Nuclear"
"1004","C3","Conservative",2407422194.4424,"Nuclear"
"1004","C3","Advanced",3114140097.05323,"Biopower"
"1004","C3","Moderate",3114140097.05323,"Biopower"
"1004","C3","Conservative",3114140097.05323,"Biopower"
"1004","D","Advanced",3114140097.05323,"Biopower"
"1004","D","Moderate",3114140097.05323,"Biopower"
"1004","D","Conservative",3114140097.05323,"Biopower"
"1005","A","Advanced",3114140097.05323,"Biopower"
"1005","A","Moderate",3114140097.05323,"Biopower"
"1005","A","Conservative",3114140097.05323,"Biopower"
"1005","B1","Advanced",3114140097.05323,"Biopower"
"1005","B1","Moderate",3114140097.05323,"Biopower"
"1005","B1","Conservative",3114140097.05323,"Biopower"
"1005","B2","Advanced",3114140097.05323,"Biopower"
"1005","B2","Moderate",3114140097.05323,"Biopower"
"1005","B2","Conservative",3114140097.05323,"Biopower"
"1005","B3","Advanced",3114140097.05323,"Biopower"
"1005","B3","Moderate",3114140097.05323,"Biopower"
"1005","B3","Conservative",3114140097.05323,"Biopower"
"1005","C1","Advanced",23692754917.1315,"Nuclear"
"1005","C1","Moderate",26083766881.2456,"Nuclear"
"1005","C1","Conservative",28692143569.3702,"Nuclear"
"1005","C1","Advanced",3114140097.05323,"Biopower"
"1005","C1","Moderate",3114140097.05323,"Biopower"
